año_mes,tva,tipo_costo,valor_costo
2023-04-01,auto,cm_hs_elect_usd,15.23765992
2023-05-01,auto,cm_hs_elect_usd,10.25844719
2023-06-01,auto,cm_hs_elect_usd,11.67469548
2023-07-01,auto,cm_hs_elect_usd,9.738285398
2023-08-01,auto,cm_hs_elect_usd,8.550532316
2023-09-01,auto,cm_hs_elect_usd,9.128080395
2023-10-01,auto,cm_hs_elect_usd,9.302695103
2023-11-01,auto,cm_hs_elect_usd,8.903171452
2023-12-01,auto,cm_hs_elect_usd,9.901998365
2024-01-01,auto,cm_hs_elect_usd,8.789586618
2024-02-01,auto,cm_hs_elect_usd,9.809348618
2024-03-01,auto,cm_hs_elect_usd,12.85334614
2024-04-01,auto,cm_hs_elect_usd,14.30788753
2024-05-01,auto,cm_hs_elect_usd,15.30790026
2024-06-01,auto,cm_hs_elect_usd,12.59846709
2024-07-01,auto,cm_hs_elect_usd,12.58715673
2024-08-01,auto,cm_hs_elect_usd,19.29104255
2024-09-01,auto,cm_hs_elect_usd,13.55161021
2024-10-01,auto,cm_hs_elect_usd,17.88970858
2024-11-01,auto,cm_hs_elect_usd,19.06781318
2024-12-01,auto,cm_hs_elect_usd,18.51044155
2025-01-01,auto,cm_hs_elect_usd,21.5248418
2025-02-01,auto,cm_hs_elect_usd,25.49354723
2025-03-01,auto,cm_hs_elect_usd,26.15135244
2025-04-01,auto,cm_hs_elect_usd,22.52351473
2025-05-01,auto,cm_hs_elect_usd,27.97922803
2025-06-01,auto,cm_hs_elect_usd,28.11510933
2025-07-01,auto,cm_hs_elect_usd,32.29565698
2023-01-01,camion,cm_hs_elect_usd,22.09364201
2023-02-01,camion,cm_hs_elect_usd,19.94992959
2023-03-01,camion,cm_hs_elect_usd,23.37141403
2023-04-01,camion,cm_hs_elect_usd,27.11286205
2023-05-01,camion,cm_hs_elect_usd,14.9946432
2023-06-01,camion,cm_hs_elect_usd,25.04371575
2023-07-01,camion,cm_hs_elect_usd,33.70343197
2023-08-01,camion,cm_hs_elect_usd,25.29844073
2023-09-01,camion,cm_hs_elect_usd,21.90178164
2023-10-01,camion,cm_hs_elect_usd,22.96785232
2023-11-01,camion,cm_hs_elect_usd,25.29527234
2023-12-01,camion,cm_hs_elect_usd,22.5717825
2024-01-01,camion,cm_hs_elect_usd,24.96058854
2024-02-01,camion,cm_hs_elect_usd,26.35437203
2024-03-01,camion,cm_hs_elect_usd,30.1949741
2024-04-01,camion,cm_hs_elect_usd,42.59766111
2024-05-01,camion,cm_hs_elect_usd,34.70997544
2024-06-01,camion,cm_hs_elect_usd,26.97192266
2024-07-01,camion,cm_hs_elect_usd,22.60854955
2024-08-01,camion,cm_hs_elect_usd,32.06085845
2024-09-01,camion,cm_hs_elect_usd,24.35855344
2024-10-01,camion,cm_hs_elect_usd,43.44478768
