fecha,marca,zona,tipo_cristal,precio_ipc,instalacion_ipc
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,309148.30143933673,68406.79303026534
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,346571.5357237524,112160.31840802549
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,518841.4472813667,155663.13724639188
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,167166.47093612608,48920.98268221578
2024-03-01,FIAT,CABA,Aleta/Ventilete,56967.32165092512,34901.4250154415
2024-03-01,FIAT,CABA,Custodia/Coleta,145065.23944912787,34901.4250154415
2024-03-01,FIAT,CABA,Luneta,201846.09501555335,52895.952087997
2024-03-01,FIAT,CABA,Parabrisas,310945.1269412329,79921.69273013847
2024-03-01,FIAT,CABA,Puerta,80316.52354231924,24959.68504194682
2024-03-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,53712.046128015114,38129.80682936984
2024-03-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,136775.797194892,38129.80682936984
2024-03-01,FIAT,CORD_TUC_STAFE,Luneta,190312.03244323606,57788.82765613672
2024-03-01,FIAT,CORD_TUC_STAFE,Parabrisas,293176.83397316246,87314.44930767629
2024-03-01,FIAT,CORD_TUC_STAFE,Puerta,75727.00791132958,27268.45590832691
2024-03-01,FIAT,Rosario,Aleta/Ventilete,50456.77060510511,38129.80682936984
2024-03-01,FIAT,Rosario,Custodia/Coleta,128486.35494065612,38129.80682936984
2024-03-01,FIAT,Rosario,Luneta,178777.9698709187,57788.82765613672
2024-03-01,FIAT,Rosario,Parabrisas,275408.541005092,87314.44930767629
2024-03-01,FIAT,Rosario,Puerta,71137.4922803399,27268.45590832691
2024-03-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,97658.2656873002,68406.79303026534
2024-03-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,248683.26762707636,68406.79303026534
2024-03-01,FIAT,TIERRA DEL FUEGO,Luneta,346021.87716952007,103676.06609247415
2024-03-01,FIAT,TIERRA DEL FUEGO,Parabrisas,533048.7890421135,156646.51775107137
2024-03-01,FIAT,TIERRA DEL FUEGO,Puerta,137685.46892969013,48920.98268221578
2024-03-01,FORD,CABA,Aleta/Ventilete,73782.35769603803,34901.4250154415
2024-03-01,FORD,CABA,Custodia/Coleta,76451.75336016488,34901.4250154415
2024-03-01,FORD,CABA,Luneta,213054.86760938852,55530.394244172465
2024-03-01,FORD,CABA,Parabrisas,362588.88012197573,79469.44768482352
2024-03-01,FORD,CABA,Puerta,96561.16185150745,24959.685041946817
2024-03-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,69566.22297055015,38129.80682936984
2024-03-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,72083.08173958404,38129.80682936984
2024-03-01,FORD,CORD_TUC_STAFE,Luneta,200880.3037459949,60666.95571175841
2024-03-01,FORD,CORD_TUC_STAFE,Parabrisas,341869.5155435771,86820.3715956697
2024-03-01,FORD,CORD_TUC_STAFE,Puerta,91043.38117427847,27268.45590832691
2024-03-01,FORD,Rosario,Aleta/Ventilete,65350.08824506227,38129.80682936984
2024-03-01,FORD,Rosario,Custodia/Coleta,67714.4101190032,38129.80682936984
2024-03-01,FORD,Rosario,Luneta,188705.73988260125,60666.95571175841
2024-03-01,FORD,Rosario,Parabrisas,321150.1509651785,86820.3715956697
2024-03-01,FORD,Rosario,Puerta,85525.60049704947,27268.45590832691
2024-03-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,126484.04176463665,68406.79303026534
2024-03-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,131060.14861742553,68406.79303026534
2024-03-01,FORD,TIERRA DEL FUEGO,Luneta,365236.9159018088,108839.57271857804
2024-03-01,FORD,TIERRA DEL FUEGO,Parabrisas,621580.9373519584,155760.11746225404
2024-03-01,FORD,TIERRA DEL FUEGO,Puerta,165533.42031686995,48920.98268221578
2024-03-01,PEUGEOT,CABA,Aleta/Ventilete,209573.48569313122,34901.4250154415
2024-03-01,PEUGEOT,CABA,Custodia/Coleta,121347.05041110016,34901.4250154415
2024-03-01,PEUGEOT,CABA,Luneta,233909.1732719256,57001.848981129464
2024-03-01,PEUGEOT,CABA,Parabrisas,384209.75036452536,79255.80468554293
2024-03-01,PEUGEOT,CABA,Puerta,82430.01141599973,24959.68504194682
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,208454.26063573582,38129.80682936984
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,114412.9332447516,38129.80682936984
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Luneta,220542.9347992442,62274.52001188393
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,362254.90748655255,86586.96661895564
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Puerta,77719.72504937119,27268.455908326905
2024-03-01,PEUGEOT,Rosario,Aleta/Ventilete,207335.03557834032,38129.80682936984
2024-03-01,PEUGEOT,Rosario,Custodia/Coleta,107478.816078403,38129.80682936984
2024-03-01,PEUGEOT,Rosario,Luneta,207176.6963265627,62274.52001188393
2024-03-01,PEUGEOT,Rosario,Parabrisas,340300.0646085796,86586.96661895564
2024-03-01,PEUGEOT,Rosario,Puerta,73009.43868274264,27268.455908326905
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,223563.79891057423,68406.79303026534
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,208023.51499045742,68406.79303026534
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,400987.15418044396,111723.62400301377
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,658645.2863391864,155341.37718366407
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,141308.5909988567,48920.98268221578
2024-03-01,RENAULT,CABA,Aleta/Ventilete,75239.82279310172,34901.4250154415
2024-03-01,RENAULT,CABA,Custodia/Coleta,173759.9243855082,34901.4250154415
2024-03-01,RENAULT,CABA,Luneta,186972.3168511991,52136.28354656914
2024-03-01,RENAULT,CABA,Parabrisas,288145.58226105594,78249.60767856656
2024-03-01,RENAULT,CABA,Puerta,86114.7148587326,24959.68504194682
2024-03-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,70940.40434778163,38129.80682936984
2024-03-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,163830.78584919346,38129.80682936984
2024-03-01,RENAULT,CORD_TUC_STAFE,Luneta,176288.18445970202,56958.889774626776
2024-03-01,RENAULT,CORD_TUC_STAFE,Parabrisas,271680.1204175671,85487.69638883398
2024-03-01,RENAULT,CORD_TUC_STAFE,Puerta,81193.87400966216,27268.45590832691
2024-03-01,RENAULT,Rosario,Aleta/Ventilete,66640.98590246153,38129.80682936984
2024-03-01,RENAULT,Rosario,Custodia/Coleta,153901.64731287872,38129.80682936984
2024-03-01,RENAULT,Rosario,Luneta,165604.05206820494,56958.889774626776
2024-03-01,RENAULT,Rosario,Parabrisas,255214.65857407814,85487.69638883398
2024-03-01,RENAULT,Rosario,Puerta,76273.03316059173,27268.45590832691
2024-03-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,128982.55335960296,68406.79303026534
2024-03-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,297874.1560894426,68406.79303026534
2024-03-01,RENAULT,TIERRA DEL FUEGO,Luneta,320523.97174491273,102187.11575127553
2024-03-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,493963.8553046673,153369.2310499904
2024-03-01,RENAULT,TIERRA DEL FUEGO,Puerta,147625.225472113,48920.98268221578
2024-03-01,TOYOTA,CABA,Aleta/Ventilete,66778.3843239503,34901.4250154415
2024-03-01,TOYOTA,CABA,Custodia/Coleta,232268.406779971,34901.4250154415
2024-03-01,TOYOTA,CABA,Luneta,338859.21797497896,57048.86915129538
2024-03-01,TOYOTA,CABA,Parabrisas,396470.1411593526,79992.08691829702
2024-03-01,TOYOTA,CABA,Puerta,116554.62580608703,24959.68504194682
2024-03-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,62962.47664829601,38129.80682936984
2024-03-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,218995.92639254418,38129.80682936984
2024-03-01,TOYOTA,CORD_TUC_STAFE,Luneta,319495.83409069444,62325.88954779019
2024-03-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,373814.70452167536,87391.3549582395
2024-03-01,TOYOTA,CORD_TUC_STAFE,Puerta,109894.36147431063,27268.455908326912
2024-03-01,TOYOTA,Rosario,Aleta/Ventilete,59146.568972641704,38129.80682936984
2024-03-01,TOYOTA,Rosario,Custodia/Coleta,205723.44600511724,38129.80682936984
2024-03-01,TOYOTA,Rosario,Luneta,300132.45020640997,62325.88954779019
2024-03-01,TOYOTA,Rosario,Parabrisas,351159.267883998,87391.3549582395
2024-03-01,TOYOTA,Rosario,Puerta,103234.09714253423,27268.455908326912
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,114477.2302696291,68406.79303026534
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,398174.41162280756,68406.79303026534
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Luneta,580901.5165285354,111815.78353653896
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,679663.0991303187,156784.49035986207
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Puerta,199807.92995329204,48920.98268221578
2024-03-01,VOLKSWAGEN,CABA,Aleta/Ventilete,70353.22097913138,34901.4250154415
2024-03-01,VOLKSWAGEN,CABA,Custodia/Coleta,91192.5862663326,34901.4250154415
2024-03-01,VOLKSWAGEN,CABA,Luneta,235615.74082977677,56857.5679110313
2024-03-01,VOLKSWAGEN,CABA,Parabrisas,325774.291510498,79860.26907144053
2024-03-01,VOLKSWAGEN,CABA,Puerta,95101.39631077633,24959.68504194682
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,66333.03692318102,38129.80682936984
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,85981.58133682789,38129.80682936984
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,222151.98421093237,62116.89294280168
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,307158.61770989816,87247.34396054878
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,89667.03080730341,27268.455908326912
2024-03-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,62312.85286723065,38129.80682936984
2024-03-01,VOLKSWAGEN,Rosario,Custodia/Coleta,80770.57640732315,38129.80682936984
2024-03-01,VOLKSWAGEN,Rosario,Luneta,208688.22759208796,62116.89294280168
2024-03-01,VOLKSWAGEN,Rosario,Parabrisas,288542.9439092982,87247.34396054878
2024-03-01,VOLKSWAGEN,Rosario,Puerta,84232.66530383048,27268.455908326912
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,120605.52167851092,68406.79303026534
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,156330.14788514157,68406.79303026534
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,403912.6985653316,111440.83310562136
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,558470.2140179966,156526.12738002336
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,163030.965104188,48920.98268221577
2024-05-01,CHEVROLET,CABA,Aleta/Ventilete,64982.11303247628,33554.00140874408
2024-05-01,CHEVROLET,CABA,Custodia/Coleta,172701.9191769317,33554.00140874408
2024-05-01,CHEVROLET,CABA,Luneta,188373.77702020304,53652.63892196128
2024-05-01,CHEVROLET,CABA,Parabrisas,275772.98803875496,74464.83684352925
2024-05-01,CHEVROLET,CABA,Puerta,90308.77019978651,23996.07771570235
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,61268.8494306205,36657.74653905291
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,162833.23808110703,36657.74653905291
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Luneta,177609.56119047716,58615.50802224271
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,260014.53157939753,81352.8342515557
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Puerta,85148.269045513,26215.714904404816
2024-05-01,CHEVROLET,Rosario,Aleta/Ventilete,57555.58582876471,36657.74653905291
2024-05-01,CHEVROLET,Rosario,Custodia/Coleta,152964.55698528237,36657.74653905291
2024-05-01,CHEVROLET,Rosario,Luneta,166845.34536075126,58615.50802224271
2024-05-01,CHEVROLET,Rosario,Parabrisas,244256.0751200401,81352.8342515557
2024-05-01,CHEVROLET,Rosario,Puerta,79987.76789123949,26215.714904404816
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,111397.90805567363,65765.8427611384
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,296060.43287474004,65765.8427611384
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,322926.4748917766,105159.17228704409
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,472753.69378072285,145951.08021331733
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,154815.03462820544,47032.3123227766
2024-05-01,FIAT,CABA,Aleta/Ventilete,53108.52447557326,33554.00140874408
2024-05-01,FIAT,CABA,Custodia/Coleta,134346.79779324227,33554.00140874408
2024-05-01,FIAT,CABA,Luneta,188681.09355473472,49678.87316112548
2024-05-01,FIAT,CABA,Parabrisas,284525.1897951433,74932.91009308923
2024-05-01,FIAT,CABA,Puerta,74382.17307448162,23996.07771570235
2024-05-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,50073.75164839765,36657.74653905291
2024-05-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,126669.83791934274,36657.74653905291
2024-05-01,FIAT,CORD_TUC_STAFE,Luneta,177899.31678017846,54274.168928529594
2024-05-01,FIAT,CORD_TUC_STAFE,Parabrisas,268266.6075211351,81864.2042767
2024-05-01,FIAT,CORD_TUC_STAFE,Puerta,70131.76318451123,26215.71490440482
2024-05-01,FIAT,Rosario,Aleta/Ventilete,47038.97882122203,36657.74653905291
2024-05-01,FIAT,Rosario,Custodia/Coleta,118992.87804544318,36657.74653905291
2024-05-01,FIAT,Rosario,Luneta,167117.54000562217,54274.168928529594
2024-05-01,FIAT,Rosario,Parabrisas,252008.02524712696,81864.2042767
2024-05-01,FIAT,Rosario,Puerta,65881.35329454085,26215.71490440482
2024-05-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,91043.18481526845,65765.8427611384
2024-05-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,230308.7962169868,65765.8427611384
2024-05-01,FIAT,TIERRA DEL FUEGO,Luneta,323453.3032366881,97370.59139580591
2024-05-01,FIAT,TIERRA DEL FUEGO,Parabrisas,487757.4682202457,146868.5037824549
2024-05-01,FIAT,TIERRA DEL FUEGO,Puerta,127512.29669911134,47032.3123227766
2024-05-01,FORD,CABA,Aleta/Ventilete,68330.7974242474,33554.00140874408
2024-05-01,FORD,CABA,Custodia/Coleta,70984.00878945459,33554.00140874408
2024-05-01,FORD,CABA,Luneta,203307.08554456042,52162.779087101364
2024-05-01,FORD,CABA,Parabrisas,329011.7656855803,74512.09994079564
2024-05-01,FORD,CABA,Puerta,89478.82319112636,23996.07771570235
2024-05-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,64426.180428576125,36657.74653905291
2024-05-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,66927.77971577148,36657.74653905291
2024-05-01,FORD,CORD_TUC_STAFE,Luneta,191689.537799157,56987.836152658245
2024-05-01,FORD,CORD_TUC_STAFE,Parabrisas,310211.09336069005,81404.46918531922
2024-05-01,FORD,CORD_TUC_STAFE,Puerta,84365.74758020487,26215.71490440482
2024-05-01,FORD,Rosario,Aleta/Ventilete,60521.56343290485,36657.74653905291
2024-05-01,FORD,Rosario,Custodia/Coleta,62871.550642088354,36657.74653905291
2024-05-01,FORD,Rosario,Luneta,180071.9900537535,56987.836152658245
2024-05-01,FORD,Rosario,Parabrisas,291410.4210357997,81404.46918531922
2024-05-01,FORD,Rosario,Puerta,79252.67196928336,26215.71490440482
2024-05-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,117138.5098701384,65765.8427611384
2024-05-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,121686.87221049357,65765.8427611384
2024-05-01,FORD,TIERRA DEL FUEGO,Luneta,348526.4323621036,102239.04701071864
2024-05-01,FORD,TIERRA DEL FUEGO,Parabrisas,564020.169746709,146043.71588395943
2024-05-01,FORD,TIERRA DEL FUEGO,Puerta,153392.2683276452,47032.3123227766
2024-05-01,PEUGEOT,CABA,Aleta/Ventilete,200791.55724051793,33554.00140874408
2024-05-01,PEUGEOT,CABA,Custodia/Coleta,112381.07562014206,33554.00140874408
2024-05-01,PEUGEOT,CABA,Luneta,219265.10229329913,53443.74323083013
2024-05-01,PEUGEOT,CABA,Parabrisas,346142.0573155225,74315.41308133572
2024-05-01,PEUGEOT,CABA,Puerta,76339.5015777265,23996.07771570235
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,199755.02841361196,36657.74653905291
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,105959.29987041967,36657.74653905291
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Luneta,206735.6678765392,58387.28947968193
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,326362.51118320704,81189.58879135927
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Puerta,71977.24434471357,26215.71490440482
2024-05-01,PEUGEOT,Rosario,Aleta/Ventilete,198718.49958670602,36657.74653905291
2024-05-01,PEUGEOT,Rosario,Custodia/Coleta,99537.52412069726,36657.74653905291
2024-05-01,PEUGEOT,Rosario,Luneta,194206.23345977924,58387.28947968193
2024-05-01,PEUGEOT,Rosario,Parabrisas,306582.96505089145,81189.58879135927
2024-05-01,PEUGEOT,Rosario,Puerta,67614.98711170064,26215.71490440482
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,213748.1675768423,65765.8427611384
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,192653.27249167213,65765.8427611384
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,375883.0325027985,104749.73673242703
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,593386.3839694672,145658.209639418
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,130867.71699038833,47032.3123227766
2024-05-01,RENAULT,CABA,Aleta/Ventilete,70036.56890099403,33554.00140874408
2024-05-01,RENAULT,CABA,Custodia/Coleta,161438.91844290166,33554.00140874408
2024-05-01,RENAULT,CABA,Luneta,175837.5744238987,48881.89068735336
2024-05-01,RENAULT,CABA,Parabrisas,265573.0875103602,73365.19806701264
2024-05-01,RENAULT,CABA,Puerta,79799.66589136509,23996.07771570235
2024-05-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,66034.47924950866,36657.74653905291
2024-05-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,152213.8373890216,36657.74653905291
2024-05-01,RENAULT,CORD_TUC_STAFE,Luneta,165789.71302824738,53403.46557593356
2024-05-01,RENAULT,CORD_TUC_STAFE,Parabrisas,250397.48250976822,80151.47888821132
2024-05-01,RENAULT,CORD_TUC_STAFE,Puerta,75239.68498328708,26215.71490440482
2024-05-01,RENAULT,Rosario,Aleta/Ventilete,62032.389598023285,36657.74653905291
2024-05-01,RENAULT,Rosario,Custodia/Coleta,142988.7563351415,36657.74653905291
2024-05-01,RENAULT,Rosario,Luneta,155741.85163259602,53403.46557593356
2024-05-01,RENAULT,Rosario,Parabrisas,235221.8775091762,80151.47888821132
2024-05-01,RENAULT,Rosario,Puerta,70679.70407520907,26215.71490440482
2024-05-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,120062.68954456119,65765.8427611384
2024-05-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,276752.4316164029,65765.8427611384
2024-05-01,RENAULT,TIERRA DEL FUEGO,Luneta,301435.8418695407,95808.50574721256
2024-05-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,455268.1500177603,143795.7882113448
2024-05-01,RENAULT,TIERRA DEL FUEGO,Puerta,136799.42724234014,47032.3123227766
2024-05-01,TOYOTA,CABA,Aleta/Ventilete,61125.02291166686,33554.00140874408
2024-05-01,TOYOTA,CABA,Custodia/Coleta,215106.7809071536,33554.00140874408
2024-05-01,TOYOTA,CABA,Luneta,317117.2662036658,53487.82836045197
2024-05-01,TOYOTA,CABA,Parabrisas,354863.40016088414,74998.91021385959
2024-05-01,TOYOTA,CABA,Puerta,108103.66787166249,23996.07771570235
2024-05-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,57632.16445957163,36657.74653905291
2024-05-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,202814.96485531627,36657.74653905291
2024-05-01,TOYOTA,CORD_TUC_STAFE,Luneta,298996.27956345637,58435.45248379378
2024-05-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,334585.49158026226,81936.30940864161
2024-05-01,TOYOTA,CORD_TUC_STAFE,Puerta,101926.31542185321,26215.71490440482
2024-05-01,TOYOTA,Rosario,Aleta/Ventilete,54139.30600747638,36657.74653905291
2024-05-01,TOYOTA,Rosario,Custodia/Coleta,190523.14880347892,36657.74653905291
2024-05-01,TOYOTA,Rosario,Luneta,280875.29292324686,58435.45248379378
2024-05-01,TOYOTA,Rosario,Parabrisas,314307.58299964026,81936.30940864161
2024-05-01,TOYOTA,Rosario,Puerta,95748.96297204393,26215.71490440482
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,104785.7535628575,65765.8427611384
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,368754.4815551205,65765.8427611384
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Luneta,543629.5992062843,104836.14358648584
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,608337.2574186587,146997.86401916482
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Puerta,185320.57349427856,47032.3123227766
2024-05-01,VOLKSWAGEN,CABA,Aleta/Ventilete,65155.02948107172,33554.00140874408
2024-05-01,VOLKSWAGEN,CABA,Custodia/Coleta,84454.63567901928,33554.00140874408
2024-05-01,VOLKSWAGEN,CABA,Luneta,219066.27641256974,53308.468312538476
2024-05-01,VOLKSWAGEN,CABA,Parabrisas,291210.57023393316,74875.3205534089
2024-05-01,VOLKSWAGEN,CABA,Puerta,88332.73675348172,23996.07771570235
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,61431.88493929619,36657.74653905291
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,79628.65649736105,36657.74653905291
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,206548.20347470866,58239.501631448285
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,274569.9662205656,81801.28770459924
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,83285.15179613991,26215.714904404824
2024-05-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,57708.74039752067,36657.74653905291
2024-05-01,VOLKSWAGEN,Rosario,Custodia/Coleta,74802.67731570281,36657.74653905291
2024-05-01,VOLKSWAGEN,Rosario,Luneta,194030.13053684752,58239.501631448285
2024-05-01,VOLKSWAGEN,Rosario,Parabrisas,257929.36220719796,81801.28770459924
2024-05-01,VOLKSWAGEN,Rosario,Puerta,78237.5668387981,26215.714904404824
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,111694.3362532658,65765.8427611384
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,144779.37544974734,65765.8427611384
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,375542.1881358339,104484.59789257539
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,499218.1204010283,146755.62828468144
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,151427.54872025436,47032.3123227766
2024-07-01,CHEVROLET,CABA,Aleta/Ventilete,62714.59012676941,33001.1555652957
2024-07-01,CHEVROLET,CABA,Custodia/Coleta,164033.14493824952,33001.1555652957
2024-07-01,CHEVROLET,CABA,Luneta,180237.7383485408,52768.641867281745
2024-07-01,CHEVROLET,CABA,Parabrisas,268963.17150643276,73237.93174119834
2024-07-01,CHEVROLET,CABA,Puerta,85500.41135038385,23600.71110465092
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,59130.8992623826,36053.76245508555
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,154659.82237034952,36053.76245508555
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Luneta,169938.43901433845,57649.74124000531
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,253593.84742035094,80012.44042725918
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Puerta,80614.67355893334,25783.77688183112
2024-07-01,CHEVROLET,Rosario,Aleta/Ventilete,55547.208397995775,36053.76245508555
2024-07-01,CHEVROLET,Rosario,Custodia/Coleta,145286.49980244957,36053.76245508555
2024-07-01,CHEVROLET,Rosario,Luneta,159639.1396801361,57649.74124000531
2024-07-01,CHEVROLET,Rosario,Parabrisas,238224.52333426903,80012.44042725918
2024-07-01,CHEVROLET,Rosario,Puerta,75728.93576748284,25783.77688183112
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,107510.72593160473,64682.264907979574
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,281199.67703699914,64682.26490797957
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,308978.9800260699,103426.53805987221
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,461079.72258245613,143546.34621274873
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,146572.13374351515,46257.39376511579
2024-07-01,FIAT,CABA,Aleta/Ventilete,50860.50128733062,33001.1555652957
2024-07-01,FIAT,CABA,Custodia/Coleta,124581.70456555126,33001.1555652957
2024-07-01,FIAT,CABA,Luneta,180204.78020280498,48777.012043957795
2024-07-01,FIAT,CABA,Parabrisas,284382.08948202024,74126.8607553026
2024-07-01,FIAT,CABA,Puerta,71296.08482470215,23600.71110465092
2024-07-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,47954.186928054594,36053.76245508555
2024-07-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,117462.75001894835,36053.76245508555
2024-07-01,FIAT,CORD_TUC_STAFE,Luneta,169907.36419121615,53288.88565802389
2024-07-01,FIAT,CORD_TUC_STAFE,Parabrisas,268131.68436876195,80983.59537516808
2024-07-01,FIAT,CORD_TUC_STAFE,Puerta,67222.02283471917,25783.77688183112
2024-07-01,FIAT,Rosario,Aleta/Ventilete,45047.872568778555,36053.76245508555
2024-07-01,FIAT,Rosario,Custodia/Coleta,110343.7954723454,36053.76245508555
2024-07-01,FIAT,Rosario,Luneta,159609.94817962727,53288.88565802389
2024-07-01,FIAT,Rosario,Parabrisas,251881.27925550364,80983.59537516808
2024-07-01,FIAT,Rosario,Puerta,63147.96084473619,25783.77688183112
2024-07-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,87189.43077828108,64682.26490797957
