año_mes,tva,tipo_costo,valor_costo
2024-04-01,camion_cleas_si,cm_hs_chapa_ipc,10229.02565
2024-05-01,camion_cleas_si,cm_hs_chapa_ipc,17625.47093
2024-06-01,camion_cleas_si,cm_hs_chapa_ipc,0.0
2024-07-01,camion_cleas_si,cm_hs_chapa_ipc,22484.64371
2024-08-01,camion_cleas_si,cm_hs_chapa_ipc,72103.25484
2024-09-01,camion_cleas_si,cm_hs_chapa_ipc,9689.17748
2024-10-01,camion_cleas_si,cm_hs_chapa_ipc,26384.93471
2024-11-01,camion_cleas_si,cm_hs_chapa_ipc,23209.3194
2024-12-01,camion_cleas_si,cm_hs_chapa_ipc,20723.39188
2025-01-01,camion_cleas_si,cm_hs_chapa_ipc,20475.93266
2025-02-01,camion_cleas_si,cm_hs_chapa_ipc,27703.06194
2025-03-01,camion_cleas_si,cm_hs_chapa_ipc,27362.17314
2025-04-01,camion_cleas_si,cm_hs_chapa_ipc,23648.80824
2025-05-01,camion_cleas_si,cm_hs_chapa_ipc,23979.32416
2025-06-01,camion_cleas_si,cm_hs_chapa_ipc,25453.26751
2025-07-01,camion_cleas_si,cm_hs_chapa_ipc,26873.49
2023-01-01,camion_cleas_no,cm_hs_chapa_ipc,48089.98916
2023-02-01,camion_cleas_no,cm_hs_chapa_ipc,40021.56748
2023-03-01,camion_cleas_no,cm_hs_chapa_ipc,38575.52823
2023-04-01,camion_cleas_no,cm_hs_chapa_ipc,48736.08783
2023-05-01,camion_cleas_no,cm_hs_chapa_ipc,41850.12153
2023-06-01,camion_cleas_no,cm_hs_chapa_ipc,38554.47527
2023-07-01,camion_cleas_no,cm_hs_chapa_ipc,41555.11821
2023-08-01,camion_cleas_no,cm_hs_chapa_ipc,42467.58175
2023-09-01,camion_cleas_no,cm_hs_chapa_ipc,39203.38539
2023-10-01,camion_cleas_no,cm_hs_chapa_ipc,39327.96467
2023-11-01,camion_cleas_no,cm_hs_chapa_ipc,44442.71681
2023-12-01,camion_cleas_no,cm_hs_chapa_ipc,41853.96468
2024-01-01,camion_cleas_no,cm_hs_chapa_ipc,38036.68344
2024-02-01,camion_cleas_no,cm_hs_chapa_ipc,53835.0935
2024-03-01,camion_cleas_no,cm_hs_chapa_ipc,40274.50424
2024-04-01,camion_cleas_no,cm_hs_chapa_ipc,33210.73467
2024-05-01,camion_cleas_no,cm_hs_chapa_ipc,41807.83135
2024-06-01,camion_cleas_no,cm_hs_chapa_ipc,37223.999
2024-07-01,camion_cleas_no,cm_hs_chapa_ipc,42803.50589
2024-08-01,camion_cleas_no,cm_hs_chapa_ipc,41955.11418
2024-09-01,camion_cleas_no,cm_hs_chapa_ipc,42486.89742
2024-10-01,camion_cleas_no,cm_hs_chapa_ipc,44008.51641
2024-11-01,camion_cleas_no,cm_hs_chapa_ipc,29929.66607
2024-12-01,camion_cleas_no,cm_hs_chapa_ipc,42275.03214
2025-01-01,camion_cleas_no,cm_hs_chapa_ipc,43181.98114
2025-02-01,camion_cleas_no,cm_hs_chapa_ipc,41493.39276
2025-03-01,camion_cleas_no,cm_hs_chapa_ipc,52660.85893
2025-04-01,camion_cleas_no,cm_hs_chapa_ipc,46631.07745
2025-05-01,camion_cleas_no,cm_hs_chapa_ipc,49953.03785
2025-06-01,camion_cleas_no,cm_hs_chapa_ipc,45760.71399
2025-07-01,camion_cleas_no,cm_hs_chapa_ipc,49884.66
2023-01-01,auto_cleas_si,cm_hs_elect_ipc,21828.94417
2023-02-01,auto_cleas_si,cm_hs_elect_ipc,29674.00646
2023-03-01,auto_cleas_si,cm_hs_elect_ipc,32798.76421
2023-04-01,auto_cleas_si,cm_hs_elect_ipc,42825.66052
2023-05-01,auto_cleas_si,cm_hs_elect_ipc,20196.36014
2023-06-01,auto_cleas_si,cm_hs_elect_ipc,24386.09898
2023-07-01,auto_cleas_si,cm_hs_elect_ipc,7476.200674
2023-08-01,auto_cleas_si,cm_hs_elect_ipc,17215.56715
2023-09-01,auto_cleas_si,cm_hs_elect_ipc,24899.93739
2023-10-01,auto_cleas_si,cm_hs_elect_ipc,26159.28517
2023-11-01,auto_cleas_si,cm_hs_elect_ipc,36134.14946
2023-12-01,auto_cleas_si,cm_hs_elect_ipc,18261.50498
2024-01-01,auto_cleas_si,cm_hs_elect_ipc,14822.79262
2024-02-01,auto_cleas_si,cm_hs_elect_ipc,19817.12965
2024-03-01,auto_cleas_si,cm_hs_elect_ipc,47733.41207
2024-04-01,auto_cleas_si,cm_hs_elect_ipc,15409.80714
2024-05-01,auto_cleas_si,cm_hs_elect_ipc,35657.79733
2024-06-01,auto_cleas_si,cm_hs_elect_ipc,21665.89639
2024-07-01,auto_cleas_si,cm_hs_elect_ipc,21372.66427
2024-08-01,auto_cleas_si,cm_hs_elect_ipc,14215.51065
2024-09-01,auto_cleas_si,cm_hs_elect_ipc,23423.90198
2024-10-01,auto_cleas_si,cm_hs_elect_ipc,30228.15463
2024-11-01,auto_cleas_si,cm_hs_elect_ipc,18420.97467
2024-12-01,auto_cleas_si,cm_hs_elect_ipc,19270.39759
2025-01-01,auto_cleas_si,cm_hs_elect_ipc,21965.17423
2025-02-01,auto_cleas_si,cm_hs_elect_ipc,26306.43472
2025-03-01,auto_cleas_si,cm_hs_elect_ipc,64525.21175
2025-04-01,auto_cleas_si,cm_hs_elect_ipc,22934.0887
2025-05-01,auto_cleas_si,cm_hs_elect_ipc,37749.19524
