año_mes,tva,tipo_costo,valor_costo
2024-07-01,auto,cm_hs_elect,17823.7
2024-08-01,auto,cm_hs_elect,25863.15
2024-09-01,auto,cm_hs_elect,16848.3
2024-10-01,auto,cm_hs_elect,21485.54
2024-11-01,auto,cm_hs_elect,21433.13
2024-12-01,auto,cm_hs_elect,20457.74
2025-01-01,auto,cm_hs_elect,26191.12
2025-02-01,auto,cm_hs_elect,30916.72
2025-03-01,auto,cm_hs_elect,32735.34
2025-04-01,auto,cm_hs_elect,28467.22
2025-05-01,auto,cm_hs_elect,32515.86
2025-06-01,auto,cm_hs_elect,33227.62
2025-07-01,auto,cm_hs_elect,41426.52
2023-01-01,camion,cm_hs_elect,8090.29
2023-02-01,camion,cm_hs_elect,7500.0
2023-03-01,camion,cm_hs_elect,8885.71
2023-04-01,camion,cm_hs_elect,11381.82
2023-05-01,camion,cm_hs_elect,7163.35
2023-06-01,camion,cm_hs_elect,12219.7
2023-07-01,camion,cm_hs_elect,17410.23
2023-08-01,camion,cm_hs_elect,16366.51
2023-09-01,camion,cm_hs_elect,16073.17
2023-10-01,camion,cm_hs_elect,20964.29
2023-11-01,camion,cm_hs_elect,23568.87
2023-12-01,camion,cm_hs_elect,21793.65
2024-01-01,camion,cm_hs_elect,28500.0
2024-02-01,camion,cm_hs_elect,28498.41
2024-03-01,camion,cm_hs_elect,30243.4
2024-04-01,camion,cm_hs_elect,42800.0
2024-05-01,camion,cm_hs_elect,38860.71
2024-06-01,camion,cm_hs_elect,34486.6
2024-07-01,camion,cm_hs_elect,32014.22
2024-08-01,camion,cm_hs_elect,42983.41
2024-09-01,camion,cm_hs_elect,30284.24
2024-10-01,camion,cm_hs_elect,52177.19
2024-11-01,camion,cm_hs_elect,43250.0
2024-12-01,camion,cm_hs_elect,64040.12
2025-01-01,camion,cm_hs_elect,51850.39
2025-02-01,camion,cm_hs_elect,62029.46
2025-03-01,camion,cm_hs_elect,48070.83
2025-04-01,camion,cm_hs_elect,64214.74
2025-05-01,camion,cm_hs_elect,54222.22
2025-06-01,camion,cm_hs_elect,48009.9
2025-07-01,camion,cm_hs_elect,64072.07
2023-01-01,moto,cm_hs_elect,2500.0
2023-02-01,moto,cm_hs_elect,65535.0
2023-03-01,moto,cm_hs_elect,65535.0
2023-04-01,moto,cm_hs_elect,65535.0
2023-05-01,moto,cm_hs_elect,65535.0
2023-06-01,moto,cm_hs_elect,65535.0
2023-07-01,moto,cm_hs_elect,65535.0
2023-08-01,moto,cm_hs_elect,65535.0
2023-09-01,moto,cm_hs_elect,5000.0
2023-10-01,moto,cm_hs_elect,65535.0
2023-11-01,moto,cm_hs_elect,5000.0
2023-12-01,moto,cm_hs_elect,65535.0
2024-01-01,moto,cm_hs_elect,65535.0
2024-02-01,moto,cm_hs_elect,65535.0
2024-03-01,moto,cm_hs_elect,10000.0
2024-04-01,moto,cm_hs_elect,65535.0
2024-05-01,moto,cm_hs_elect,38400.0
2024-06-01,moto,cm_hs_elect,65535.0
2024-07-01,moto,cm_hs_elect,65535.0
2024-08-01,moto,cm_hs_elect,65535.0
2024-09-01,moto,cm_hs_elect,65535.0
2024-10-01,moto,cm_hs_elect,65535.0
2024-11-01,moto,cm_hs_elect,65535.0
2024-12-01,moto,cm_hs_elect,65535.0
2025-01-01,moto,cm_hs_elect,18000.0
2025-02-01,moto,cm_hs_elect,20000.0
2025-03-01,moto,cm_hs_elect,65535.0
2025-04-01,moto,cm_hs_elect,30000.0
2025-05-01,moto,cm_hs_elect,65535.0
2025-06-01,moto,cm_hs_elect,65535.0
2025-07-01,moto,cm_hs_elect,30000.0
2023-01-01,auto,cm_hs_mec,3546.45
2023-02-01,auto,cm_hs_mec,3913.76
2023-03-01,auto,cm_hs_mec,4161.95
2023-04-01,auto,cm_hs_mec,4325.04
2023-05-01,auto,cm_hs_mec,4782.78
2023-06-01,auto,cm_hs_mec,5120.96
2023-07-01,auto,cm_hs_mec,5358.31
2023-08-01,auto,cm_hs_mec,6125.58
2023-09-01,auto,cm_hs_mec,6798.12
2023-10-01,auto,cm_hs_mec,7442.82
2023-11-01,auto,cm_hs_mec,8544.98
2023-12-01,auto,cm_hs_mec,721.73
2024-01-01,auto,cm_hs_mec,10994.22
2024-02-01,auto,cm_hs_mec,12888.98
2024-03-01,auto,cm_hs_mec,13887.83
2024-04-01,auto,cm_hs_mec,15857.21
2024-05-01,auto,cm_hs_mec,17280.99
2024-06-01,auto,cm_hs_mec,18463.83
2024-07-01,auto,cm_hs_mec,20886.4
2024-08-01,auto,cm_hs_mec,712.79
2024-09-01,auto,cm_hs_mec,22165.58
2024-10-01,auto,cm_hs_mec,23786.98
2024-11-01,auto,cm_hs_mec,24782.8
2024-12-01,auto,cm_hs_mec,25094.54
2025-01-01,auto,cm_hs_mec,26328.13
2025-02-01,auto,cm_hs_mec,27190.75
2025-03-01,auto,cm_hs_mec,27962.4
2025-04-01,auto,cm_hs_mec,30642.08
2025-05-01,auto,cm_hs_mec,31443.37
2025-06-01,auto,cm_hs_mec,33283.9
2025-07-01,auto,cm_hs_mec,33216.41
2023-01-01,camion,cm_hs_mec,6077.36
2023-02-01,camion,cm_hs_mec,7319.17
2023-03-01,camion,cm_hs_mec,6555.73
2023-04-01,camion,cm_hs_mec,9047.4
2023-05-01,camion,cm_hs_mec,10522.17
2023-06-01,camion,cm_hs_mec,9381.43
2023-07-01,camion,cm_hs_mec,9714.63
2023-08-01,camion,cm_hs_mec,13038.06
2023-09-01,camion,cm_hs_mec,11215.03
2023-10-01,camion,cm_hs_mec,11573.81
2023-11-01,camion,cm_hs_mec,20024.42
2023-12-01,camion,cm_hs_mec,24801.39
2024-01-01,camion,cm_hs_mec,21873.93
2024-02-01,camion,cm_hs_mec,33125.3
2024-03-01,camion,cm_hs_mec,29368.29
2024-04-01,camion,cm_hs_mec,25975.57
2024-05-01,camion,cm_hs_mec,35762.97
2024-06-01,camion,cm_hs_mec,31615.51
2024-07-01,camion,cm_hs_mec,33219.23
2024-08-01,camion,cm_hs_mec,40220.1
2024-09-01,camion,cm_hs_mec,37004.01
2024-10-01,camion,cm_hs_mec,43985.0
2024-11-01,camion,cm_hs_mec,35468.2
2024-12-01,camion,cm_hs_mec,42963.1
2025-01-01,camion,cm_hs_mec,46497.31
2025-02-01,camion,cm_hs_mec,43743.53
2025-03-01,camion,cm_hs_mec,55891.14
2025-04-01,camion,cm_hs_mec,46599.25
2025-05-01,camion,cm_hs_mec,47875.69
2025-06-01,camion,cm_hs_mec,53454.95
2025-07-01,camion,cm_hs_mec,63469.05
2023-01-01,moto,cm_hs_mec,2356.55
2023-02-01,moto,cm_hs_mec,2564.19
2023-03-01,moto,cm_hs_mec,4022.07
2023-04-01,moto,cm_hs_mec,2950.93
2023-05-01,moto,cm_hs_mec,3582.83
2023-06-01,moto,cm_hs_mec,3213.3
2023-07-01,moto,cm_hs_mec,3180.97
2023-08-01,moto,cm_hs_mec,4370.02
2023-09-01,moto,cm_hs_mec,4738.38
2023-10-01,moto,cm_hs_mec,4837.32
2023-11-01,moto,cm_hs_mec,7372.6
2023-12-01,moto,cm_hs_mec,4538.81
2024-01-01,moto,cm_hs_mec,6163.11
2024-02-01,moto,cm_hs_mec,8016.04
2024-03-01,moto,cm_hs_mec,8649.1
2024-04-01,moto,cm_hs_mec,7616.31
2024-05-01,moto,cm_hs_mec,10505.82
2024-06-01,moto,cm_hs_mec,13005.45
2024-07-01,moto,cm_hs_mec,10726.97
2024-08-01,moto,cm_hs_mec,19875.65
2024-09-01,moto,cm_hs_mec,14545.6
2024-10-01,moto,cm_hs_mec,18035.57
2024-11-01,moto,cm_hs_mec,17116.42
2024-12-01,moto,cm_hs_mec,16684.85
2025-01-01,moto,cm_hs_mec,18007.18
2025-02-01,moto,cm_hs_mec,18222.54
2025-03-01,moto,cm_hs_mec,20818.19
2025-04-01,moto,cm_hs_mec,19416.17
2025-05-01,moto,cm_hs_mec,33158.59
2025-06-01,moto,cm_hs_mec,25268.98
2025-07-01,moto,cm_hs_mec,26639.31
2023-01-01,auto,cm_hs_pint,2904.88
2023-02-01,auto,cm_hs_pint,3047.55
2023-03-01,auto,cm_hs_pint,3226.77
2023-04-01,auto,cm_hs_pint,3402.8
2023-05-01,auto,cm_hs_pint,3645.33
2023-06-01,auto,cm_hs_pint,3916.83
2023-07-01,auto,cm_hs_pint,4305.56
2023-08-01,auto,cm_hs_pint,4681.13
2023-09-01,auto,cm_hs_pint,5188.9
2023-10-01,auto,cm_hs_pint,5722.29
2023-11-01,auto,cm_hs_pint,6402.32
2023-12-01,auto,cm_hs_pint,7226.15
2024-01-01,auto,cm_hs_pint,8150.5
2024-02-01,auto,cm_hs_pint,9495.39
2024-03-01,auto,cm_hs_pint,10734.01
2024-04-01,auto,cm_hs_pint,12051.08
2024-05-01,auto,cm_hs_pint,13162.71
2024-06-01,auto,cm_hs_pint,14204.87
2024-07-01,auto,cm_hs_pint,15208.05
2024-08-01,auto,cm_hs_pint,16131.3
2024-09-01,auto,cm_hs_pint,17096.95
2024-10-01,auto,cm_hs_pint,17839.27
2024-11-01,auto,cm_hs_pint,18688.58
2024-12-01,auto,cm_hs_pint,19145.75
2025-01-01,auto,cm_hs_pint,20012.11
2025-02-01,auto,cm_hs_pint,20901.43
2025-03-01,auto,cm_hs_pint,21906.82
2025-04-01,auto,cm_hs_pint,22490.5
2025-05-01,auto,cm_hs_pint,23345.54
2025-06-01,auto,cm_hs_pint,23944.99
2025-07-01,auto,cm_hs_pint,24772.2
2023-01-01,camion,cm_hs_pint,5639.84
2023-02-01,camion,cm_hs_pint,5021.02
2023-03-01,camion,cm_hs_pint,5372.39
2023-04-01,camion,cm_hs_pint,7781.94
2023-05-01,camion,cm_hs_pint,7065.81
2023-06-01,camion,cm_hs_pint,7439.54
2023-07-01,camion,cm_hs_pint,7943.28
2023-08-01,camion,cm_hs_pint,9533.65
2023-09-01,camion,cm_hs_pint,10711.04
2023-10-01,camion,cm_hs_pint,10391.1
2023-11-01,camion,cm_hs_pint,14976.35
2023-12-01,camion,cm_hs_pint,17349.05
2024-01-01,camion,cm_hs_pint,15588.17
2024-02-01,camion,cm_hs_pint,24415.16
2024-03-01,camion,cm_hs_pint,19499.09
2024-04-01,camion,cm_hs_pint,18073.85
2024-05-01,camion,cm_hs_pint,26289.45
2024-06-01,camion,cm_hs_pint,26578.26
2024-07-01,camion,cm_hs_pint,25212.44
2024-08-01,camion,cm_hs_pint,24892.24
2024-09-01,camion,cm_hs_pint,29330.71
2024-10-01,camion,cm_hs_pint,33373.5
2024-11-01,camion,cm_hs_pint,27601.45
2024-12-01,camion,cm_hs_pint,30497.12
2025-01-01,camion,cm_hs_pint,31720.02
2025-02-01,camion,cm_hs_pint,38731.32
2025-03-01,camion,cm_hs_pint,42476.38
2025-04-01,camion,cm_hs_pint,37977.58
2025-05-01,camion,cm_hs_pint,39176.43
2025-06-01,camion,cm_hs_pint,39492.39
2025-07-01,camion,cm_hs_pint,43947.59
2023-01-01,moto,cm_hs_pint,1926.55
2023-02-01,moto,cm_hs_pint,2125.79
2023-03-01,moto,cm_hs_pint,2097.33
2023-04-01,moto,cm_hs_pint,2201.43
2023-05-01,moto,cm_hs_pint,2493.24
2023-06-01,moto,cm_hs_pint,4419.99
2023-07-01,moto,cm_hs_pint,2986.09
2023-08-01,moto,cm_hs_pint,3230.13
2023-09-01,moto,cm_hs_pint,3589.17
2023-10-01,moto,cm_hs_pint,4079.79
2023-11-01,moto,cm_hs_pint,5474.85
2023-12-01,moto,cm_hs_pint,3911.14
2024-01-01,moto,cm_hs_pint,5032.6
2024-02-01,moto,cm_hs_pint,6012.85
2024-03-01,moto,cm_hs_pint,6561.03
2024-04-01,moto,cm_hs_pint,6171.77
2024-05-01,moto,cm_hs_pint,8077.16
2024-06-01,moto,cm_hs_pint,9244.93
2024-07-01,moto,cm_hs_pint,8852.53
2024-08-01,moto,cm_hs_pint,12831.24
2024-09-01,moto,cm_hs_pint,9168.98
2024-10-01,moto,cm_hs_pint,13988.68
2024-11-01,moto,cm_hs_pint,11009.51
2024-12-01,moto,cm_hs_pint,10850.32
2025-01-01,moto,cm_hs_pint,12888.49
2025-02-01,moto,cm_hs_pint,14571.52
2025-03-01,moto,cm_hs_pint,16189.37
2025-04-01,moto,cm_hs_pint,20287.65
2025-05-01,moto,cm_hs_pint,17254.96
2025-06-01,moto,cm_hs_pint,20709.29
2025-07-01,moto,cm_hs_pint,18217.9
2023-01-01,auto,cm_hs_total,2914.81
2023-02-01,auto,cm_hs_total,3038.59
2023-03-01,auto,cm_hs_total,3229.37
2023-04-01,auto,cm_hs_total,3408.08
2023-05-01,auto,cm_hs_total,3640.7
2023-06-01,auto,cm_hs_total,3889.79
2023-07-01,auto,cm_hs_total,4255.21
2023-08-01,auto,cm_hs_total,4570.8
2023-09-01,auto,cm_hs_total,5023.98
2023-10-01,auto,cm_hs_total,5457.19
2023-11-01,auto,cm_hs_total,6493.01
2023-12-01,auto,cm_hs_total,4670.39
2024-01-01,auto,cm_hs_total,8251.94
2024-02-01,auto,cm_hs_total,9637.08
2024-03-01,auto,cm_hs_total,10631.18
2024-04-01,auto,cm_hs_total,11375.26
2024-05-01,auto,cm_hs_total,12995.82
2024-06-01,auto,cm_hs_total,13052.15
2024-07-01,auto,cm_hs_total,15348.39
2024-08-01,auto,cm_hs_total,7098.77
2024-09-01,auto,cm_hs_total,17085.41
2024-10-01,auto,cm_hs_total,17902.47
2024-11-01,auto,cm_hs_total,18846.15
2024-12-01,auto,cm_hs_total,19259.99
2025-01-01,auto,cm_hs_total,20298.55
2025-02-01,auto,cm_hs_total,19352.13
2025-03-01,auto,cm_hs_total,22452.58
2025-04-01,auto,cm_hs_total,22413.6
2025-05-01,auto,cm_hs_total,23199.4
2025-06-01,auto,cm_hs_total,23940.43
2025-07-01,auto,cm_hs_total,24914.66
2023-01-01,camion,cm_hs_total,6140.93
2023-02-01,camion,cm_hs_total,5861.65
2023-03-01,camion,cm_hs_total,5774.14
2023-04-01,camion,cm_hs_total,8108.74
2023-05-01,camion,cm_hs_total,7573.58
2023-06-01,camion,cm_hs_total,7489.54
2023-07-01,camion,cm_hs_total,8409.86
2023-08-01,camion,cm_hs_total,9793.42
2023-09-01,camion,cm_hs_total,10265.94
2023-10-01,camion,cm_hs_total,10786.73
2023-11-01,camion,cm_hs_total,14446.81
2023-12-01,camion,cm_hs_total,17306.37
2024-01-01,camion,cm_hs_total,17460.31
2024-02-01,camion,cm_hs_total,27939.38
2024-03-01,camion,cm_hs_total,22710.75
2024-04-01,camion,cm_hs_total,20812.01
2024-05-01,camion,cm_hs_total,28327.25
2024-06-01,camion,cm_hs_total,26740.06
2024-07-01,camion,cm_hs_total,29834.03
2024-08-01,camion,cm_hs_total,30878.88
2024-09-01,camion,cm_hs_total,32712.01
2024-10-01,camion,cm_hs_total,31739.02
2024-11-01,camion,cm_hs_total,26489.41
2024-12-01,camion,cm_hs_total,35473.92
2025-01-01,camion,cm_hs_total,37059.05
2025-02-01,camion,cm_hs_total,38028.73
2025-03-01,camion,cm_hs_total,47365.75
2025-04-01,camion,cm_hs_total,42949.33
2025-05-01,camion,cm_hs_total,46150.63
2025-06-01,camion,cm_hs_total,44633.64
2025-07-01,camion,cm_hs_total,49749.25
2023-01-01,moto,cm_hs_total,2177.06
2023-02-01,moto,cm_hs_total,1897.63
2023-03-01,moto,cm_hs_total,2179.19
2023-04-01,moto,cm_hs_total,2276.36
2023-05-01,moto,cm_hs_total,2571.9
2023-06-01,moto,cm_hs_total,3075.38
2023-07-01,moto,cm_hs_total,2794.23
2023-08-01,moto,cm_hs_total,2326.43
2023-09-01,moto,cm_hs_total,3268.32
2023-10-01,moto,cm_hs_total,2952.91
2023-11-01,moto,cm_hs_total,4537.87
2023-12-01,moto,cm_hs_total,3838.61
2024-01-01,moto,cm_hs_total,4386.9
2024-02-01,moto,cm_hs_total,5677.48
2024-03-01,moto,cm_hs_total,5951.5
2024-04-01,moto,cm_hs_total,6005.66
2024-05-01,moto,cm_hs_total,8752.32
2024-06-01,moto,cm_hs_total,9877.91
2024-07-01,moto,cm_hs_total,9945.62
2024-08-01,moto,cm_hs_total,13640.52
2024-09-01,moto,cm_hs_total,9555.08
2024-10-01,moto,cm_hs_total,14888.35
2024-11-01,moto,cm_hs_total,12307.68
2024-12-01,moto,cm_hs_total,12459.75
2025-01-01,moto,cm_hs_total,14332.45
2025-02-01,moto,cm_hs_total,15479.86
2025-03-01,moto,cm_hs_total,17452.95
2025-04-01,moto,cm_hs_total,19977.78
2025-05-01,moto,cm_hs_total,21180.12
2025-06-01,moto,cm_hs_total,21387.46
2025-07-01,moto,cm_hs_total,19603.99
