año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,tipo_repuesto,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2023,2023-10-01,724,919,1,231289,212554679,4.44,943198561,1026330,"4,79%",912,233064,253,"-8,79%",Optica,"13,49%",0.13,-0.03970741902,2496,0.08,"8,30%"
2023,2023-11-01,824,1035,1,310544,321413285,3.93,1264288034,1221533,"19,02%",931,345234,333,"31,53%",Optica,"34,27%",0.34,0.1262241567,2816,0.13,"12,81%"
2023,2023-12-01,621,776,1,344383,267241218,3.14,837839283,1079689,"-11,61%",965,276933,356,"6,99%",Optica,"10,90%",0.11,-0.2502415459,3533,0.25,"25,47%"
2024,2024-01-01,770,969,1,419651,406642024,2.6,1056990303,1090804,"1,03%",1141,356390,367,"3,06%",Optica,"21,86%",0.22,0.2487113402,4261,0.21,"20,61%"
2024,2024-02-01,656,844,1,522423,440925611,2.3,1012095786,1199163,"9,93%",1081,407886,483,"31,40%",Optica,"24,49%",0.24,-0.128998968,4825,0.13,"13,24%"
2024,2024-03-01,615,782,1,523649,409493683,2.07,846725361,1082768,"-9,71%",1001,409084,523,"8,25%",Optica,"0,23%",0.0,-0.07345971564,5357,0.11,"11,01%"
2024,2024-04-01,701,895,1,533269,477275905,1.9,906793873,1013177,"-6,43%",1004,475374,531,"1,53%",Optica,"1,84%",0.02,0.1445012788,5830,0.09,"8,83%"
2024,2024-05-01,732,897,1,555210,498024206,1.82,908281512,1012575,"-0,06%",1119,445061,496,"-6,59%",Optica,"4,11%",0.04,0.002234636872,6073,0.04,"4,18%"
2024,2024-06-01,596,756,1,540803,408847577,1.74,713008978,943132,"-6,86%",1278,319912,423,"-14,71%",Optica,"-2,59%",-0.03,-0.1571906355,6351,0.05,"4,58%"
2024,2024-07-01,791,987,1,551647,544476148,1.68,912745989,924767,"-1,95%",1416,384517,389,"-7,94%",Optica,"2,01%",0.02,0.3055555556,6607,0.04,"4,03%"
