fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd
2023-12-01,BMW,CORD_TUC_STAFE,Luneta,271658.2726627421,706845.4448366417,281.35770948682625,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,BMW,CORD_TUC_STAFE,Parabrisas,579951.797757603,1509014.5514497547,600.6587166679927,67841.090133408,176520.17390644422,70.26332583923136
2023-12-01,BMW,CORD_TUC_STAFE,Puerta,93732.30759370048,243888.22768849513,97.07897761029673,12354.137403973398,32145.03892442009,12.79523634085231
2023-12-01,BMW,Rosario,Aleta/Ventilete,77170.55631373561,200795.12275186006,79.92589642654627,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,BMW,Rosario,Custodia/Coleta,107328.2662749334,279264.4426950141,111.1603739003272,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,BMW,Rosario,Luneta,255194.13492560622,664006.3269677543,264.30572709368533,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,BMW,Rosario,Parabrisas,544803.203954112,1417559.1240891635,564.2551580820538,67841.090133408,176520.17390644422,70.26332583923136
2023-12-01,BMW,Rosario,Puerta,88051.56167893074,229107.1229801015,91.19540320967268,12354.137403973398,32145.03892442009,12.79523634085231
2023-12-01,BMW,TIERRA DEL FUEGO,Aleta/Ventilete,149362.3670588431,388635.7214552128,154.6952834062186,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,BMW,TIERRA DEL FUEGO,Custodia/Coleta,207732.1282740647,540511.8245709949,215.1491107748269,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,BMW,TIERRA DEL FUEGO,Luneta,493924.1321140765,1285173.5360666208,511.55947179422964,55552.41928594742,144545.4767014448,57.53589350893941
2023-12-01,BMW,TIERRA DEL FUEGO,Parabrisas,1054457.8141047326,2743662.8208177355,1092.1067575781683,121710.331040256,316686.0785873049,126.05594383971945
2023-12-01,BMW,TIERRA DEL FUEGO,Puerta,170422.37744309177,443433.1412518093,176.50723201872128,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,CHERY,CABA,Luneta,147584.36932413533,384009.43274554313,152.85380305958037,28343.07106425888,73747.69219461469,29.35504770864256
2023-12-01,CHERY,CABA,Parabrisas,172897.7206371389,449873.8987666441,179.07095623166126,38709.8209872,100721.6175198659,40.09193778952203
2023-12-01,CHERY,CABA,Puerta,59633.83360405446,155165.17582184152,61.763032895322,11308.13492354545,29423.376589858213,11.71188681084879
2023-12-01,CHERY,CORD_TUC_STAFE,Luneta,139150.9767913276,362066.036588655,144.11930002760428,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,CHERY,CORD_TUC_STAFE,Parabrisas,163017.8508864453,424166.81883712177,168.83833016128062,42290.479428516,110038.3671404535,43.80044203505282
2023-12-01,CHERY,CORD_TUC_STAFE,Puerta,56226.18596953707,146298.59434630774,58.23371672987504,12354.1374039734,32145.038924420092,12.79523634085231
2023-12-01,CHERY,Rosario,Luneta,130717.58425851987,340122.6404317667,135.3847969956283,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,CHERY,Rosario,Parabrisas,153137.98113575162,398459.7389075992,158.60570409089993,42290.479428516,110038.3671404535,43.80044203505282
2023-12-01,CHERY,Rosario,Puerta,52818.53833501967,137432.01287077393,54.70440056442806,12354.1374039734,32145.038924420092,12.79523634085231
2023-12-01,CHERY,TIERRA DEL FUEGO,Luneta,253001.77598423208,658301.8847066454,262.0350909592806,55552.41928594742,144545.4767014448,57.53589350893941
2023-12-01,CHERY,TIERRA DEL FUEGO,Parabrisas,296396.0925208096,771212.3978856757,306.97878211141926,75871.249134912,197414.37033893718,78.58019806746317
2023-12-01,CHERY,TIERRA DEL FUEGO,Puerta,102229.42903552191,265997.44426601403,105.87948496340917,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,CHEVROLET,CABA,Aleta/Ventilete,36674.850411690015,95426.69435195785,37.984309502017624,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,CHEVROLET,CABA,Custodia/Coleta,95315.92054885392,248008.7339140654,98.7191327559815,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,CHEVROLET,CABA,Luneta,104491.50060803551,271883.2763861009,108.2223227871916,27811.49693801808,72364.55467392229,28.804493966562156
2023-12-01,CHEVROLET,CABA,Parabrisas,154233.6439390227,401310.61568737816,159.7404870433079,38596.04229745618,100425.56929804441,39.97409668267498
2023-12-01,CHEVROLET,CABA,Puerta,51540.39659282002,134106.33219308293,53.38062334439379,11308.13492354545,29423.37658985821,11.71188681084879
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,34579.14467387916,89973.74038898882,35.813777530473764,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,89869.29651749083,233836.80626183312,93.0780394556397,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Luneta,98520.55771614777,256347.08916403804,102.03819005649495,30384.060404784763,79058.2759812601,31.468909658469148
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,145420.29285679283,378378.58050524234,150.6124592122617,42166.17620997088,109714.93445811352,43.671700625822425
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Puerta,48595.23107323031,126443.11321062107,50.33030201042845,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,CHEVROLET,Rosario,Aleta/Ventilete,32483.438936068298,84520.78642601981,33.64324555892989,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CHEVROLET,Rosario,Custodia/Coleta,84422.67248612776,219664.8786096008,87.43694615529789,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CHEVROLET,Rosario,Luneta,92549.61482426003,240810.90194197508,95.8540573257983,30384.060404784763,79058.2759812601,31.468909658469148
2023-12-01,CHEVROLET,Rosario,Parabrisas,136606.94177456296,355446.5453231064,141.48443138121556,42166.17620997088,109714.93445811352,43.671700625822425
2023-12-01,CHEVROLET,Rosario,Puerta,45650.06555364059,118779.89422815919,47.27998067646308,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,62871.172134325745,163588.6188890706,65.11595914631594,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,163398.7209408924,425157.8295669693,169.23279901025398,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,179128.2867566323,466085.61666188727,185.5239819208999,54510.53399851546,141834.5271608877,56.45680817446182
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,264400.53246689605,687961.0554640769,273.84083493138496,75648.2429030141,196834.1158241671,78.34922949804297
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,88354.96558769146,229896.5694738565,91.5096400189608,22163.94445014907,57669.818116122085,22.95529814926363
2023-12-01,CITROEN,CABA,Aleta/Ventilete,69593.30192300856,181079.3684773596,72.07809956515383,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,CITROEN,CABA,Custodia/Coleta,70027.88293749286,182210.13327053076,72.52819709991053,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,CITROEN,CABA,Luneta,196583.8268000234,511504.3290975377,203.6027641951335,28343.07106425888,73747.69219461469,29.35504770864256
2023-12-01,CITROEN,CABA,Parabrisas,220549.51386928625,573862.2192926194,228.4241353758928,39048.75062709677,101603.5007392979,40.44296876024803
2023-12-01,CITROEN,CABA,Puerta,58313.35558869559,151729.33762330408,60.39540780447736,11308.13492354545,29423.37658985821,11.71188681084879
2023-12-01,CITROEN,CORD_TUC_STAFE,Aleta/Ventilete,65616.54181312237,170731.9759929391,67.95935101857363,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CITROEN,CORD_TUC_STAFE,Custodia/Coleta,66026.289626779,171798.1256550719,68.38372869420137,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CITROEN,CORD_TUC_STAFE,Luneta,185350.4652685935,482275.5102919641,191.9683205268402,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,CITROEN,CORD_TUC_STAFE,Parabrisas,207946.68450532705,541070.0924758983,215.37132764012756,42660.760060103225,111001.82455768296,44.18394337057097
2023-12-01,CITROEN,CORD_TUC_STAFE,Puerta,54981.16384077013,143059.0897591153,56.94424164422151,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,CITROEN,Rosario,Aleta/Ventilete,61639.78170323616,160384.5835085185,63.8406024719934,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CITROEN,Rosario,Custodia/Coleta,62024.69631606512,161386.11803961295,64.2392602884922,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,CITROEN,Rosario,Luneta,174117.1037371636,453046.6914863905,180.33387685854683,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,CITROEN,Rosario,Parabrisas,195343.85514136782,508277.96565917716,202.3185199043622,42660.760060103225,111001.82455768296,44.18394337057097
2023-12-01,CITROEN,Rosario,Puerta,51648.97209284467,134388.84189492647,53.49307548396566,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,CITROEN,TIERRA DEL FUEGO,Aleta/Ventilete,119302.8032965861,310421.7745326164,123.5624563974066,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,CITROEN,TIERRA DEL FUEGO,Custodia/Coleta,120047.79932141636,312360.22846376704,124.33405217127522,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,CITROEN,TIERRA DEL FUEGO,Luneta,337000.8459428973,876864.5641672075,349.03331004880033,55552.41928594741,144545.4767014448,57.53589350893941
2023-12-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,378084.8809187764,983763.8045016333,391.5842320729591,76535.55122910967,199142.86144902394,79.26821877008614
2023-12-01,CITROEN,TIERRA DEL FUEGO,Puerta,99965.75243776388,260107.43592566415,103.53498480767546,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,DAEWOO,CABA,Aleta/Ventilete,20298.40977759528,52815.76131691489,21.0231553976618,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,DAEWOO,CABA,Luneta,313848.0909550048,816621.8951764937,325.0538963248885,28343.07106425888,73747.69219461469,29.35504770864256
2023-12-01,DAEWOO,CABA,Puerta,55160.89732226821,143526.75007159647,57.13039242909076,11308.13492354545,29423.376589858213,11.71188681084879
2023-12-01,DAEWOO,CORD_TUC_STAFE,Aleta/Ventilete,19138.50064744698,49797.71781309119,19.82183223208113,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,DAEWOO,CORD_TUC_STAFE,Luneta,295913.9143290045,769957.7868806941,306.4793879634664,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,DAEWOO,CORD_TUC_STAFE,Puerta,52008.846046710045,135325.2214960767,53.865798575999875,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,DAEWOO,Rosario,Aleta/Ventilete,17978.59151729868,46779.67430926748,18.62050906650045,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,DAEWOO,Rosario,Luneta,277979.7377030043,723293.6785848945,287.9048796020442,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,DAEWOO,Rosario,Puerta,48856.79477115185,127123.69292055687,50.60120472290896,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,DAEWOO,TIERRA DEL FUEGO,Aleta/Ventilete,34797.27390444905,90541.30511471124,36.03969496742022,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,DAEWOO,TIERRA DEL FUEGO,Luneta,538025.2987800082,1399923.248873989,557.235250842666,55552.41928594741,144545.4767014448,57.53589350893941
2023-12-01,DAEWOO,TIERRA DEL FUEGO,Puerta,94561.53826674553,246045.85726559395,97.937815592727,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,DAIHATSU,CABA,Parabrisas,109554.479757264,285056.9733026605,113.4660733368941,28583.5176,74373.32577775375,29.60407928013514
2023-12-01,DAIHATSU,CABA,Puerta,8564.857856155792,22285.46438861074,8.870662265750118,11308.13492354545,29423.37658985821,11.71188681084879
2023-12-01,DAIHATSU,CORD_TUC_STAFE,Parabrisas,103294.2237711347,268768.0033996513,106.9822977176431,31227.49297799999,81252.85841219596,32.34245661354764
2023-12-01,DAIHATSU,CORD_TUC_STAFE,Puerta,8075.437407232605,21012.00928069013,8.363767279135827,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,DAIHATSU,Rosario,Parabrisas,97033.96778500527,252479.0334966421,100.498522098392,31227.49297799999,81252.85841219596,32.34245661354764
2023-12-01,DAIHATSU,Rosario,Puerta,7586.016958309417,19738.55417276952,7.856872292521534,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,187807.6795838812,488669.0970902751,194.5132685775328,56023.69449599999,145771.7185243973,58.02399538906486
2023-12-01,DAIHATSU,TIERRA DEL FUEGO,Puerta,14682.61346769564,38203.65323761841,15.20684959842878,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,DODGE/CHRYSLER,CABA,Aleta/Ventilete,175519.17423494544,456694.8305067227,181.78600765481642,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,DODGE/CHRYSLER,CABA,Custodia/Coleta,145659.2429923368,379000.32050674054,150.85994095525905,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,DODGE/CHRYSLER,CABA,Luneta,347721.0825923599,904758.2497486175,360.1363079412816,28343.07106425888,73747.69219461469,29.35504770864256
2023-12-01,DODGE/CHRYSLER,CABA,Parabrisas,329613.9680382391,857644.1629355679,341.3826869805542,45533.6977392,118477.10919328177,47.15945800138283
2023-12-01,DODGE/CHRYSLER,CABA,Puerta,155527.7433340142,404677.81762659986,161.08079167697213,11308.13492354545,29423.37658985821,11.71188681084879
2023-12-01,DODGE/CHRYSLER,CORD_TUC_STAFE,Aleta/Ventilete,165489.50713580573,430597.98304919567,171.39823578882692,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,DODGE/CHRYSLER,CORD_TUC_STAFE,Custodia/Coleta,137335.857678489,357343.15933492687,142.2393729006728,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,DODGE/CHRYSLER,CORD_TUC_STAFE,Luneta,327851.3064442251,853057.7783344109,339.55709034463695,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,DODGE/CHRYSLER,CORD_TUC_STAFE,Parabrisas,310778.88415033976,808635.9250535355,321.87510486737966,49745.564780076005,129436.24179366035,51.521707866510745
2023-12-01,DODGE/CHRYSLER,CORD_TUC_STAFE,Puerta,146640.44371492768,381553.3709050799,151.87617500971658,12354.1374039734,32145.038924420092,12.79523634085231
2023-12-01,DODGE/CHRYSLER,Rosario,Aleta/Ventilete,155459.840036666,404501.13559166866,161.0104639228374,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,DODGE/CHRYSLER,Rosario,Custodia/Coleta,129012.47236464117,335685.99816311314,133.61880484608656,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,DODGE/CHRYSLER,Rosario,Luneta,307981.53029609023,801357.306920204,318.9778727479923,30964.80513770283,80569.35372261655,32.07038962169199
2023-12-01,DODGE/CHRYSLER,Rosario,Parabrisas,291943.8002624404,759627.6871715029,302.36752275420514,49745.564780076005,129436.24179366035,51.521707866510745
2023-12-01,DODGE/CHRYSLER,Rosario,Puerta,137753.14409584115,358428.92418355995,142.67155834246103,12354.1374039734,32145.038924420092,12.79523634085231
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Aleta/Ventilete,300890.0129741923,782905.4237258099,311.6331559796852,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Custodia/Coleta,249701.5594154345,649714.8351544122,258.6170416375869,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Luneta,596093.2844440456,1551014.1424262014,617.3765278993397,55552.41928594742,144545.4767014448,57.53589350893941
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,565052.5166369813,1470247.1364609734,585.2274633952358,89246.047568832,232215.1340188323,92.43253768271036
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Puerta,266618.98857259576,693733.4016455997,276.1385000176665,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,FIAT,CABA,Aleta/Ventilete,30109.78048351376,78344.60909727294,31.184836695585965,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,FIAT,CABA,Custodia/Coleta,76673.47505586423,199501.73448359157,79.4110671052351,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,FIAT,CABA,Luneta,103795.66564814723,270072.7378483486,107.5016433520467,25707.724760437985,66890.61211321595,26.625607546633777
2023-12-01,FIAT,CABA,Parabrisas,161009.79154391075,418941.917768144,166.75857396025904,38842.38392527059,101066.54170719474,40.2292338278602
2023-12-01,FIAT,CABA,Puerta,42450.879258054876,110455.72195814711,43.96656886858813,11308.13492354545,29423.37658985821,11.71188681084879
2023-12-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,28389.221598741547,73867.7742917145,29.40284602726677,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,72292.13362410056,188101.6353702435,74.87329184207883,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FIAT,CORD_TUC_STAFE,Luneta,97864.48475396741,254640.0099713001,101.35869230335834,28085.689300778504,73077.99373368842,29.088476244697397
2023-12-01,FIAT,CORD_TUC_STAFE,Parabrisas,151809.23202711588,395002.3796099643,157.2295125911014,42435.304438358115,110415.19681511026,43.950437956937265
2023-12-01,FIAT,CORD_TUC_STAFE,Puerta,40025.11472902317,104143.96641768159,41.454193504668815,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,FIAT,Rosario,Aleta/Ventilete,26668.662713969334,69390.93948615603,27.620855358947566,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FIAT,Rosario,Custodia/Coleta,67910.79219233688,176701.53625689537,70.33551657892252,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FIAT,Rosario,Luneta,91933.30385978756,239207.28209425163,95.21574125466995,28085.689300778504,73077.99373368842,29.088476244697397
2023-12-01,FIAT,Rosario,Parabrisas,142608.67251032096,371062.84145178465,147.70045122194375,42435.304438358115,110415.19681511026,43.950437956937265
2023-12-01,FIAT,Rosario,Puerta,37599.35019999146,97832.21087721603,38.94181814074949,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,51616.76654316645,134305.04416675362,53.45972004957594,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,131440.2429529101,342002.9734004427,136.13325789468874,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FIAT,TIERRA DEL FUEGO,Luneta,177935.42682539523,462981.83631145477,184.2885314606515,50387.14053045846,131105.59974190325,52.1861907914022
2023-12-01,FIAT,TIERRA DEL FUEGO,Parabrisas,276016.785503847,718186.1447453897,285.87184107472984,76131.07249353034,198090.42174610175,78.84929830260597
2023-12-01,FIAT,TIERRA DEL FUEGO,Puerta,72772.93587095122,189352.6662139665,75.37126091757966,22163.94445014907,57669.81811612208,22.95529814926363
2023-12-01,FORD,CABA,Aleta/Ventilete,36619.06943490622,95281.55417653933,37.926536890467865,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,FORD,CABA,Custodia/Coleta,41044.998007151946,106797.66748978317,42.51049125796592,16962.28525296993,44135.28050355568,17.5679160426773
2023-12-01,FORD,CABA,Luneta,106939.16823795816,278252.0230387487,110.75738329239867,26932.77236198738,70078.14367032875,27.89439492353128
2023-12-01,FORD,CABA,Parabrisas,185470.11666224996,482586.8390865759,192.09224401985992,38622.590336341746,100494.64637849433,40.001592607385824
2023-12-01,FORD,CABA,Puerta,51548.0040388932,134126.12650507267,53.388502410918136,11308.13492354545,29423.37658985821,11.71188681084879
2023-12-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,34526.55118148302,89836.89393787996,35.75930621101256,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,38699.569549600405,100694.94363322415,40.08132032893929,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FORD,CORD_TUC_STAFE,Luneta,100828.35862436057,262351.90743653453,104.42838996140446,29424.053805471216,76560.37195983416,30.474626453957917
2023-12-01,FORD,CORD_TUC_STAFE,Parabrisas,174871.82428154995,455010.4482816288,181.11554436158227,42195.17994245336,109790.40116850505,43.70173992356901
2023-12-01,FORD,CORD_TUC_STAFE,Puerta,48602.40380809932,126461.77641906854,50.337730844579966,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,FORD,Rosario,Aleta/Ventilete,32434.032928059798,84392.23369922055,33.59207553155725,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FORD,Rosario,Custodia/Coleta,36354.14109204886,94592.21977666508,37.652149399912666,18531.29663886964,48217.79395013458,19.19294827662495
2023-12-01,FORD,Rosario,Luneta,94717.54901076294,246451.7918343203,98.09939663041024,29424.053805471216,76560.37195983416,30.474626453957917
2023-12-01,FORD,Rosario,Parabrisas,164273.53190084995,427434.05747668154,170.13884470330453,42195.17994245336,109790.40116850505,43.70173992356901
2023-12-01,FORD,Rosario,Puerta,45656.803577305414,118797.42633306436,47.28695927824178,12354.1374039734,32145.03892442009,12.79523634085231
2023-12-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,62775.54760269639,163339.80715978172,65.01692038365918,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,70362.8537265462,183081.71569677113,72.87512787079872,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FORD,TIERRA DEL FUEGO,Luneta,183324.28840792828,477003.4680664264,189.86979992982629,52788.23382949528,137353.16159384433,54.67301405012131
