año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,marca,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2025,2025-07-01,371,1771,4.77,159258,282046993,1.23,346216870,195491,"-2,53%",1282,220005,124,"-8,50%",renault,"-0,68%",-0.01,0.1180555556,9023,0.02,"1,90%"
2025,2025-08-01,316,1325,4.19,179837,238284469,1.2,287112092,216687,"10,84%",1329,179296,135,"8,93%",renault,"12,92%",0.13,-0.2518351214,9193,0.02,"1,88%"
2025,2025-09-01,350,1376,3.93,184200,253459321,1.18,299185499,217431,"0,34%",1406,180269,131,"-3,18%",renault,"2,43%",0.02,0.03849056604,9384,0.02,"2,08%"
2025,2025-10-01,281,1093,3.89,199112,217629926,1.15,251013587,229655,"5,62%",1462,148857,136,"3,96%",renault,"8,10%",0.08,-0.2056686047,9603,0.02,"2,34%"
2025,2025-11-01,228,1138,4.99,171911,195634960,1.13,220199318,193496,"-15,74%",1426,137124,120,"-11,52%",renault,"-13,66%",-0.14,0.04117108875,9841,0.02,"2,47%"
2025,2025-12-01,266,1057,3.97,236475,249954109,1.09,273555502,258803,"33,75%",1446,172760,163,"35,64%",renault,"37,56%",0.38,-0.07117750439,10121,0.03,"2,85%"
2026,2026-01-01,300,1313,4.38,208776,274122885,1.06,291603462,222089,"-14,19%",1448,189279,144,"-11,80%",renault,"-11,71%",-0.12,0.2421948912,10413,0.03,"2,88%"
2026,2026-02-01,235,933,3.97,223752,208761376,1.03,215822985,231321,0.04156909838,1409,148064,158,0.1008532223,renault,"7,17%",0.07,-0.2894135567,10714,0.03,"2,90%"
2026,2026-03-01,306,1224,4.0,210429,257566187,1.0,257566187,210429,-0.09031426053,1408,182891,149,-0.05845118263,renault,"-5,95%",-0.06,0.3118971061,11077,0.03,"3,38%"
2023,2023-01-01,590,3402,5.77,37096,126200786,9.21,1162060002,341580,-,366,344810,101,-,toyota,-,,-,1202,,-
2023,2023-02-01,503,2588,5.15,41300,106885922,8.64,923032242,356653,"4,41%",375,285029,110,"8,66%",toyota,"11,33%",0.11,-0.239271017,1282,0.07,"6,63%"
2023,2023-03-01,771,4422,5.74,46936,207553110,8.02,1664599505,376432,"5,55%",380,546192,123,"12,15%",toyota,"13,65%",0.14,0.7086553323,1381,0.08,"7,68%"
2023,2023-04-01,555,3507,6.32,48036,168465071,7.4,1246379583,355391,"-5,59%",419,402064,114,"-7,18%",toyota,"2,34%",0.02,-0.2069199457,1497,0.08,"8,40%"
2023,2023-05-01,632,3619,5.73,47832,173107499,6.86,1188358186,328359,"-7,61%",477,362908,100,"-12,53%",toyota,"-0,42%",-0.0,0.03193612774,1613,0.08,"7,77%"
2023,2023-06-01,679,4390,6.47,54831,240711935,6.48,1559641322,355265,"8,19%",487,494275,112,"12,28%",toyota,"14,63%",0.15,0.2130422769,1709,0.06,"5,95%"
2023,2023-07-01,649,3603,5.55,59785,215406528,6.09,1312409916,364252,"2,53%",516,417454,115,"2,91%",toyota,"9,04%",0.09,-0.1792710706,1818,0.06,"6,34%"
2023,2023-08-01,679,3961,5.83,66655,264023766,5.42,1430627277,361173,"-0,85%",646,408705,103,"-10,95%",toyota,"11,49%",0.11,0.09936164308,2044,0.12,"12,44%"
2023,2023-09-01,711,3809,5.36,71970,274134138,4.81,1317440510,345875,"-4,24%",733,373989,98,"-4,84%",toyota,"7,97%",0.08,-0.03837414794,2304,0.13,"12,75%"
2023,2023-10-01,595,3324,5.59,87050,289355327,4.44,1283996802,386279,"11,68%",912,317275,95,"-2,79%",toyota,"20,95%",0.21,-0.1273300079,2496,0.08,"8,30%"
2023,2023-11-01,697,4204,6.03,134461,565274337,3.93,2223522217,528906,"36,92%",931,607168,144,"51,31%",toyota,"54,46%",0.54,0.2647412756,2816,0.13,"12,81%"
2023,2023-12-01,588,3197,5.44,143056,457352511,3.14,1433865265,448500,"-15,20%",965,473940,148,"2,64%",toyota,"6,39%",0.06,-0.2395337774,3533,0.25,"25,47%"
2024,2024-01-01,717,3870,5.4,184562,714257123,2.6,1856578534,479734,"6,96%",1141,625992,161,"9,11%",toyota,"29,01%",0.29,0.210509853,4261,0.21,"20,61%"
2024,2024-02-01,646,3354,5.19,200787,673441483,2.3,1545810155,460884,"-3,93%",1081,622980,185,"14,83%",toyota,"8,79%",0.09,-0.1333333333,4825,0.13,"13,24%"
2024,2024-03-01,631,3523,5.58,221199,779286829,2.07,1611360442,457381,"-0,76%",1001,778508,220,"18,97%",toyota,"10,17%",0.1,0.0503875969,5357,0.11,"11,01%"
2024,2024-04-01,753,4738,6.29,210762,998591703,1.9,1897260744,400434,"-12,45%",1004,994613,209,"-5,00%",toyota,"-4,72%",-0.05,0.3448765257,5830,0.09,"8,83%"
2024,2024-05-01,702,3849,5.48,231992,892938824,1.82,1628514871,423100,"5,66%",1119,797979,207,"-1,24%",toyota,"10,07%",0.1,-0.1876319122,6073,0.04,"4,18%"
2024,2024-06-01,527,3178,6.03,225462,716520583,1.74,1249574751,393194,"-7,07%",1278,560657,176,"-14,91%",toyota,"-2,81%",-0.03,-0.1743309951,6351,0.05,"4,58%"
2024,2024-07-01,686,3969,5.79,238841,947962440,1.68,1589140165,400386,"1,83%",1416,669465,168,"-4,39%",toyota,"5,93%",0.06,0.2488986784,6607,0.04,"4,03%"
2024,2024-08-01,704,3936,5.59,252691,994593030,1.61,1600531935,406638,"1,56%",1340,742233,188,"11,80%",toyota,"5,80%",0.06,-0.008314436886,6883,0.04,"4,17%"
2024,2024-09-01,629,3618,5.75,242490,877331825,1.56,1364494190,377139,"-7,25%",1243,705818,195,"3,45%",toyota,"-4,04%",-0.04,-0.08079268293,7122,0.03,"3,47%"
2024,2024-10-01,629,3361,5.34,238178,800516793,1.51,1212391128,360723,"-4,35%",1201,666541,198,"1,66%",toyota,"-1,78%",-0.02,-0.07103372029,7313,0.03,"2,69%"
2024,2024-11-01,600,3045,5.08,275012,837413630,1.48,1238225540,406641,"12,73%",1124,745029,244,"23,37%",toyota,"15,46%",0.15,-0.09401963701,7491,0.02,"2,43%"
2024,2024-12-01,495,2623,5.3,264520,693836724,1.44,998916569,380829,"-6,35%",1105,627906,239,"-2,16%",toyota,"-3,82%",-0.04,-0.1385878489,7694,0.03,"2,70%"
2025,2025-01-01,608,3128,5.14,271531,849351408,1.41,1196358953,382466,"0,43%",1216,698479,223,"-6,72%",toyota,"2,65%",0.03,0.1925276401,7864,0.02,"2,21%"
2025,2025-02-01,595,3187,5.36,288425,919213272,1.38,1264397185,396734,"3,73%",1212,758426,237,"6,57%",toyota,"6,22%",0.06,0.01886189258,8052,0.02,"2,40%"
2025,2025-03-01,568,3104,5.46,280142,869562940,1.33,1153099175,371487,"-6,36%",1251,695094,223,"-5,90%",toyota,"-2,87%",-0.03,-0.02604330091,8353,0.04,"3,73%"
2025,2025-04-01,669,3520,5.26,293179,1031990100,1.29,1331462763,378256,"1,82%",1263,817094,232,"3,66%",toyota,"4,65%",0.05,0.1340206186,8585,0.03,"2,78%"
2025,2025-05-01,734,3802,5.18,281628,1070752193,1.27,1361042481,357979,"-5,36%",1162,921473,242,"4,41%",toyota,"-3,94%",-0.04,0.08011363636,8714,0.02,"1,50%"
2025,2025-06-01,617,3270,5.3,281145,919346651,1.25,1149972383,351672,"-1,76%",1181,778447,238,"-1,78%",toyota,"-0,17%",-0.0,-0.1399263546,8855,0.02,"1,62%"
2025,2025-07-01,753,4172,5.54,294275,1227715318,1.23,1507038776,361226,"2,72%",1282,957656,229,"-3,58%",toyota,"4,67%",0.05,0.2758409786,9023,0.02,"1,90%"
2025,2025-08-01,613,3328,5.43,304199,1012374342,1.2,1219823168,366533,"1,47%",1329,761756,228,"-0,28%",toyota,"3,37%",0.03,-0.2023010547,9193,0.02,"1,88%"
2025,2025-09-01,699,3794,5.43,322168,1222305593,1.18,1442819730,380289,"3,75%",1406,869349,229,"0,11%",toyota,"5,91%",0.06,0.1400240385,9384,0.02,"2,08%"
2025,2025-10-01,790,4326,5.48,400516,1732635265,1.15,1998415385,461954,"21,47%",1462,1185113,273,"19,56%",toyota,"24,32%",0.24,0.1402214022,9603,0.02,"2,34%"
2025,2025-11-01,585,3095,5.29,323481,1001175814,1.13,1126885666,364098,"-21,18%",1426,701745,226,"-17,24%",toyota,"-19,23%",-0.19,-0.2845584836,9841,0.02,"2,47%"
2025,2025-12-01,609,3437,5.64,341553,1173918177,1.09,1284762942,373803,"2,67%",1446,811376,236,"4,12%",toyota,"5,59%",0.06,0.1105008078,10121,0.03,"2,85%"
2026,2026-01-01,712,3709,5.21,336746,1248991100,1.06,1328638174,358220,"-4,17%",1448,862419,232,"-1,50%",toyota,"-1,41%",-0.01,0.07913878382,10413,0.03,"2,88%"
2026,2026-02-01,536,2649,4.94,346142,916932117,1.03,947948467,357851,-0.001029006604,1409,650336,245,0.0558305145,toyota,"2,79%",0.03,-0.2857913184,10714,0.03,"2,90%"
2026,2026-03-01,674,3596,5.34,348073,1251672271,1.0,1251672271,348073,-0.02732405139,1408,888782,247,0.006745351022,toyota,"0,56%",0.01,0.3574933937,11077,0.03,"3,38%"
2023,2023-01-01,596,2834,4.76,43208,122452061,9.21,1127541649,397860,-,366,334568,118,-,volkswagen,-,,-,1202,,-
2023,2023-02-01,539,2381,4.42,52820,125766070,8.64,1086075092,456136,"14,65%",375,335376,140,"19,31%",volkswagen,"22,25%",0.22,-0.1598447424,1282,0.07,"6,63%"
2023,2023-03-01,721,3444,4.78,49810,171547542,8.02,1375830762,399481,"-12,42%",380,451440,131,"-6,94%",volkswagen,"-5,70%",-0.06,0.446451071,1381,0.08,"7,68%"
2023,2023-04-01,644,2981,4.63,51923,154783228,7.4,1145155219,384149,"-3,84%",419,369411,123,"-5,46%",volkswagen,"4,24%",0.04,-0.1344367015,1497,0.08,"8,40%"
2023,2023-05-01,610,2801,4.59,59314,166139713,6.86,1140525333,407182,"6,00%",477,348301,124,"0,34%",volkswagen,"14,23%",0.14,-0.06038242201,1613,0.08,"7,77%"
2023,2023-06-01,677,3224,4.76,64448,207782149,6.48,1346279841,417576,"2,55%",487,426657,132,"6,42%",volkswagen,"8,66%",0.09,0.1510174938,1709,0.06,"5,95%"
2023,2023-07-01,651,3298,5.07,57904,190970350,6.09,1163527324,352792,"-15,51%",516,370097,112,"-15,20%",volkswagen,"-10,15%",-0.1,0.0229528536,1818,0.06,"6,34%"
2023,2023-08-01,709,3215,4.53,66561,213995666,5.42,1159547270,360664,"2,23%",646,331262,103,"-8,18%",volkswagen,"14,95%",0.15,-0.02516676774,2044,0.12,"12,44%"
2023,2023-09-01,628,2941,4.68,75770,222842391,4.81,1070941384,364137,"0,96%",733,304014,103,"0,32%",volkswagen,"13,84%",0.14,-0.08522550544,2304,0.13,"12,75%"
2023,2023-10-01,603,2782,4.61,93592,260374825,4.44,1155397574,415308,"14,05%",912,285498,102,"-0,72%",volkswagen,"23,52%",0.24,-0.05406324379,2496,0.08,"8,30%"
2023,2023-11-01,648,3036,4.69,108306,328817481,3.93,1293412643,426024,"2,58%",931,353187,116,"13,36%",volkswagen,"15,72%",0.16,0.09130122214,2816,0.13,"12,81%"
2023,2023-12-01,563,2497,4.44,130958,327002619,3.14,1025199788,410571,"-3,63%",965,338862,135,"16,65%",volkswagen,"20,91%",0.21,-0.1775362319,3533,0.25,"25,47%"
2024,2024-01-01,721,3138,4.35,172178,540295418,2.6,1404397440,447544,"9,01%",1141,473527,150,"11,20%",volkswagen,"31,48%",0.31,0.2567080497,4261,0.21,"20,61%"
2024,2024-02-01,589,2543,4.32,194895,495618108,2.3,1137636341,447359,"-0,04%",1081,458481,180,"19,48%",volkswagen,"13,19%",0.13,-0.1896112173,4825,0.13,"13,24%"
2024,2024-03-01,510,2396,4.7,204679,490412128,2.07,1014043448,423222,"-5,40%",1001,489922,204,"13,41%",volkswagen,"5,02%",0.05,-0.05780574125,5357,0.11,"11,01%"
2024,2024-04-01,570,2526,4.43,199334,503517971,1.9,956652130,378721,"-10,51%",1004,501511,198,"-2,90%",volkswagen,"-2,61%",-0.03,0.05425709516,5830,0.09,"8,83%"
2024,2024-05-01,638,2970,4.66,209962,623589005,1.82,1137282802,382922,"1,11%",1119,557273,187,"-5,49%",volkswagen,"5,33%",0.05,0.1757719715,6073,0.04,"4,18%"
2024,2024-06-01,461,2205,4.78,226804,500104496,1.74,872156314,395534,"3,29%",1278,391318,177,"-5,42%",volkswagen,"8,02%",0.08,-0.2575757576,6351,0.05,"4,58%"
2024,2024-07-01,660,3057,4.63,200081,611648602,1.68,1025352186,335410,"-15,20%",1416,431955,141,"-20,38%",volkswagen,"-11,78%",-0.12,0.3863945578,6607,0.04,"4,03%"
2024,2024-08-01,633,3019,4.77,213510,644588020,1.61,1037292320,343587,"2,44%",1340,481035,159,"12,76%",volkswagen,"6,71%",0.07,-0.01243048741,6883,0.04,"4,17%"
2024,2024-09-01,510,2461,4.83,209785,516281507,1.56,802960860,326273,"-5,04%",1243,415351,168,"5,92%",volkswagen,"-1,74%",-0.02,-0.1848294137,7122,0.03,"3,47%"
2024,2024-10-01,511,2276,4.45,213839,486698777,1.51,737110432,323861,"-0,74%",1201,405244,178,"5,50%",volkswagen,"1,93%",0.02,-0.07517269403,7313,0.03,"2,69%"
2024,2024-11-01,505,2110,4.18,219089,462278272,1.48,683538866,323951,"0,03%",1124,411279,194,"9,47%",volkswagen,"2,46%",0.02,-0.07293497364,7491,0.02,"2,43%"
2024,2024-12-01,444,2036,4.59,211107,429814766,1.44,618804218,303930,"-6,18%",1105,388972,191,"-1,99%",volkswagen,"-3,64%",-0.04,-0.03507109005,7694,0.03,"2,70%"
2025,2025-01-01,519,2476,4.77,229234,567585105,1.41,799475359,322888,"6,24%",1216,466764,188,"-1,33%",volkswagen,"8,59%",0.09,0.2161100196,7864,0.02,"2,21%"
2025,2025-02-01,476,2362,4.96,228625,540012542,1.38,742798606,314478,"-2,60%",1212,445554,188,"0,06%",volkswagen,"-0,27%",-0.0,-0.04604200323,8052,0.02,"2,40%"
2025,2025-03-01,480,2112,4.4,227391,480250894,1.33,636845113,301535,"-4,12%",1251,383893,181,"-3,64%",volkswagen,"-0,54%",-0.01,-0.1058425064,8353,0.04,"3,73%"
2025,2025-04-01,508,2115,4.16,248090,524712202,1.29,676978159,320083,"6,15%",1263,415449,196,"8,07%",volkswagen,"9,10%",0.09,0.001420454545,8585,0.03,"2,78%"
2025,2025-05-01,583,2916,5.0,213596,622848628,1.27,791708340,271503,"-15,18%",1162,536014,183,"-6,42%",volkswagen,"-13,90%",-0.14,0.3787234043,8714,0.02,"1,50%"
2025,2025-06-01,477,2252,4.72,270026,608099182,1.25,760645904,337764,"24,41%",1181,514901,228,"24,39%",volkswagen,"26,42%",0.26,-0.2277091907,8855,0.02,"1,62%"
2025,2025-07-01,529,2391,4.52,245289,586486369,1.23,719920723,301095,"-10,86%",1282,457477,191,"-16,32%",volkswagen,"-9,16%",-0.09,0.06172291297,9023,0.02,"1,90%"
2025,2025-08-01,519,2357,4.54,223575,526967174,1.2,634949682,269388,"-10,53%",1329,396514,168,"-12,08%",volkswagen,"-8,85%",-0.09,-0.01421999164,9193,0.02,"1,88%"
2025,2025-09-01,519,2728,5.26,260499,710643190,1.18,838849156,307496,"14,15%",1406,505436,185,"10,13%",volkswagen,"16,52%",0.17,0.157403479,9384,0.02,"2,08%"
2025,2025-10-01,536,2534,4.73,283551,718519996,1.15,828738421,327047,"6,36%",1462,491463,193,"4,68%",volkswagen,"8,85%",0.09,-0.0711143695,9603,0.02,"2,34%"
2025,2025-11-01,435,2085,4.79,233347,486530277,1.13,547620096,262647,"-19,69%",1426,341019,163,"-15,67%",volkswagen,"-17,71%",-0.18,-0.1771902131,9841,0.02,"2,47%"
2025,2025-12-01,462,2003,4.34,292582,586043286,1.09,641379195,320209,"21,92%",1446,405055,202,"23,64%",volkswagen,"25,38%",0.25,-0.03932853717,10121,0.03,"2,85%"
2026,2026-01-01,533,2339,4.39,277727,649605513,1.06,691030291,295438,"-7,74%",1448,448548,191,"-5,17%",volkswagen,"-5,08%",-0.05,0.1677483774,10413,0.03,"2,88%"
2026,2026-02-01,370,1628,4.4,265378,432035410,1.03,446649536,274354,-0.07136375249,1409,306422,188,-0.0185075508,volkswagen,"-4,45%",-0.04,-0.3039760581,10714,0.03,"2,90%"
2026,2026-03-01,479,2083,4.35,296756,618142978,1.0,618142978,296756,0.08165105108,1408,438928,210,0.1195374664,volkswagen,"11,82%",0.12,0.2794840295,11077,0.03,"3,38%"
