año_mes,tva,tipo_costo,valor_costo,ipc,ipc_empalme_ipim,valor_ipc,usd_blue,valor_usd,var_costo,var_ipc,var_costo_usd
2024-08-01,camion_cleas_si,cm_hs_mec,65535,1.47,6883,96362,1340,48.91,0.0,0.04,0.06
2024-09-01,camion_cleas_si,cm_hs_mec,65535,1.42,7122,93131,1243,52.72,0.0,0.03,0.08
2024-10-01,camion_cleas_si,cm_hs_mec,15000,1.38,7313,20757,1201,12.49,-0.77,0.03,-0.76
2024-11-01,camion_cleas_si,cm_hs_mec,65535,1.35,7491,88541,1124,58.31,3.37,0.02,3.67
2024-12-01,camion_cleas_si,cm_hs_mec,18000,1.32,7694,23678,1105,16.29,-0.73,0.03,-0.72
2025-01-01,camion_cleas_si,cm_hs_mec,65535,1.29,7864,84345,1216,53.89,2.64,0.02,2.31
2025-02-01,camion_cleas_si,cm_hs_mec,50000,1.26,8052,62842,1212,41.25,-0.24,0.02,-0.23
2025-03-01,camion_cleas_si,cm_hs_mec,32667,1.21,8353,39581,1251,26.11,-0.35,0.04,-0.37
2025-04-01,camion_cleas_si,cm_hs_mec,65535,1.18,8585,77257,1263,51.89,1.01,0.03,0.99
2025-05-01,camion_cleas_si,cm_hs_mec,20000,1.16,8714,23228,1162,17.21,-0.69,0.02,-0.67
2025-06-01,camion_cleas_si,cm_hs_mec,30000,1.14,8855,34288,1181,25.4,0.5,0.02,0.48
2025-07-01,camion_cleas_si,cm_hs_mec,65535,1.12,9023,73504,1282,51.12,1.18,0.02,1.01
2025-08-01,camion_cleas_si,cm_hs_mec,37892,1.1,9193,41717,1329,28.51,-0.42,0.02,-0.44
2025-09-01,camion_cleas_si,cm_hs_mec,65535,1.08,9384,70683,1406,46.61,0.73,0.02,0.63
2025-10-01,camion_cleas_si,cm_hs_mec,65535,1.05,9603,69066,1462,44.81,0.0,0.02,-0.04
2023-01-01,camion_cleas_no,cm_hs_mec,6077,8.41,1202,51129,366,16.6,,,
2023-02-01,camion_cleas_no,cm_hs_mec,7319,7.89,1282,57751,375,19.52,0.2,0.07,0.18
2023-03-01,camion_cleas_no,cm_hs_mec,6591,7.33,1381,48299,380,17.34,-0.1,0.08,-0.11
2023-04-01,camion_cleas_no,cm_hs_mec,9047,6.76,1497,61158,419,21.59,0.37,0.08,0.25
2023-05-01,camion_cleas_no,cm_hs_mec,10522,6.27,1613,66000,477,22.06,0.16,0.08,0.02
2023-06-01,camion_cleas_no,cm_hs_mec,9381,5.92,1709,55538,487,19.26,-0.11,0.06,-0.13
2023-07-01,camion_cleas_no,cm_hs_mec,9715,5.57,1818,54083,516,18.83,0.04,0.06,-0.02
2023-08-01,camion_cleas_no,cm_hs_mec,13038,4.95,2044,64551,646,20.18,0.34,0.12,0.07
2023-09-01,camion_cleas_no,cm_hs_mec,11215,4.39,2304,49247,733,15.3,-0.14,0.13,-0.24
2023-10-01,camion_cleas_no,cm_hs_mec,11634,4.05,2496,47171,912,12.76,0.04,0.08,-0.17
2023-11-01,camion_cleas_no,cm_hs_mec,20024,3.59,2816,71969,931,21.51,0.72,0.13,0.69
2023-12-01,camion_cleas_no,cm_hs_mec,24801,2.86,3533,71046,965,25.7,0.24,0.25,0.19
2024-01-01,camion_cleas_no,cm_hs_mec,21874,2.38,4261,51951,1141,19.17,-0.12,0.21,-0.25
2024-02-01,camion_cleas_no,cm_hs_mec,33125,2.1,4825,69474,1081,30.64,0.51,0.13,0.6
2024-03-01,camion_cleas_no,cm_hs_mec,29368,1.89,5357,55486,1001,29.34,-0.11,0.11,-0.04
2024-04-01,camion_cleas_no,cm_hs_mec,25976,1.74,5830,45094,1004,25.87,-0.12,0.09,-0.12
2024-05-01,camion_cleas_no,cm_hs_mec,35763,1.67,6073,59596,1119,31.96,0.38,0.04,0.24
2024-06-01,camion_cleas_no,cm_hs_mec,31616,1.59,6351,50379,1278,24.74,-0.12,0.05,-0.23
2024-07-01,camion_cleas_no,cm_hs_mec,33219,1.53,6607,50882,1416,23.46,0.05,0.04,-0.05
2024-08-01,camion_cleas_no,cm_hs_mec,40220,1.47,6883,59139,1340,30.02,0.21,0.04,0.28
2024-09-01,camion_cleas_no,cm_hs_mec,37004,1.42,7122,52586,1243,29.77,-0.08,0.03,-0.01
2024-10-01,camion_cleas_no,cm_hs_mec,44103,1.38,7313,61031,1201,36.72,0.19,0.03,0.23
2024-11-01,camion_cleas_no,cm_hs_mec,35468,1.35,7491,47919,1124,31.56,-0.2,0.02,-0.14
2024-12-01,camion_cleas_no,cm_hs_mec,42966,1.32,7694,56521,1105,38.88,0.21,0.03,0.23
2025-01-01,camion_cleas_no,cm_hs_mec,46497,1.29,7864,59843,1216,38.24,0.08,0.02,-0.02
2025-02-01,camion_cleas_no,cm_hs_mec,43729,1.26,8052,54960,1212,36.08,-0.06,0.02,-0.06
2025-03-01,camion_cleas_no,cm_hs_mec,55898,1.21,8353,67729,1251,44.68,0.28,0.04,0.24
2025-04-01,camion_cleas_no,cm_hs_mec,46599,1.18,8585,54934,1263,36.9,-0.17,0.03,-0.17
2025-05-01,camion_cleas_no,cm_hs_mec,48005,1.16,8714,55755,1162,41.31,0.03,0.02,0.12
2025-06-01,camion_cleas_no,cm_hs_mec,53487,1.14,8855,61132,1181,45.29,0.11,0.02,0.1
2025-07-01,camion_cleas_no,cm_hs_mec,63469,1.12,9023,71187,1282,49.51,0.19,0.02,0.09
2025-08-01,camion_cleas_no,cm_hs_mec,55336,1.1,9193,60922,1329,41.64,-0.13,0.02,-0.16
2025-09-01,camion_cleas_no,cm_hs_mec,62047,1.08,9384,66921,1406,44.12999288762447,0.12127313141535345,0.02,0.06
2025-10-01,camion_cleas_no,cm_hs_mec,53394,1.05,9603,56271,1462,36.521477428180575,-0.13944916068958946,0.02,-0.17
2025-11-01,camion_cleas_no,cm_hs_mec,68876,1.03,9841,70835,1426,48.27647428765785,0.2899427655334641,0.02,0.32
2025-12-01,camion_cleas_no,cm_hs_mec,51817,1.0,10121,51816,1446,35.81430148423738,-0.24767465225771879,0.03,-0.26
2023-01-01,auto_cleas_si,cm_hs_pint,2775,8.41,1202,23347,366,7.58,,,
2023-02-01,auto_cleas_si,cm_hs_pint,3036,7.89,1282,23955,375,8.1,0.09,0.07,0.07
2023-03-01,auto_cleas_si,cm_hs_pint,3066,7.33,1381,22468,380,8.07,0.01,0.08,-0.0
2023-04-01,auto_cleas_si,cm_hs_pint,3318,6.76,1497,22430,419,7.92,0.08,0.08,-0.02
2023-05-01,auto_cleas_si,cm_hs_pint,3601,6.27,1613,22587,477,7.55,0.09,0.08,-0.05
2023-06-01,auto_cleas_si,cm_hs_pint,3907,5.92,1709,23130,487,8.02,0.08,0.06,0.06
2023-07-01,auto_cleas_si,cm_hs_pint,4329,5.57,1818,24099,516,8.39,0.11,0.06,0.05
2023-08-01,auto_cleas_si,cm_hs_pint,4710,4.95,2044,23319,646,7.29,0.09,0.12,-0.13
2023-09-01,auto_cleas_si,cm_hs_pint,5208,4.39,2304,22869,733,7.11,0.11,0.13,-0.02
2023-10-01,auto_cleas_si,cm_hs_pint,5682,4.05,2496,23038,912,6.23,0.09,0.08,-0.12
2023-11-01,auto_cleas_si,cm_hs_pint,6328,3.59,2816,22743,931,6.8,0.11,0.13,0.09
2023-12-01,auto_cleas_si,cm_hs_pint,7041,2.86,3533,20170,965,7.3,0.11,0.25,0.07
2024-01-01,auto_cleas_si,cm_hs_pint,7761,2.38,4261,18432,1141,6.8,0.1,0.21,-0.07
2024-02-01,auto_cleas_si,cm_hs_pint,8952,2.1,4825,18775,1081,8.28,0.15,0.13,0.22
2024-03-01,auto_cleas_si,cm_hs_pint,10039,1.89,5357,18967,1001,10.03,0.12,0.11,0.21
2024-04-01,auto_cleas_si,cm_hs_pint,11719,1.74,5830,20344,1004,11.67,0.17,0.09,0.16
2024-05-01,auto_cleas_si,cm_hs_pint,12781,1.67,6073,21298,1119,11.42,0.09,0.04,-0.02
2024-06-01,auto_cleas_si,cm_hs_pint,13699,1.59,6351,21829,1278,10.72,0.07,0.05,-0.06
2024-07-01,auto_cleas_si,cm_hs_pint,14188,1.53,6607,21732,1416,10.02,0.04,0.04,-0.07
2024-08-01,auto_cleas_si,cm_hs_pint,15111,1.47,6883,22219,1340,11.28,0.07,0.04,0.13
2024-09-01,auto_cleas_si,cm_hs_pint,16387,1.42,7122,23287,1243,13.18,0.08,0.03,0.17
2024-10-01,auto_cleas_si,cm_hs_pint,16992,1.38,7313,23514,1201,14.15,0.04,0.03,0.07
2024-11-01,auto_cleas_si,cm_hs_pint,18096,1.35,7491,24448,1124,16.1,0.06,0.02,0.14
2024-12-01,auto_cleas_si,cm_hs_pint,18322,1.32,7694,24102,1105,16.58,0.01,0.03,0.03
2025-01-01,auto_cleas_si,cm_hs_pint,19294,1.29,7864,24831,1216,15.87,0.05,0.02,-0.04
2025-02-01,auto_cleas_si,cm_hs_pint,19767,1.26,8052,24844,1212,16.31,0.02,0.02,0.03
2025-03-01,auto_cleas_si,cm_hs_pint,20355,1.21,8353,24663,1251,16.27,0.03,0.04,-0.0
2025-04-01,auto_cleas_si,cm_hs_pint,21830,1.18,8585,25734,1263,17.28,0.07,0.03,0.06
2025-05-01,auto_cleas_si,cm_hs_pint,22579,1.16,8714,26224,1162,19.43,0.03,0.02,0.12
2025-06-01,auto_cleas_si,cm_hs_pint,23477,1.14,8855,26832,1181,19.88,0.04,0.02,0.02
2025-07-01,auto_cleas_si,cm_hs_pint,24194,1.12,9023,27136,1282,18.87,0.03,0.02,-0.05
2025-08-01,auto_cleas_si,cm_hs_pint,25179,1.1,9193,27721,1329,18.95,0.04,0.02,0.0
2025-09-01,auto_cleas_si,cm_hs_pint,25824,1.08,9384,27852,1406,18.366963015647226,0.025614599467810528,0.02,-0.03
2025-10-01,auto_cleas_si,cm_hs_pint,26292,1.05,9603,27708,1462,17.983481532147742,0.018118839294530842,0.02,-0.02
2025-11-01,auto_cleas_si,cm_hs_pint,26800,1.03,9841,27562,1426,18.784801848610417,0.019332987218472653,0.02,0.04
2025-12-01,auto_cleas_si,cm_hs_pint,27686,1.0,10121,27685,1446,19.13540407750579,0.03303675539129447,0.03,0.02
2023-01-01,auto_cleas_no,cm_hs_pint,2923,8.41,1202,24592,366,7.99,,,
2023-02-01,auto_cleas_no,cm_hs_pint,3049,7.89,1282,24058,375,8.13,0.04,0.07,0.02
2023-03-01,auto_cleas_no,cm_hs_pint,3251,7.33,1381,23823,380,8.56,0.07,0.08,0.05
2023-04-01,auto_cleas_no,cm_hs_pint,3414,6.76,1497,23079,419,8.15,0.05,0.08,-0.05
2023-05-01,auto_cleas_no,cm_hs_pint,3651,6.27,1613,22901,477,7.65,0.07,0.08,-0.06
2023-06-01,auto_cleas_no,cm_hs_pint,3918,5.92,1709,23195,487,8.05,0.07,0.06,0.05
2023-07-01,auto_cleas_no,cm_hs_pint,4302,5.57,1818,23949,516,8.34,0.1,0.06,0.04
2023-08-01,auto_cleas_no,cm_hs_pint,4676,4.95,2044,23151,646,7.24,0.09,0.12,-0.13
2023-09-01,auto_cleas_no,cm_hs_pint,5186,4.39,2304,22772,733,7.08,0.11,0.13,-0.02
2023-10-01,auto_cleas_no,cm_hs_pint,5728,4.05,2496,23224,912,6.28,0.1,0.08,-0.11
2023-11-01,auto_cleas_no,cm_hs_pint,6413,3.59,2816,23049,931,6.89,0.12,0.13,0.1
2023-12-01,auto_cleas_no,cm_hs_pint,7254,2.86,3533,20780,965,7.52,0.13,0.25,0.09
2024-01-01,auto_cleas_no,cm_hs_pint,8204,2.38,4261,19484,1141,7.19,0.13,0.21,-0.04
2024-02-01,auto_cleas_no,cm_hs_pint,9569,2.1,4825,20069,1081,8.85,0.17,0.13,0.23
2024-03-01,auto_cleas_no,cm_hs_pint,10827,1.89,5357,20455,1001,10.82,0.13,0.11,0.22
2024-04-01,auto_cleas_no,cm_hs_pint,12097,1.74,5830,21000,1004,12.05,0.12,0.09,0.11
2024-05-01,auto_cleas_no,cm_hs_pint,13214,1.67,6073,22020,1119,11.81,0.09,0.04,-0.02
2024-06-01,auto_cleas_no,cm_hs_pint,14277,1.59,6351,22750,1278,11.17,0.08,0.05,-0.05
2024-07-01,auto_cleas_no,cm_hs_pint,15348,1.53,6607,23509,1416,10.84,0.08,0.04,-0.03
2024-08-01,auto_cleas_no,cm_hs_pint,16274,1.47,6883,23929,1340,12.15,0.06,0.04,0.12
2024-09-01,auto_cleas_no,cm_hs_pint,17205,1.42,7122,24449,1243,13.84,0.06,0.03,0.14
2024-10-01,auto_cleas_no,cm_hs_pint,17966,1.38,7313,24862,1201,14.96,0.04,0.03,0.08
2024-11-01,auto_cleas_no,cm_hs_pint,18781,1.35,7491,25374,1124,16.71,0.05,0.02,0.12
2024-12-01,auto_cleas_no,cm_hs_pint,19268,1.32,7694,25346,1105,17.44,0.03,0.03,0.04
2025-01-01,auto_cleas_no,cm_hs_pint,20107,1.29,7864,25878,1216,16.54,0.04,0.02,-0.05
2025-02-01,auto_cleas_no,cm_hs_pint,21059,1.26,8052,26467,1212,17.38,0.05,0.02,0.05
2025-03-01,auto_cleas_no,cm_hs_pint,22120,1.21,8353,26801,1251,17.68,0.05,0.04,0.02
2025-04-01,auto_cleas_no,cm_hs_pint,22571,1.18,8585,26608,1263,17.87,0.02,0.03,0.01
2025-05-01,auto_cleas_no,cm_hs_pint,23447,1.16,8714,27232,1162,20.18,0.04,0.02,0.13
2025-06-01,auto_cleas_no,cm_hs_pint,24008,1.14,8855,27439,1181,20.33,0.02,0.02,0.01
2025-07-01,auto_cleas_no,cm_hs_pint,24847,1.12,9023,27868,1282,19.38,0.03,0.02,-0.05
2025-08-01,auto_cleas_no,cm_hs_pint,26144,1.1,9193,28783,1329,19.67,0.05,0.02,0.01
2025-09-01,auto_cleas_no,cm_hs_pint,26218,1.08,9384,28277,1406,18.647169274537696,0.002827417380660835,0.02,-0.05
2025-10-01,auto_cleas_no,cm_hs_pint,26744,1.05,9603,28184,1462,18.29264705882353,0.02005994373314124,0.02,-0.02
2025-11-01,auto_cleas_no,cm_hs_pint,27255,1.03,9841,28030,1426,19.103363669800782,0.019099344335239632,0.02,0.04
2025-12-01,auto_cleas_no,cm_hs_pint,27987,1.0,10121,27986,1446,19.343653483099917,0.026865150301012886,0.03,0.01
2023-01-01,camion_cleas_si,cm_hs_pint,2211,8.41,1202,18602,366,6.04,,,
2023-02-01,camion_cleas_si,cm_hs_pint,,7.89,1282,0,375,0.0,0.0,0.07,-1.0
2023-03-01,camion_cleas_si,cm_hs_pint,1422,7.33,1381,10420,380,3.74,-0.36,0.08,inf
2023-04-01,camion_cleas_si,cm_hs_pint,2632,6.76,1497,17792,419,6.28,0.85,0.08,0.68
2023-05-01,camion_cleas_si,cm_hs_pint,65535,6.27,1613,411073,477,137.39,23.9,0.08,20.88
2023-06-01,camion_cleas_si,cm_hs_pint,5292,5.92,1709,31330,487,10.87,-0.92,0.06,-0.92
2023-07-01,camion_cleas_si,cm_hs_pint,6409,5.57,1818,35679,516,12.42,0.21,0.06,0.14
2023-08-01,camion_cleas_si,cm_hs_pint,3500,4.95,2044,17328,646,5.42,-0.45,0.12,-0.56
2023-09-01,camion_cleas_si,cm_hs_pint,3477,4.39,2304,15268,733,4.74,-0.01,0.13,-0.13
2023-10-01,camion_cleas_si,cm_hs_pint,6437,4.05,2496,26099,912,7.06,0.85,0.08,0.49
2023-11-01,camion_cleas_si,cm_hs_pint,1170,3.59,2816,4205,931,1.26,-0.82,0.13,-0.82
2023-12-01,camion_cleas_si,cm_hs_pint,,2.86,3533,0,965,0.0,0.0,0.25,-1.0
2024-01-01,camion_cleas_si,cm_hs_pint,,2.38,4261,0,1141,0.0,0.0,0.21,
2024-02-01,camion_cleas_si,cm_hs_pint,65535,2.1,4825,137449,1081,60.62,55.01,0.13,inf
2024-03-01,camion_cleas_si,cm_hs_pint,65535,1.89,5357,123817,1001,65.47,0.0,0.11,0.08
2024-04-01,camion_cleas_si,cm_hs_pint,9000,1.74,5830,15624,1004,8.96,-0.86,0.09,-0.86
2024-05-01,camion_cleas_si,cm_hs_pint,12500,1.67,6073,20830,1119,11.17,0.39,0.04,0.25
2024-06-01,camion_cleas_si,cm_hs_pint,,1.59,6351,0,1278,0.0,0.0,0.05,-1.0
2024-07-01,camion_cleas_si,cm_hs_pint,16500,1.53,6607,25273,1416,11.65,0.32,0.04,inf
2024-08-01,camion_cleas_si,cm_hs_pint,45000,1.47,6883,66167,1340,33.58,1.73,0.04,1.88
2024-09-01,camion_cleas_si,cm_hs_pint,6336,1.42,7122,9004,1243,5.1,-0.86,0.03,-0.85
2024-10-01,camion_cleas_si,cm_hs_pint,21732,1.38,7313,30073,1201,18.09,2.43,0.03,2.55
2024-11-01,camion_cleas_si,cm_hs_pint,20104,1.35,7491,27161,1124,17.89,-0.07,0.02,-0.01
2024-12-01,camion_cleas_si,cm_hs_pint,17746,1.32,7694,23344,1105,16.06,-0.12,0.03,-0.1
2025-01-01,camion_cleas_si,cm_hs_pint,18508,1.29,7864,23820,1216,15.22,0.04,0.02,-0.05
2025-02-01,camion_cleas_si,cm_hs_pint,24300,1.26,8052,30541,1212,20.05,0.31,0.02,0.32
2025-03-01,camion_cleas_si,cm_hs_pint,26639,1.21,8353,32277,1251,21.29,0.1,0.04,0.06
2025-04-01,camion_cleas_si,cm_hs_pint,22500,1.18,8585,26524,1263,17.81,-0.16,0.03,-0.16
2025-05-01,camion_cleas_si,cm_hs_pint,22107,1.16,8714,25675,1162,19.03,-0.02,0.02,0.07
2025-06-01,camion_cleas_si,cm_hs_pint,24901,1.14,8855,28460,1181,21.08,0.13,0.02,0.11
2025-07-01,camion_cleas_si,cm_hs_pint,27779,1.12,9023,31157,1282,21.67,0.12,0.02,0.03
2025-08-01,camion_cleas_si,cm_hs_pint,26157,1.1,9193,28797,1329,19.68,-0.06,0.02,-0.09
2025-09-01,camion_cleas_si,cm_hs_pint,24202,1.08,9384,26103,1406,17.213271692745376,-0.07474633941201203,0.02,-0.13
2025-10-01,camion_cleas_si,cm_hs_pint,19779,1.05,9603,20844,1462,13.528789329685363,-0.18274504521553303,0.02,-0.21
2025-11-01,camion_cleas_si,cm_hs_pint,20000,1.03,9841,20569,1426,14.018430380882508,0.011168865706157272,0.02,0.04
2025-12-01,camion_cleas_si,cm_hs_pint,24453,1.0,10121,24452,1446,16.900859617526482,0.22262749999999998,0.03,0.21
2023-01-01,camion_cleas_no,cm_hs_pint,5653,8.41,1202,47562,366,15.45,,,
2023-02-01,camion_cleas_no,cm_hs_pint,5021,7.89,1282,39618,375,13.39,-0.11,0.07,-0.13
2023-03-01,camion_cleas_no,cm_hs_pint,5504,7.33,1381,40334,380,14.48,0.1,0.08,0.08
2023-04-01,camion_cleas_no,cm_hs_pint,7799,6.76,1497,52722,419,18.61,0.42,0.08,0.29
2023-05-01,camion_cleas_no,cm_hs_pint,7066,6.27,1613,44322,477,14.81,-0.09,0.08,-0.2
2023-06-01,camion_cleas_no,cm_hs_pint,7476,5.92,1709,44259,487,15.35,0.06,0.06,0.04
2023-07-01,camion_cleas_no,cm_hs_pint,7948,5.57,1818,44246,516,15.4,0.06,0.06,0.0
2023-08-01,camion_cleas_no,cm_hs_pint,9543,4.95,2044,47247,646,14.77,0.2,0.12,-0.04
2023-09-01,camion_cleas_no,cm_hs_pint,10784,4.39,2304,47354,733,14.71,0.13,0.13,-0.0
2023-10-01,camion_cleas_no,cm_hs_pint,10413,4.05,2496,42220,912,11.42,-0.03,0.08,-0.22
2023-11-01,camion_cleas_no,cm_hs_pint,14994,3.59,2816,53890,931,16.1,0.44,0.13,0.41
2023-12-01,camion_cleas_no,cm_hs_pint,17349,2.86,3533,49698,965,17.98,0.16,0.25,0.12
2024-01-01,camion_cleas_no,cm_hs_pint,15588,2.38,4261,37022,1141,13.66,-0.1,0.21,-0.24
2024-02-01,camion_cleas_no,cm_hs_pint,24415,2.1,4825,51206,1081,22.59,0.57,0.13,0.65
2024-03-01,camion_cleas_no,cm_hs_pint,19499,1.89,5357,36840,1001,19.48,-0.2,0.11,-0.14
2024-04-01,camion_cleas_no,cm_hs_pint,18117,1.74,5830,31451,1004,18.05,-0.07,0.09,-0.07
2024-05-01,camion_cleas_no,cm_hs_pint,26311,1.67,6073,43845,1119,23.51,0.45,0.04,0.3
2024-06-01,camion_cleas_no,cm_hs_pint,26578,1.59,6351,42351,1278,20.8,0.01,0.05,-0.12
2024-07-01,camion_cleas_no,cm_hs_pint,25252,1.53,6607,38679,1416,17.83,-0.05,0.04,-0.14
2024-08-01,camion_cleas_no,cm_hs_pint,24871,1.47,6883,36570,1340,18.56,-0.02,0.04,0.04
2024-09-01,camion_cleas_no,cm_hs_pint,29413,1.42,7122,41798,1243,23.66,0.18,0.03,0.27
2024-10-01,camion_cleas_no,cm_hs_pint,33534,1.38,7313,46405,1201,27.92,0.14,0.03,0.18
2024-11-01,camion_cleas_no,cm_hs_pint,27639,1.35,7491,37341,1124,24.59,-0.18,0.02,-0.12
2024-12-01,camion_cleas_no,cm_hs_pint,30623,1.32,7694,40284,1105,27.71,0.11,0.03,0.13
2025-01-01,camion_cleas_no,cm_hs_pint,31812,1.29,7864,40943,1216,26.16,0.04,0.02,-0.06
2025-02-01,camion_cleas_no,cm_hs_pint,38921,1.26,8052,48917,1212,32.11,0.22,0.02,0.23
2025-03-01,camion_cleas_no,cm_hs_pint,42776,1.21,8353,51829,1251,34.19,0.1,0.04,0.06
2025-04-01,camion_cleas_no,cm_hs_pint,37995,1.18,8585,44791,1263,30.08,-0.11,0.03,-0.12
2025-05-01,camion_cleas_no,cm_hs_pint,39258,1.16,8714,45595,1162,33.78,0.03,0.02,0.12
2025-06-01,camion_cleas_no,cm_hs_pint,39648,1.14,8855,45315,1181,33.57,0.01,0.02,-0.01
2025-07-01,camion_cleas_no,cm_hs_pint,43997,1.12,9023,49347,1282,34.32,0.11,0.02,0.02
2025-08-01,camion_cleas_no,cm_hs_pint,45864,1.1,9193,50494,1329,34.51,0.04,0.02,0.01
2025-09-01,camion_cleas_no,cm_hs_pint,45631,1.08,9384,49215,1406,32.45418207681366,-0.005089394732251784,0.02,-0.06
2025-10-01,camion_cleas_no,cm_hs_pint,49235,1.05,9603,51888,1462,33.67658002735978,0.0789948319745224,0.02,0.04
2025-11-01,camion_cleas_no,cm_hs_pint,54240,1.03,9841,55783,1426,38.01783599943436,0.10164748119027123,0.02,0.13
2025-12-01,camion_cleas_no,cm_hs_pint,49151,1.0,10121,49150,1446,33.97162946199357,-0.09382152843880853,0.03,-0.11
2023-01-01,auto_cleas_si,cm_hs_total,2766,8.41,1202,23271,366,7.56,,,
2023-02-01,auto_cleas_si,cm_hs_total,3039,7.89,1282,23979,375,8.1,0.1,0.07,0.07
2023-03-01,auto_cleas_si,cm_hs_total,3106,7.33,1381,22761,380,8.17,0.02,0.08,0.01
2023-04-01,auto_cleas_si,cm_hs_total,3320,6.76,1497,22443,419,7.92,0.07,0.08,-0.03
2023-05-01,auto_cleas_si,cm_hs_total,3620,6.27,1613,22706,477,7.59,0.09,0.08,-0.04
2023-06-01,auto_cleas_si,cm_hs_total,3951,5.92,1709,23391,487,8.11,0.09,0.06,0.07
2023-07-01,auto_cleas_si,cm_hs_total,4329,5.57,1818,24099,516,8.39,0.1,0.06,0.03
2023-08-01,auto_cleas_si,cm_hs_total,4806,4.95,2044,23794,646,7.44,0.11,0.12,-0.11
2023-09-01,auto_cleas_si,cm_hs_total,5254,4.39,2304,23071,733,7.17,0.09,0.13,-0.04
2023-10-01,auto_cleas_si,cm_hs_total,5721,4.05,2496,23196,912,6.27,0.09,0.08,-0.13
2023-11-01,auto_cleas_si,cm_hs_total,6357,3.59,2816,22848,931,6.83,0.11,0.13,0.09
2023-12-01,auto_cleas_si,cm_hs_total,7108,2.86,3533,20361,965,7.37,0.12,0.25,0.08
2024-01-01,auto_cleas_si,cm_hs_total,7966,2.38,4261,18919,1141,6.98,0.12,0.21,-0.05
2024-02-01,auto_cleas_si,cm_hs_total,8992,2.1,4825,18859,1081,8.32,0.13,0.13,0.19
2024-03-01,auto_cleas_si,cm_hs_total,10013,1.89,5357,18917,1001,10.0,0.11,0.11,0.2
2024-04-01,auto_cleas_si,cm_hs_total,11772,1.74,5830,20436,1004,11.73,0.18,0.09,0.17
2024-05-01,auto_cleas_si,cm_hs_total,12747,1.67,6073,21241,1119,11.39,0.08,0.04,-0.03
2024-06-01,auto_cleas_si,cm_hs_total,13791,1.59,6351,21975,1278,10.79,0.08,0.05,-0.05
2024-07-01,auto_cleas_si,cm_hs_total,14541,1.53,6607,22273,1416,10.27,0.05,0.04,-0.05
2024-08-01,auto_cleas_si,cm_hs_total,15332,1.47,6883,22544,1340,11.44,0.05,0.04,0.11
2024-09-01,auto_cleas_si,cm_hs_total,16350,1.42,7122,23234,1243,13.15,0.07,0.03,0.15
2024-10-01,auto_cleas_si,cm_hs_total,17212,1.38,7313,23818,1201,14.33,0.05,0.03,0.09
2024-11-01,auto_cleas_si,cm_hs_total,18386,1.35,7491,24840,1124,16.36,0.07,0.02,0.14
2024-12-01,auto_cleas_si,cm_hs_total,18353,1.32,7694,24143,1105,16.61,0.0,0.03,0.02
2025-01-01,auto_cleas_si,cm_hs_total,19485,1.29,7864,25077,1216,16.02,0.06,0.02,-0.04
2025-02-01,auto_cleas_si,cm_hs_total,19928,1.26,8052,25046,1212,16.44,0.02,0.02,0.03
2025-03-01,auto_cleas_si,cm_hs_total,20891,1.21,8353,25312,1251,16.7,0.05,0.04,0.02
2025-04-01,auto_cleas_si,cm_hs_total,21849,1.18,8585,25757,1263,17.3,0.05,0.03,0.04
2025-05-01,auto_cleas_si,cm_hs_total,22947,1.16,8714,26651,1162,19.75,0.05,0.02,0.14
2025-06-01,auto_cleas_si,cm_hs_total,23714,1.14,8855,27103,1181,20.08,0.03,0.02,0.02
2025-07-01,auto_cleas_si,cm_hs_total,24406,1.12,9023,27373,1282,19.04,0.03,0.02,-0.05
2025-08-01,auto_cleas_si,cm_hs_total,25416,1.1,9193,27981,1329,19.12,0.04,0.02,0.0
2025-09-01,auto_cleas_si,cm_hs_total,26369,1.08,9384,28440,1406,18.754779516358465,0.03750472143531636,0.02,-0.02
2025-10-01,auto_cleas_si,cm_hs_total,26512,1.05,9603,27940,1462,18.13378248974008,0.005399097887612836,0.02,-0.03
2025-11-01,auto_cleas_si,cm_hs_total,26901,1.03,9841,27666,1426,18.855749124768064,0.01470224909181228,0.02,0.04
2025-12-01,auto_cleas_si,cm_hs_total,27991,1.0,10121,27990,1446,19.34627301594825,0.04049087462831835,0.03,0.03
2023-01-01,auto_cleas_no,cm_hs_total,2934,8.41,1202,24685,366,8.02,,,
2023-02-01,auto_cleas_no,cm_hs_total,3039,7.89,1282,23979,375,8.1,0.04,0.07,0.01
2023-03-01,auto_cleas_no,cm_hs_total,3246,7.33,1381,23787,380,8.54,0.07,0.08,0.05
2023-04-01,auto_cleas_no,cm_hs_total,3419,6.76,1497,23112,419,8.16,0.05,0.08,-0.04
2023-05-01,auto_cleas_no,cm_hs_total,3643,6.27,1613,22851,477,7.64,0.07,0.08,-0.06
2023-06-01,auto_cleas_no,cm_hs_total,3882,5.92,1709,22982,487,7.97,0.07,0.06,0.04
2023-07-01,auto_cleas_no,cm_hs_total,4245,5.57,1818,23632,516,8.23,0.09,0.06,0.03
2023-08-01,auto_cleas_no,cm_hs_total,4539,4.95,2044,22472,646,7.03,0.07,0.12,-0.15
2023-09-01,auto_cleas_no,cm_hs_total,4999,4.39,2304,21951,733,6.82,0.1,0.13,-0.03
2023-10-01,auto_cleas_no,cm_hs_total,5425,4.05,2496,21996,912,5.95,0.09,0.08,-0.13
