año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,marca,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2023,2023-12-01,6,11,1.0,499834,5498174,2.86,15750363,1431851,"55,86%",965,5694,517,"88,69%",VOLVO,"95,55%",0.96,"-54,17%",3533,0.25,"25,47%"
2024,2024-01-01,5,113,22.0,410213,46354097,2.38,110093504,974278,"-31,96%",1141,40597,359,"-30,56%",VOLVO,"-17,93%",-0.18,"927,27%",4261,0.21,"20,61%"
2024,2024-02-01,3,100,33.0,237193,23719393,2.1,49747892,497476,"-48,94%",1081,21934,219,"-39,00%",VOLVO,"-42,18%",-0.42,"-11,50%",4825,0.13,"13,24%"
2024,2024-03-01,1,1,1.0,448436,448436,1.89,847248,847248,"70,31%",1001,447,447,"104,11%",VOLVO,"89,06%",0.89,"-99,00%",5357,0.11,"11,01%"
2024,2024-04-01,7,55,7.0,428082,23544530,1.74,40873696,743157,"-12,29%",1004,23433,426,"-4,70%",VOLVO,"-4,54%",-0.05,"5400,00%",5830,0.09,"8,83%"
2024,2024-05-01,6,65,10.0,563013,36595846,1.67,60984103,938216,"26,25%",1119,32687,502,"17,84%",VOLVO,"31,52%",0.32,"18,18%",6073,0.04,"4,18%"
2024,2024-06-01,1,43,43.0,621525,26725587,1.59,42586862,990391,"5,56%",1278,20902,486,"-3,19%",VOLVO,"10,39%",0.1,"-33,85%",6351,0.05,"4,58%"
2024,2024-07-01,5,15,3.0,650519,9757795,1.53,14946434,996427,"0,61%",1416,6890,459,"-5,56%",VOLVO,"4,66%",0.05,"-65,12%",6607,0.04,"4,03%"
2024,2024-08-01,5,28,5.0,523604,14660931,1.47,21557346,769904,"-22,73%",1340,10935,390,"-15,03%",VOLVO,"-19,51%",-0.2,"86,67%",6883,0.04,"4,17%"
2024,2024-09-01,3,25,8.0,374655,9366376,1.42,13310495,532419,"-30,85%",1243,7533,301,"-22,82%",VOLVO,"-28,45%",-0.28,"-10,71%",7122,0.03,"3,47%"
2024,2024-10-01,7,235,33.0,502887,118178448,1.38,163540533,695917,"30,71%",1201,98400,418,"38,87%",VOLVO,"34,23%",0.34,"840,00%",7313,0.03,"2,69%"
2024,2024-11-01,6,136,22.0,424378,57715447,1.35,77977017,573360,"-17,61%",1124,51346,377,"-9,81%",VOLVO,"-15,61%",-0.16,"-42,13%",7491,0.02,"2,43%"
2024,2024-12-01,1,1,1.0,3414015,3414015,1.32,4491094,4491094,"683,29%",1105,3089,3089,"719,36%",VOLVO,"704,48%",7.04,"-99,26%",7694,0.03,"2,70%"
2025,2025-01-01,4,12,3.0,1402652,16831833,1.29,21663086,1805256,"-59,80%",1216,13833,1152,"-62,71%",VOLVO,"-58,91%",-0.59,"1100,00%",7864,0.02,"2,21%"
2025,2025-02-01,4,86,21.0,551966,47469152,1.26,59661412,693736,"-61,57%",1212,39142,455,"-60,50%",VOLVO,"-60,65%",-0.61,"616,67%",8052,0.02,"2,40%"
2025,2025-03-01,2,17,8.0,532291,9048951,1.21,10964244,644955,"-7,03%",1251,7228,425,"-6,59%",VOLVO,"-3,56%",-0.04,"-80,23%",8353,0.04,"3,73%"
2025,2025-04-01,3,16,5.0,1049716,16795466,1.18,19799780,1237485,"91,87%",1263,13288,830,"95,29%",VOLVO,"97,21%",0.97,"-5,88%",8585,0.03,"2,78%"
2025,2025-05-01,2,4,2.0,462690,1850761,1.16,2149551,537387,"-56,57%",1162,1592,398,"-52,05%",VOLVO,"-55,92%",-0.56,"-75,00%",8714,0.02,"1,50%"
2025,2025-06-01,1,19,19.0,1035003,19665058,1.14,22475955,1182944,"120,13%",1181,16639,875,"119,85%",VOLVO,"123,69%",1.24,"375,00%",8855,0.02,"1,62%"
2025,2025-09-01,1,27,27.0,479408,12944040,1.08,13961013,517073,"-56,29%",1406,9206,340,"-61,03%",VOLVO,"-53,68%",-0.54,"42,11%",9384,0.06,"5,97%"
2025,2025-10-01,3,94,31.0,394091,37044592,1.05,39040759,415326,"-19,68%",1462,25327,269,"-20,98%",VOLVO,"-17,80%",-0.18,"248,15%",9603,0.02,"2,34%"
2025,2025-11-01,1,25,25.0,1113973,27849331,1.03,28641720,1145668,"175,85%",1426,19520,780,"190,26%",VOLVO,"182,67%",1.83,"-73,40%",9841,0.02,"2,47%"
2025,2025-12-01,4,24,6.0,514530,12348735,1.0,12348735,514530,"-55,09%",1446,8535,355,"-54,45%",VOLVO,"-53,81%",-0.54,"-4,00%",10121,0.03,"2,85%"
