año_mes,tva,tipo_costo,valor_costo_hist,var_costo_hist,ipc,valor_costo_ipc,usd_blue,valor_costo_usd,var_costo_usd,ipc_empalme_ipim,var_ipc
2025-05-01,moto,cm_hs_total,21180,0.06,1.27,26922,1162,18.23,0.15,8714,0.02
2025-06-01,moto,cm_hs_total,21234,0.0,1.25,26560,1181,17.98,-0.01,8855,0.02
2025-07-01,moto,cm_hs_total,19622,-0.08,1.23,24086,1282,15.31,-0.15,9023,0.02
2025-08-01,moto,cm_hs_total,21469,0.09,1.2,25868,1329,16.15,0.06,9193,0.02
2025-09-01,moto,cm_hs_total,21434,-0.0,1.18,25301,1406,15.25,-0.06,9384,0.02
2025-10-01,moto,cm_hs_total,26226,0.22,1.15,30249,1462,17.94,0.18,9603,0.02
2025-11-01,moto,cm_hs_total,26159,-0.0,1.13,29444,1426,18.34,0.02,9841,0.02
2025-12-01,moto,cm_hs_total,24449,-0.07,1.09,26758,1446,16.9,-0.08,10121,0.03
2026-01-01,moto,cm_hs_total,27903,0.14,1.06,29682,1448,19.27,0.14,10413,0.03
2026-02-01,moto,cm_hs_total,25664,-0.08,1.03,26532,1409,18.2,-0.06,10714,0.03
2026-03-01,moto,cm_hs_total,27386,0.07,1.0,27386,1408,19.45,0.07,11077,0.03
