fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd
2023-12-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,51616.76654316645,134305.0441667536,53.459720049575935,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,131440.2429529101,342002.9734004427,136.13325789468874,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FIAT,TIERRA DEL FUEGO,Luneta,177935.42682539523,462981.83631145477,184.2885314606515,50387.140530458455,131105.59974190325,52.1861907914022
2023-12-01,FIAT,TIERRA DEL FUEGO,Parabrisas,276016.785503847,718186.1447453897,285.87184107472984,76131.07249353034,198090.42174610173,78.84929830260597
2023-12-01,FIAT,TIERRA DEL FUEGO,Puerta,72772.93587095122,189352.6662139665,75.37126091757966,22163.944450149073,57669.81811612208,22.95529814926363
2023-12-01,FORD,CABA,Aleta/Ventilete,36619.06943490622,95281.55417653933,37.92653689046786,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,FORD,CABA,Custodia/Coleta,41044.99800715194,106797.66748978317,42.51049125796592,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,FORD,CABA,Luneta,106939.16823795816,278252.0230387487,110.75738329239867,26932.772361987383,70078.14367032875,27.894394923531284
2023-12-01,FORD,CABA,Parabrisas,185470.11666224996,482586.8390865759,192.09224401985992,38622.590336341746,100494.64637849433,40.001592607385824
2023-12-01,FORD,CABA,Puerta,51548.0040388932,134126.12650507267,53.388502410918136,11308.134923545445,29423.376589858206,11.711886810848792
2023-12-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,34526.55118148302,89836.89393787996,35.75930621101256,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,38699.569549600405,100694.94363322415,40.0813203289393,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,FORD,CORD_TUC_STAFE,Luneta,100828.35862436057,262351.90743653453,104.42838996140446,29424.053805471216,76560.37195983416,30.474626453957928
2023-12-01,FORD,CORD_TUC_STAFE,Parabrisas,174871.82428154995,455010.4482816288,181.11554436158227,42195.17994245336,109790.40116850505,43.70173992356901
2023-12-01,FORD,CORD_TUC_STAFE,Puerta,48602.40380809932,126461.77641906854,50.337730844579966,12354.1374039734,32145.038924420096,12.795236340852306
2023-12-01,FORD,Rosario,Aleta/Ventilete,32434.032928059798,84392.23369922055,33.59207553155725,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,FORD,Rosario,Custodia/Coleta,36354.14109204886,94592.21977666508,37.652149399912666,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,FORD,Rosario,Luneta,94717.54901076294,246451.7918343203,98.09939663041027,29424.053805471216,76560.37195983416,30.474626453957928
2023-12-01,FORD,Rosario,Parabrisas,164273.53190084995,427434.05747668154,170.1388447033045,42195.17994245336,109790.40116850505,43.70173992356901
2023-12-01,FORD,Rosario,Puerta,45656.803577305414,118797.42633306436,47.28695927824178,12354.1374039734,32145.038924420096,12.795236340852306
2023-12-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,62775.54760269637,163339.80715978172,65.01692038365918,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,70362.8537265462,183081.71569677113,72.87512787079872,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,FORD,TIERRA DEL FUEGO,Luneta,183324.28840792828,477003.4680664264,189.86979992982629,52788.23382949527,137353.16159384433,54.67301405012131
2023-12-01,FORD,TIERRA DEL FUEGO,Parabrisas,317948.77142099995,827291.7241484158,329.3009897483313,75700.27705922982,196969.5069018489,78.40312151047621
2023-12-01,FORD,TIERRA DEL FUEGO,Puerta,88368.00692381692,229930.5025801246,91.52314699014538,22163.944450149073,57669.81811612208,22.95529814926363
2023-12-01,PEUGEOT,CABA,Aleta/Ventilete,109069.51379048634,283795.10860346473,112.96379187771313,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,PEUGEOT,CABA,Custodia/Coleta,64137.35005111952,166883.1701061784,66.42734537792235,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,PEUGEOT,CABA,Luneta,115462.3901941703,300429.15225343534,119.5849230670656,27703.213319709776,72082.80443822569,28.692344130212444
2023-12-01,PEUGEOT,CABA,Parabrisas,196913.6272681574,512362.4585272824,203.9443400411121,38515.0843836,100214.91960174833,39.89024820280304
2023-12-01,PEUGEOT,CABA,Puerta,43110.48500309453,112171.9933298943,44.64972554101205,11308.134923545445,29423.376589858202,11.711886810848792
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,108477.95322886604,282255.88844930654,112.3511099114737,18531.296638869644,48217.79395013457,19.192948276624946
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,60472.35861962698,157346.98895725393,62.631497070612504,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Luneta,108864.53932593203,283261.77212466765,112.75149889180474,30265.76055178293,78750.46384876157,31.34638596225709
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,185661.4199956913,483084.6037542949,192.29037775304857,42077.729689083,109484.79966491008,43.58009616156233
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Puerta,40647.028717203415,105762.16513961465,42.09831265295422,12354.137403973398,32145.038924420092,12.795236340852306
2023-12-01,PEUGEOT,Rosario,Aleta/Ventilete,107886.39266724576,280716.6682951483,111.73842794523422,18531.296638869644,48217.79395013457,19.192948276624946
2023-12-01,PEUGEOT,Rosario,Custodia/Coleta,56807.36718813444,147810.80780832944,58.83564876330265,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,PEUGEOT,Rosario,Luneta,102266.6884576937,266094.3919958999,105.91807471654384,30265.76055178293,78750.46384876157,31.34638596225709
2023-12-01,PEUGEOT,Rosario,Parabrisas,174409.21272322515,453806.7489813073,180.63641546498502,42077.729689083,109484.79966491008,43.58009616156233
2023-12-01,PEUGEOT,Rosario,Puerta,38183.5724313123,99352.33694933497,39.546899764896395,12354.137403973398,32145.038924420092,12.795236340852306
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,116464.02081073992,303035.3605304426,120.62231645570641,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,109949.74294477633,286085.4344677344,113.87544921929546,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,197935.5260471491,515021.40386303206,205.00272525782677,54298.29810663116,141282.29669892235,56.23699449521638
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,337566.21817398415,878335.643189627,349.6188686419065,75489.565391856,196421.24241942677,78.18488647749398
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,73903.68857673348,192294.84570839026,76.54238664173495,22163.944450149073,57669.818116122085,22.95529814926363
2023-12-01,RENAULT,CABA,Aleta/Ventilete,39767.61557793859,103473.96251826268,41.18750046184768,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,RENAULT,CABA,Custodia/Coleta,91839.90098987985,238964.2510520463,95.11900347717052,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,RENAULT,CABA,Luneta,94505.71525508314,245900.60771687285,97.87999944546218,25338.521655071774,65929.95838200548,26.243222209927236
2023-12-01,RENAULT,CABA,Parabrisas,145543.05910658956,378698.014047972,150.73960877596366,38029.7413584,98952.07380955796,39.38757622249781
2023-12-01,RENAULT,CABA,Puerta,45515.483011210024,118429.71510002464,47.140592924696776,11308.134923545445,29423.376589858202,11.711886810848792
2023-12-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,37495.18040205639,97561.16466007626,38.83392900688496,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,86591.90664760102,225309.1509919294,89.68363184990366,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,RENAULT,CORD_TUC_STAFE,Luneta,89105.38866907838,231849.14441876582,92.2868566200072,27682.334908165914,72028.47953234099,28.6707202643455
2023-12-01,RENAULT,CORD_TUC_STAFE,Parabrisas,137226.3128719273,357058.12753094506,142.1259168459086,41547.492434052,108105.14063694206,43.03092702307887
2023-12-01,RENAULT,CORD_TUC_STAFE,Puerta,42914.59826771232,111662.30280859466,44.446844757571256,12354.1374039734,32145.038924420092,12.795236340852306
2023-12-01,RENAULT,Rosario,Aleta/Ventilete,35222.745226174186,91648.36680188982,36.48035755192223,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,RENAULT,Rosario,Custodia/Coleta,81343.91230532216,211654.05093181244,84.24826022263677,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,RENAULT,Rosario,Luneta,83705.06208307364,217797.68112065882,86.69371379455221,27682.334908165914,72028.47953234099,28.6707202643455
2023-12-01,RENAULT,Rosario,Parabrisas,128909.56663726504,335418.2410139181,133.51222491585352,41547.492434052,108105.14063694206,43.03092702307887
2023-12-01,RENAULT,Rosario,Puerta,40313.713524214596,104894.89051716469,41.75309659044572,12354.1374039734,32145.038924420092,12.795236340852306
2023-12-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,68173.05527646616,177383.9357455932,70.60714364888175,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,157439.83026836548,409653.00180350797,163.06114881800661,33246.07909582106,86505.14978696915,34.4331154436475
2023-12-01,RENAULT,TIERRA DEL FUEGO,Luneta,162009.79758014253,421543.8989432106,167.79428476364944,49663.502443940684,129222.71842873076,51.436715531457374
2023-12-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,249502.3870398678,649196.5955108091,258.410757901652,74538.29306246398,193946.06466673358,77.19964939609571
2023-12-01,RENAULT,TIERRA DEL FUEGO,Puerta,78026.54230493147,203022.3687428994,80.81244501376591,22163.944450149073,57669.81811612208,22.95529814926363
2023-12-01,TOYOTA,CABA,Aleta/Ventilete,36378.31364833688,94655.11593342396,37.677185026484885,16962.285252969927,44135.28050355569,17.567916042677297
2023-12-01,TOYOTA,CABA,Custodia/Coleta,122764.25393937818,319428.3495778093,127.14749658341543,16962.285252969927,44135.280503555674,17.567916042677297
2023-12-01,TOYOTA,CABA,Luneta,173417.23873814734,451225.6669259885,179.6090234935338,27726.065382015102,72142.2647152396,28.716012115156378
2023-12-01,TOYOTA,CABA,Parabrisas,202559.55878665464,527052.9773787509,209.79185701305423,38543.81601363934,100289.67831097881,39.92000568281077
2023-12-01,TOYOTA,CABA,Puerta,60635.76233960117,157772.1597941329,62.80073504714429,11308.134923545444,29423.376589858206,11.711886810848792
2023-12-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,34299.552868431914,89246.25216579974,35.52420302497146,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,115749.15371427088,301175.30103050586,119.88192535007742,18531.296638869644,48217.79395013457,19.192948276624946
2023-12-01,TOYOTA,CORD_TUC_STAFE,Luneta,163507.68223882464,425441.34310164634,169.34565072247474,30290.726429851497,78815.42420139925,31.372243235808337
2023-12-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,190984.7268559887,496935.6643856795,197.80375089802257,42109.118994900986,109566.47355474436,43.612606208470766
2023-12-01,TOYOTA,CORD_TUC_STAFE,Puerta,57170.86163448111,148756.60780589675,59.212121615878914,12354.1374039734,32145.038924420092,12.795236340852306
2023-12-01,TOYOTA,Rosario,Aleta/Ventilete,32220.792088526952,83837.38839817552,33.37122102345804,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,TOYOTA,Rosario,Custodia/Coleta,108734.05348916353,282922.2524832025,112.61635411673937,18531.296638869644,48217.79395013457,19.192948276624946
2023-12-01,TOYOTA,Rosario,Luneta,153598.12573950193,399657.0192773041,159.08227795141565,30290.726429851497,78815.42420139925,31.372243235808337
2023-12-01,TOYOTA,Rosario,Parabrisas,179409.89492532267,466818.35139260796,185.8156447829909,42109.118994900986,109566.47355474436,43.612606208470766
2023-12-01,TOYOTA,Rosario,Puerta,53705.96092936104,139741.05581766058,55.62350818461352,12354.1374039734,32145.038924420092,12.795236340852306
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,62362.82339714893,162265.9130287268,64.58946004540266,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,210453.00675321976,547591.4564191017,217.96713700014078,33246.07909582106,86505.14978696912,34.433115443647495
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Luneta,297286.6949796811,773529.7147302659,307.9011831317722,54343.0881487496,141398.83884186958,56.28338374570649
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,347244.95791997935,903519.3897921444,359.6431834509501,75545.8793867331,196567.76948951848,78.24321113830909
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Puerta,103947.02115360199,270466.55964708497,107.65840293796165,22163.944450149073,57669.81811612208,22.95529814926363
2023-12-01,VOLKSWAGEN,CABA,Aleta/Ventilete,37184.82769771186,96753.63764016102,38.51249529838228,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,VOLKSWAGEN,CABA,Custodia/Coleta,48199.36543670341,125413.0844940144,49.9203021688406,16962.285252969927,44135.28050355568,17.567916042677297
2023-12-01,VOLKSWAGEN,CABA,Luneta,122805.82723559783,319536.52185900527,127.1905542355367,27652.02470014585,71949.61341771457,28.639327843938034
2023-12-01,VOLKSWAGEN,CABA,Parabrisas,171836.0992459641,447111.5965656556,177.9714301247056,38812.53168801509,100988.86721668356,40.19831572985811
2023-12-01,VOLKSWAGEN,CABA,Puerta,48510.30460758446,126222.13747960638,50.24234328340454,11308.134923545445,29423.376589858202,11.711886810848792
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,35059.98040069976,91224.85834643756,36.31178128133186,18531.296638869644,48217.79395013457,19.192948276624946
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,45445.115983177515,118246.62252292788,47.067713473478285,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,115788.35139356367,301277.2920384907,119.9225225649346,30209.83698490934,78604.95265885317,31.288465669502298
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,162016.89357476617,421562.3624761896,167.80163411757957,42402.69086915649,110330.33743422679,43.91665993486999
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,45738.28720143678,119009.44390934316,47.37135223863857,12354.1374039734,32145.038924420092,12.795236340852304
2023-12-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,32935.13310368765,85696.07905271406,34.111067264281445,18531.296638869644,48217.79395013457,19.192948276624946
2023-12-01,VOLKSWAGEN,Rosario,Custodia/Coleta,42690.8665296516,111080.16055184131,44.21512477811596,18531.296638869644,48217.793950134575,19.192948276624946
2023-12-01,VOLKSWAGEN,Rosario,Luneta,108770.8755515295,283018.0622179761,112.65449089433251,30209.83698490934,78604.95265885317,31.288465669502298
2023-12-01,VOLKSWAGEN,Rosario,Parabrisas,152197.68790356824,396013.1283867235,157.63183811045351,42402.69086915649,110330.33743422679,43.91665993486999
2023-12-01,VOLKSWAGEN,Rosario,Puerta,42966.269795289096,111796.75033907994,44.50036119387259,12354.1374039734,32145.038924420092,12.795236340852304
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,63745.418910363194,165863.37881170464,66.02142051151247,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,82627.48360577729,214993.85913259612,85.5776608608696,33246.07909582106,86505.14978696914,34.4331154436475
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,210524.27526102483,547776.8946154376,218.0409501180629,54197.96841228586,141021.24229872058,56.13308257411854
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,294576.1701359385,766477.022683981,305.093880213781,76072.56210850958,197938.17974469977,78.78869883052191
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,83160.5221844305,216380.80710789666,86.12973134297921,22163.944450149073,57669.81811612208,22.95529814926363
2024-02-01,CHEVROLET,CABA,Aleta/Ventilete,38508.59293227451,73359.80929968487,35.61145285000276,18488.89092573722,35221.78841642356,17.097905098965807
2024-02-01,CHEVROLET,CABA,Custodia/Coleta,100081.71657629662,190658.11247205635,92.5522087309778,18488.89092573722,35221.78841642356,17.097905098965807
2024-02-01,CHEVROLET,CABA,Luneta,110762.19704966737,211004.68842027313,102.4291582072087,30314.53166243972,57749.92261277835,28.033860309191112
2024-02-01,CHEVROLET,CABA,Parabrisas,165354.69537936943,315004.7300136848,152.91446634742513,42072.411791520004,80148.97119798296,38.90715278625269
2024-02-01,CHEVROLET,CABA,Puerta,54117.41642246102,103094.99896621861,50.04596835521421,12325.867066664536,23481.077562455834,11.398547712504017
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,36308.10190757312,69167.82019684573,33.57651268714547,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,94362.76134336539,179763.36318793887,87.26351108920764,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Luneta,104432.92864682926,198947.2776534004,96.57606345251106,33118.62584121539,63091.79045446035,30.626992387791294
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,155905.85564340546,297004.4597271886,144.17649684185798,45964.10988223561,87562.75103379639,42.50606441898106
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Puerta,51024.99262689183,97203.856168149,47.18619873491626,13466.009770331008,25653.077236983,12.452913375910638
2024-02-01,CHEVROLET,Rosario,Aleta/Ventilete,34107.61088287172,64975.8310940066,31.541572524288167,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,CHEVROLET,Rosario,Custodia/Coleta,88643.80611043415,168868.61390382136,81.97481344743747,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,CHEVROLET,Rosario,Luneta,98103.66024399111,186889.86688652766,90.72296869781343,33118.62584121539,63091.79045446035,30.626992387791294
2024-02-01,CHEVROLET,Rosario,Parabrisas,146457.0159074415,279004.18944069225,135.43852733629083,45964.10988223561,87562.75103379639,42.50606441898106
2024-02-01,CHEVROLET,Rosario,Puerta,47932.56883132262,91312.71337007935,44.32642911461831,13466.009770331008,25653.077236983,12.452913375910638
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,66014.73074104203,125759.67308517406,61.04820488571903,36238.226214444956,69034.70529619018,33.51189399397298
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,171568.65698793705,326842.47852352523,158.66092925310477,36238.226214444956,69034.70529619018,33.51189399397298
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,189878.05208514407,361722.3230061825,175.5928426409292,59416.48205838185,113189.84832104556,54.946366206014574
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,283465.19207891903,540008.1085948882,262.1390851670145,82461.9271113792,157091.9835480466,76.25801946105527
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,92772.71386707603,176734.28394208907,85.79308860893865,24158.69945066249,46022.91202241344,22.341153516507873
2024-02-01,FIAT,CABA,Aleta/Ventilete,31615.269507689452,60227.85995118547,29.236738963516157,18488.89092573722,35221.78841642356,17.097905098965807
2024-02-01,FIAT,CABA,Custodia/Coleta,80507.14880865744,153368.08317695194,74.4503061675051,18488.89092573722,35221.78841642356,17.097905098965807
2024-02-01,FIAT,CABA,Luneta,110264.6297429012,210056.81055825102,101.96902468023801,28021.41998887741,53381.48891354487,25.913267682333174
2024-02-01,FIAT,CABA,Parabrisas,174278.53237097207,332004.8572600058,161.16693095516789,42338.19847854494,80655.30132302378,39.15294338394587
2024-02-01,FIAT,CABA,Puerta,44573.42322095762,84913.45900574455,41.2200041218851,12325.867066664536,23481.077562455834,11.398547712504017
2024-02-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,29808.68267867863,56786.267953974886,27.566068165600946,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,75906.74030530559,144604.19270969756,70.19600295793339,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,FIAT,CORD_TUC_STAFE,Luneta,103963.79375759258,198053.5642406367,96.14222326993871,30613.40133784857,58319.27663804778,28.310244942948994
2024-02-01,FIAT,CORD_TUC_STAFE,Parabrisas,164319.75909263082,313033.15113086265,151.957392043444,46254.48183781035,88115.91669540349,42.77459064696086
2024-02-01,FIAT,CORD_TUC_STAFE,Puerta,42026.370465474334,80061.26134827345,38.86457531492024,13466.009770331006,25653.077236983,12.452913375910638
2024-02-01,FIAT,Rosario,Aleta/Ventilete,28002.095849667803,53344.67595676428,25.895397367685735,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,FIAT,Rosario,Custodia/Coleta,71306.33180195374,135840.30224244317,65.94169974836167,20199.113336367915,38479.80384494274,18.679461320620142
2024-02-01,FIAT,Rosario,Luneta,97662.95777228395,186050.31792302238,90.31542185963939,30613.40133784857,58319.27663804778,28.310244942948994
2024-02-01,FIAT,Rosario,Parabrisas,154360.98581428954,294061.4450017194,142.74785313172015,46254.48183781035,88115.91669540349,42.77459064696086
2024-02-01,FIAT,Rosario,Puerta,39479.31770999103,75209.06369080232,36.509146507955364,13466.009770331006,25653.077236983,12.452913375910638
2024-02-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,54197.60487032478,103247.75991631795,50.12012393745626,36238.226214444956,69034.70529619018,33.51189399397298
2024-02-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,138012.2551005556,262916.7140176319,127.62909628715161,36238.226214444956,69034.70529619018,33.51189399397298
