año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,marca,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2023,2023-01-01,452,1988,4.4,47943,95311916,8.41,801915337,403372,-,366,260415,130,-,chevrolet,-,,-,1202,,-
2023,2023-02-01,347,1774,5.11,45348,80447591,7.89,634781459,357823,"-11,29%",375,214526,120,"-7,68%",chevrolet,"-5,41%",-0.05,"-10,76%",1282,0.07,"6,63%"
2023,2023-03-01,551,2478,4.5,45812,113524255,7.33,831924669,335717,"-6,18%",380,298748,120,"-0,31%",chevrolet,"1,02%",0.01,"39,68%",1381,0.08,"7,68%"
2023,2023-04-01,495,2304,4.65,53048,122224044,6.76,826250874,358611,"6,82%",419,291704,126,"5,02%",chevrolet,"15,79%",0.16,"-7,02%",1497,0.08,"8,40%"
2023,2023-05-01,527,2750,5.22,54728,150503836,6.27,944047563,343285,"-4,27%",477,315521,114,"-9,38%",chevrolet,"3,17%",0.03,"19,36%",1613,0.08,"7,77%"
2023,2023-06-01,463,1958,4.23,52565,102923431,5.92,609335092,311199,"-9,35%",487,211341,107,"-5,92%",chevrolet,"-3,95%",-0.04,"-28,80%",1709,0.06,"5,95%"
2023,2023-07-01,457,2212,4.84,60498,133823459,5.57,745002482,336795,"8,23%",516,259347,117,"8,62%",chevrolet,"15,09%",0.15,"12,97%",1818,0.06,"6,34%"
2023,2023-08-01,554,2647,4.78,86172,228099535,4.95,1129334787,426642,"26,68%",646,353095,133,"13,77%",chevrolet,"42,44%",0.42,"19,67%",2044,0.12,"12,44%"
2023,2023-09-01,474,2046,4.32,77194,157940256,4.39,693546454,338973,"-20,55%",733,215471,105,"-21,05%",chevrolet,"-10,42%",-0.1,"-22,70%",2304,0.13,"12,75%"
2023,2023-10-01,488,2193,4.49,96112,210774289,4.05,854603996,389695,"14,96%",912,231112,105,"0,07%",chevrolet,"24,51%",0.25,"7,18%",2496,0.08,"8,30%"
2023,2023-11-01,512,2357,4.6,134970,318125010,3.59,1143391194,485103,"24,48%",931,341702,144,"37,56%",chevrolet,"40,43%",0.4,"7,48%",2816,0.13,"12,81%"
2023,2023-12-01,404,1912,4.73,161708,309186788,2.86,885713022,463237,"-4,51%",965,320400,167,"15,59%",chevrolet,"19,81%",0.2,"-18,88%",3533,0.25,"25,47%"
2024,2024-01-01,553,2245,4.06,184614,414460129,2.38,984365374,438468,"-5,35%",1141,363242,161,"-3,44%",chevrolet,"14,17%",0.14,"17,42%",4261,0.21,"20,61%"
2024,2024-02-01,395,1680,4.25,191542,321791750,2.1,674910248,401730,"-8,38%",1081,297679,177,"9,51%",chevrolet,"3,75%",0.04,"-25,17%",4825,0.13,"13,24%"
2024,2024-03-01,440,1876,4.26,182218,341841670,1.89,645855242,344271,"-14,30%",1001,341500,182,"2,74%",chevrolet,"-4,87%",-0.05,"11,67%",5357,0.11,"11,01%"
2024,2024-04-01,462,1891,4.09,185562,350899150,1.74,609166777,322138,"-6,43%",1004,349501,184,"1,53%",chevrolet,"1,84%",0.02,"0,80%",5830,0.09,"8,83%"
2024,2024-05-01,451,2020,4.48,175107,353716469,1.67,589440713,291802,"-9,42%",1119,316100,156,"-15,33%",chevrolet,"-5,63%",-0.06,"6,82%",6073,0.04,"4,18%"
2024,2024-06-01,336,1688,5.02,189690,320197281,1.59,510230054,302268,"3,59%",1278,250545,148,"-5,15%",chevrolet,"8,33%",0.08,"-16,44%",6351,0.05,"4,58%"
2024,2024-07-01,489,2204,4.51,168950,372367081,1.53,570370664,258787,"-14,38%",1416,262971,119,"-19,61%",chevrolet,"-10,93%",-0.11,"30,57%",6607,0.04,"4,03%"
2024,2024-08-01,452,2196,4.86,163636,359346543,1.47,528381045,240609,"-7,02%",1340,268169,122,"2,35%",chevrolet,"-3,15%",-0.03,"-0,36%",6883,0.04,"4,17%"
2024,2024-09-01,409,1989,4.86,150663,299670026,1.42,425859107,214106,"-11,02%",1243,241086,121,"-0,74%",chevrolet,"-7,93%",-0.08,"-9,43%",7122,0.03,"3,47%"
2024,2024-10-01,469,2239,4.77,164939,369299551,1.38,511052960,228249,"6,61%",1201,307493,137,"13,30%",chevrolet,"9,48%",0.09,"12,57%",7313,0.03,"2,69%"
2024,2024-11-01,423,1928,4.56,169945,327655019,1.35,442681510,229605,"0,59%",1124,291508,151,"10,09%",chevrolet,"3,04%",0.03,"-13,89%",7491,0.02,"2,43%"
2024,2024-12-01,376,1732,4.61,172380,298562275,1.32,392754972,226763,"-1,24%",1105,270192,156,"3,18%",chevrolet,"1,43%",0.01,"-10,17%",7694,0.03,"2,70%"
2025,2025-01-01,433,2102,4.85,165528,347941009,1.29,447810773,213039,"-6,05%",1216,286135,136,"-12,74%",chevrolet,"-3,97%",-0.04,"21,36%",7864,0.02,"2,21%"
2025,2025-02-01,400,1974,4.93,178692,352738677,1.26,443338188,224588,"5,42%",1212,291038,147,"8,31%",chevrolet,"7,95%",0.08,"-6,09%",8052,0.02,"2,40%"
2025,2025-03-01,358,1479,4.13,173345,256378191,1.21,310642980,210035,"-6,48%",1251,204938,138,"-6,02%",chevrolet,"-2,99%",-0.03,"-25,08%",8353,0.04,"3,73%"
2025,2025-04-01,454,2031,4.47,185871,377503995,1.18,445030598,219118,"4,32%",1263,298894,147,"6,21%",chevrolet,"7,23%",0.07,"37,32%",8585,0.03,"2,78%"
2025,2025-05-01,454,1820,4.01,193364,351923340,1.16,408738554,224581,"2,49%",1162,302860,166,"13,07%",chevrolet,"4,03%",0.04,"-10,39%",8714,0.02,"1,50%"
2025,2025-06-01,412,1899,4.61,186252,353693464,1.14,404249948,212874,"-5,21%",1181,299486,157,"-5,23%",chevrolet,"-3,68%",-0.04,"4,34%",8855,0.02,"1,62%"
2025,2025-07-01,434,2335,5.38,201858,471339137,1.12,528658331,226405,"6,36%",1282,367659,157,"-0,16%",chevrolet,"8,38%",0.08,"22,96%",9023,0.02,"1,90%"
2025,2025-08-01,388,1837,4.73,233658,429231327,1.1,472565470,257247,"13,62%",1329,322973,175,"11,66%",chevrolet,"15,75%",0.16,"-21,33%",9193,0.02,"1,88%"
2025,2025-09-01,417,1905,4.57,217576,414482324,1.08,447046927,234670,"-8,78%",1406,294795,154,"-11,98%",chevrolet,"-6,88%",-0.07,"3,70%",9384,0.02,"2,08%"
2025,2025-10-01,410,1914,4.67,231583,443250539,1.05,467135329,244062,"4,00%",1462,303180,158,"2,36%",chevrolet,"6,44%",0.06,"0,47%",9603,0.02,"2,34%"
2025,2025-11-01,398,1690,4.25,203385,343721720,1.03,353501538,209172,"-14,30%",1426,240921,142,"-10,00%",chevrolet,"-12,18%",-0.12,"-11,70%",9841,0.02,"2,47%"
2025,2025-12-01,314,1345,4.28,256473,344957515,1.0,344957515,256473,"22,61%",1446,238424,177,"24,35%",chevrolet,"26,10%",0.26,"-20,41%",10121,0.03,"2,85%"
2023,2023-01-01,237,1061,4.48,57923,61457319,8.41,517076654,487340,-,366,167916,158,-,citroen,-,,-,1202,,-
2023,2023-02-01,205,814,3.97,65725,53500206,7.89,422149854,518611,"6,42%",375,142667,175,"10,75%",citroen,"13,47%",0.13,"-23,28%",1282,0.07,"6,63%"
2023,2023-03-01,294,1364,4.64,63967,87251865,7.33,639396214,468760,"-9,61%",380,229610,168,"-3,96%",citroen,"-2,67%",-0.03,"67,57%",1381,0.08,"7,68%"
2023,2023-04-01,276,1236,4.48,66171,81787710,6.76,552895851,447324,"-4,57%",419,195197,157,"-6,18%",citroen,"3,45%",0.03,"-9,38%",1497,0.08,"8,40%"
2023,2023-05-01,232,1136,4.9,77590,88142415,6.27,552880473,486689,"8,80%",477,184784,162,"3,00%",citroen,"17,26%",0.17,"-8,09%",1613,0.08,"7,77%"
2023,2023-06-01,297,1381,4.65,78580,108519464,5.92,642465150,465215,"-4,41%",487,222832,161,"-0,80%",citroen,"1,28%",0.01,"21,57%",1709,0.06,"5,95%"
2023,2023-07-01,282,1247,4.42,84630,105534412,5.57,587515817,471139,"1,27%",516,204524,164,"1,65%",citroen,"7,70%",0.08,"-9,70%",1818,0.06,"6,34%"
2023,2023-08-01,248,1247,5.03,103482,129042217,4.95,638895930,512345,"8,75%",646,199755,160,"-2,33%",citroen,"22,28%",0.22,"0,00%",2044,0.12,"12,44%"
2023,2023-09-01,264,1290,4.89,123622,159472960,4.39,700276856,542848,"5,95%",733,217562,168,"5,28%",citroen,"19,46%",0.19,"3,45%",2304,0.13,"12,75%"
2023,2023-10-01,204,955,4.68,123242,117696963,4.05,477213304,499696,"-7,95%",912,129053,135,"-19,87%",citroen,"-0,31%",-0.0,"-25,97%",2496,0.08,"8,30%"
2023,2023-11-01,298,1542,5.17,137446,211942590,3.59,761754918,494002,"-1,14%",931,227650,147,"9,25%",citroen,"11,53%",0.12,"61,47%",2816,0.13,"12,81%"
2023,2023-12-01,219,954,4.36,197046,187982583,2.86,538504969,564468,"14,26%",965,194800,204,"38,31%",citroen,"43,36%",0.43,"-38,13%",3533,0.25,"25,47%"
2024,2024-01-01,263,970,3.69,238721,231559582,2.38,549966616,566975,"0,44%",1141,202944,209,"2,46%",citroen,"21,15%",0.21,"1,68%",4261,0.21,"20,61%"
2024,2024-02-01,226,1147,5.08,214618,246167026,2.1,516298658,450129,"-20,61%",1081,227721,198,"-5,11%",citroen,"-10,10%",-0.1,"18,25%",4825,0.13,"13,24%"
2024,2024-03-01,228,922,4.04,235925,217523459,1.89,410975837,445742,"-0,97%",1001,217306,235,"18,71%",citroen,"9,93%",0.1,"-19,62%",5357,0.11,"11,01%"
2024,2024-04-01,233,1064,4.57,249508,265477204,1.74,460872854,433150,"-2,83%",1004,264419,248,"5,44%",citroen,"5,76%",0.06,"15,40%",5830,0.09,"8,83%"
2024,2024-05-01,228,997,4.37,274290,273467770,1.67,455712559,457082,"5,53%",1119,244385,245,"-1,37%",citroen,"9,93%",0.1,"-6,30%",6073,0.04,"4,18%"
2024,2024-06-01,155,626,4.04,247596,154995183,1.59,246982736,394540,"-13,68%",1278,121279,193,"-20,96%",citroen,"-9,73%",-0.1,"-37,21%",6351,0.05,"4,58%"
2024,2024-07-01,232,1168,5.03,266498,311270305,1.53,476786106,408206,"3,46%",1416,219823,188,"-2,86%",citroen,"7,63%",0.08,"86,58%",6607,0.04,"4,03%"
2024,2024-08-01,227,1136,5.0,281659,319965029,1.47,470474698,414149,"1,46%",1340,238779,210,"11,68%",citroen,"5,69%",0.06,"-2,74%",6883,0.04,"4,17%"
2024,2024-09-01,194,1057,5.45,267382,282623795,1.42,401634820,379974,"-8,25%",1243,227372,215,"2,34%",citroen,"-5,07%",-0.05,"-6,95%",7122,0.03,"3,47%"
2024,2024-10-01,221,953,4.31,261063,248793719,1.38,344291690,361270,"-4,92%",1201,207155,217,"1,05%",citroen,"-2,36%",-0.02,"-9,84%",7313,0.03,"2,69%"
2024,2024-11-01,198,818,4.13,273166,223450109,1.35,301894450,369063,"2,16%",1124,198799,243,"11,80%",citroen,"4,64%",0.05,"-14,17%",7491,0.02,"2,43%"
2024,2024-12-01,188,852,4.53,290575,247570616,1.32,325676076,382247,"3,57%",1105,224045,262,"8,20%",citroen,"6,37%",0.06,"4,16%",7694,0.03,"2,70%"
2025,2025-01-01,223,1081,4.85,274200,296410684,1.29,381489661,352903,"-7,68%",1216,243758,225,"-14,25%",citroen,"-5,64%",-0.06,"26,88%",7864,0.02,"2,21%"
2025,2025-02-01,201,802,3.99,271629,217847097,1.26,273800248,341395,"-3,26%",1212,179741,224,"-0,61%",citroen,"-0,94%",-0.01,"-25,81%",8052,0.02,"2,40%"
2025,2025-03-01,236,1109,4.7,266451,295494753,1.21,358038920,322847,"-5,43%",1251,236206,212,"-4,96%",citroen,"-1,91%",-0.02,"38,28%",8353,0.04,"3,73%"
2025,2025-04-01,250,1068,4.27,292230,312102176,1.18,367929929,344503,"6,71%",1263,247111,231,"8,63%",citroen,"9,67%",0.1,"-3,70%",8585,0.03,"2,78%"
2025,2025-05-01,282,1337,4.74,313001,418483033,1.16,486043779,363532,"5,52%",1162,360140,269,"16,42%",citroen,"7,11%",0.07,"25,19%",8714,0.02,"1,50%"
2025,2025-06-01,231,1167,5.05,294639,343844466,1.14,392993147,336754,"-7,37%",1181,291146,249,"-7,38%",citroen,"-5,87%",-0.06,"-12,72%",8855,0.02,"1,62%"
2025,2025-07-01,254,1265,4.98,287887,364177937,1.12,408465339,322896,"-4,12%",1282,284070,224,"-9,99%",citroen,"-2,29%",-0.02,"8,40%",9023,0.02,"1,90%"
2025,2025-08-01,247,1286,5.21,291274,374578964,1.1,412395538,320680,"-0,69%",1329,281850,219,"-2,40%",citroen,"1,18%",0.01,"1,66%",9193,0.02,"1,88%"
2025,2025-09-01,243,983,4.05,330291,324676096,1.08,350184900,356240,"11,09%",1406,230921,234,"7,19%",citroen,"13,40%",0.13,"-23,56%",9384,0.02,"2,08%"
2025,2025-10-01,234,1051,4.49,307563,323249478,1.05,340667947,324136,"-9,01%",1462,221100,210,"-10,45%",citroen,"-6,88%",-0.07,"6,92%",9603,0.02,"2,34%"
2025,2025-11-01,202,920,4.55,341394,314082567,1.03,323019070,351107,"8,32%",1426,220147,239,"13,75%",citroen,"11,00%",0.11,"-12,46%",9841,0.02,"2,47%"
2025,2025-12-01,179,776,4.34,329723,255865472,1.0,255865472,329723,"-6,09%",1446,176846,227,"-4,76%",citroen,"-3,42%",-0.03,"-15,65%",10121,0.03,"2,85%"
2023,2023-01-01,255,1186,4.65,31000,36766345,8.41,309336934,260821,-,366,100404,84,-,fiat,-,,-,1202,,-
2023,2023-02-01,163,648,3.98,37020,23989077,7.89,189288717,292110,"12,00%",375,63810,98,"16,55%",fiat,"19,42%",0.19,"-45,36%",1282,0.07,"6,63%"
2023,2023-03-01,299,1496,5.0,37323,55835619,7.33,409172725,273509,"-6,37%",380,146860,98,"-0,51%",fiat,"0,82%",0.01,"130,86%",1381,0.08,"7,68%"
2023,2023-04-01,246,1314,5.34,40888,53727638,6.76,363206014,276408,"1,06%",419,127985,97,"-0,65%",fiat,"9,55%",0.1,"-12,17%",1497,0.08,"8,40%"
2023,2023-05-01,239,1070,4.48,43735,46796958,6.27,293537728,274331,"-0,75%",477,97957,91,"-6,04%",fiat,"6,96%",0.07,"-18,57%",1613,0.08,"7,77%"
2023,2023-06-01,243,1215,5.0,47619,57857801,5.92,342534136,281917,"2,77%",487,118576,97,"6,65%",fiat,"8,88%",0.09,"13,55%",1709,0.06,"5,95%"
2023,2023-07-01,236,1152,4.88,55225,63619531,5.57,354173392,307440,"9,05%",516,123157,107,"9,45%",fiat,"15,97%",0.16,"-5,19%",1818,0.06,"6,34%"
2023,2023-08-01,250,1160,4.64,62078,72011003,4.95,356530892,307351,"-0,03%",646,111310,96,"-10,21%",fiat,"12,41%",0.12,"0,69%",2044,0.12,"12,44%"
2023,2023-09-01,216,985,4.56,70028,68977951,4.39,302895629,307506,"0,05%",733,93991,95,"-0,58%",fiat,"12,81%",0.13,"-15,09%",2304,0.13,"12,75%"
2023,2023-10-01,237,1300,5.49,78640,102232780,4.05,414512333,318853,"3,69%",912,112003,86,"-9,74%",fiat,"12,30%",0.12,"31,98%",2496,0.08,"8,30%"
2023,2023-11-01,268,1353,5.05,94218,127477508,3.59,458174163,338634,"6,20%",931,136815,101,"17,36%",fiat,"19,81%",0.2,"4,08%",2816,0.13,"12,81%"
2023,2023-12-01,237,987,4.16,130854,129153722,2.86,369980665,374851,"10,70%",965,133765,135,"33,99%",fiat,"38,88%",0.39,"-27,05%",3533,0.25,"25,47%"
2024,2024-01-01,259,916,3.54,134810,123486613,2.38,293287429,320181,"-14,58%",1141,108150,118,"-12,87%",fiat,"3,02%",0.03,"-7,19%",4261,0.21,"20,61%"
2024,2024-02-01,207,830,4.01,144042,119555645,2.1,250750151,302106,"-5,65%",1081,110561,133,"12,78%",fiat,"6,85%",0.07,"-9,39%",4825,0.13,"13,24%"
2024,2024-03-01,179,689,3.85,159662,110007328,1.89,207841277,301655,"-0,15%",1001,109831,159,"19,70%",fiat,"10,84%",0.11,"-16,99%",5357,0.11,"11,01%"
2024,2024-04-01,201,840,4.18,136245,114446256,1.74,198680609,236523,"-21,59%",1004,113905,135,"-14,92%",fiat,"-14,67%",-0.15,"21,92%",5830,0.09,"8,83%"
2024,2024-05-01,264,1043,3.95,172413,179827399,1.67,299668236,287312,"21,47%",1119,160619,154,"13,54%",fiat,"26,55%",0.27,"24,17%",6073,0.04,"4,18%"
2024,2024-06-01,205,816,3.98,170593,139204338,1.59,221820237,271837,"-5,39%",1278,108871,133,"-13,37%",fiat,"-1,06%",-0.01,"-21,76%",6351,0.05,"4,58%"
2024,2024-07-01,225,1004,4.46,169982,170662659,1.53,261411330,260368,"-4,22%",1416,120522,120,"-10,07%",fiat,"-0,36%",-0.0,"23,04%",6607,0.04,"4,03%"
2024,2024-08-01,213,864,4.06,160725,138866961,1.47,204189163,236329,"-9,23%",1340,103579,119,"-0,08%",fiat,"-5,45%",-0.05,"-13,94%",6883,0.04,"4,17%"
2024,2024-09-01,219,1038,4.74,171385,177897882,1.42,252809512,243554,"3,06%",1243,143088,137,"14,95%",fiat,"6,63%",0.07,"20,14%",7122,0.03,"3,47%"
2024,2024-10-01,239,1079,4.51,153549,165680188,1.38,229275531,212487,"-12,76%",1201,137951,127,"-7,27%",fiat,"-10,41%",-0.1,"3,95%",7313,0.03,"2,69%"
2024,2024-11-01,203,810,3.99,168023,136098798,1.35,183877609,227009,"6,83%",1124,121079,149,"16,92%",fiat,"9,43%",0.09,"-24,93%",7491,0.02,"2,43%"
2024,2024-12-01,176,751,4.27,174157,130792559,1.32,172055990,229101,"0,92%",1105,118342,157,"5,43%",fiat,"3,65%",0.04,"-7,28%",7694,0.03,"2,70%"
2025,2025-01-01,229,1076,4.7,206177,221847274,1.29,285524260,265356,"15,82%",1216,182107,169,"7,58%",fiat,"18,39%",0.18,"43,28%",7864,0.02,"2,21%"
2025,2025-02-01,212,1058,4.99,184152,194833807,1.26,244876087,231450,"-12,78%",1212,160657,151,"-10,39%",fiat,"-10,68%",-0.11,"-1,67%",8052,0.02,"2,40%"
2025,2025-03-01,176,821,4.66,167056,137153755,1.21,166183601,202414,"-12,55%",1251,109427,133,"-12,11%",fiat,"-9,28%",-0.09,"-22,40%",8353,0.04,"3,73%"
2025,2025-04-01,239,1076,4.5,175049,188353043,1.18,222044981,206361,"1,95%",1263,148670,138,"3,79%",fiat,"4,78%",0.05,"31,06%",8585,0.03,"2,78%"
2025,2025-05-01,268,1210,4.51,174116,210680395,1.16,244693063,202225,"-2,00%",1162,173830,149,"8,11%",fiat,"-0,53%",-0.01,"12,45%",8714,0.02,"1,50%"
2025,2025-06-01,228,852,3.74,177588,151305694,1.14,172933133,202972,"0,37%",1181,123993,150,"0,35%",fiat,"1,99%",0.02,"-29,59%",8855,0.02,"1,62%"
2025,2025-07-01,233,967,4.15,176068,170257773,1.12,190962691,197479,"-2,71%",1282,132731,137,"-8,67%",fiat,"-0,86%",-0.01,"13,50%",9023,0.02,"1,90%"
2025,2025-08-01,221,893,4.04,174628,155943505,1.1,171687179,192258,"-2,64%",1329,116226,131,"-4,33%",fiat,"-0,82%",-0.01,"-7,65%",9193,0.02,"1,88%"
2025,2025-09-01,221,967,4.38,194588,188167390,1.08,202951124,209877,"9,16%",1406,133831,138,"5,33%",fiat,"11,43%",0.11,"8,29%",9384,0.02,"2,08%"
2025,2025-10-01,243,1059,4.36,210140,222538906,1.05,234530532,221464,"5,52%",1462,152215,143,"3,86%",fiat,"7,99%",0.08,"9,51%",9603,0.02,"2,34%"
2025,2025-11-01,205,881,4.3,186192,164035426,1.03,168702679,191489,"-13,53%",1426,114975,130,"-9,20%",fiat,"-11,40%",-0.11,"-16,81%",9841,0.02,"2,47%"
2025,2025-12-01,182,811,4.46,196278,159182256,1.0,159182256,196278,"2,50%",1446,110021,135,"3,95%",fiat,"5,42%",0.05,"-7,95%",10121,0.03,"2,85%"
2023,2023-01-01,394,1962,4.98,40589,79636761,8.41,670031017,341499,-,366,217586,110,-,ford,-,,-,1202,,-
2023,2023-02-01,304,1438,4.73,48082,69142751,7.89,545579250,379396,"11,10%",375,184380,128,"15,62%",ford,"18,46%",0.18,"-26,71%",1282,0.07,"6,63%"
2023,2023-03-01,466,1977,4.24,45203,89367499,7.33,654899933,331255,"-12,69%",380,235177,118,"-7,22%",ford,"-5,99%",-0.06,"37,48%",1381,0.08,"7,68%"
2023,2023-04-01,410,1946,4.75,42899,83482795,6.76,564354853,290002,"-12,45%",419,199242,102,"-13,93%",ford,"-5,10%",-0.05,"-1,57%",1497,0.08,"8,40%"
2023,2023-05-01,425,1761,4.14,56682,99817430,6.27,626112955,355542,"22,60%",477,209260,118,"16,06%",ford,"32,13%",0.32,"-9,51%",1613,0.08,"7,77%"
2023,2023-06-01,429,1878,4.38,51574,96856129,5.92,573414991,305332,"-14,12%",487,198883,105,"-10,88%",ford,"-9,01%",-0.09,"6,64%",1709,0.06,"5,95%"
2023,2023-07-01,439,2021,4.6,62476,126265496,5.57,702926890,347807,"13,91%",516,244700,121,"14,33%",ford,"21,14%",0.21,"7,61%",1818,0.06,"6,34%"
2023,2023-08-01,484,2314,4.78,68233,157891299,4.95,781729504,337825,"-2,87%",646,244413,105,"-12,76%",ford,"9,21%",0.09,"14,50%",2044,0.12,"12,44%"
2023,2023-09-01,438,1880,4.29,73954,139034582,4.39,610527953,324746,"-3,87%",733,189678,100,"-4,48%",ford,"8,38%",0.08,"-18,76%",2304,0.13,"12,75%"
2023,2023-10-01,464,1829,3.94,90555,165625818,4.05,671545313,367163,"13,06%",912,181607,99,"-1,59%",ford,"22,45%",0.22,"-2,71%",2496,0.08,"8,30%"
2023,2023-11-01,471,2173,4.61,115933,251924302,3.59,905455464,416681,"13,49%",931,270595,124,"25,41%",ford,"28,02%",0.28,"18,81%",2816,0.13,"12,81%"
2023,2023-12-01,342,1491,4.36,132623,197741101,2.86,566459742,379918,"-8,82%",965,204913,137,"10,37%",ford,"14,40%",0.14,"-31,39%",3533,0.25,"25,47%"
2024,2024-01-01,455,1857,4.08,174982,324943219,2.38,771757839,415591,"9,39%",1141,284788,153,"11,59%",ford,"31,94%",0.32,"24,55%",4261,0.21,"20,61%"
2024,2024-02-01,389,1496,3.85,175455,262481575,2.1,550515993,367990,"-11,45%",1081,242813,162,"5,84%",ford,"0,27%",0.0,"-19,44%",4825,0.13,"13,24%"
2024,2024-03-01,411,1657,4.03,207383,343634763,1.89,649243005,391817,"6,47%",1001,343291,207,"27,64%",ford,"18,20%",0.18,"10,76%",5357,0.11,"11,01%"
2024,2024-04-01,356,1649,4.63,205389,338687217,1.74,587966658,356558,"-9,00%",1004,337337,204,"-1,26%",ford,"-0,96%",-0.01,"-0,48%",5830,0.09,"8,83%"
2024,2024-05-01,359,1537,4.28,193619,297592827,1.67,495915072,322650,"-9,51%",1119,265945,173,"-15,42%",ford,"-5,73%",-0.06,"-6,79%",6073,0.04,"4,18%"
2024,2024-06-01,292,1515,5.19,195108,295590006,1.59,471018693,310901,"-3,64%",1278,231291,152,"-11,77%",ford,"0,77%",0.01,"-1,43%",6351,0.05,"4,58%"
2024,2024-07-01,342,1534,4.49,196592,301573568,1.53,461933197,301128,"-3,14%",1416,212975,138,"-9,06%",ford,"0,76%",0.01,"1,25%",6607,0.04,"4,03%"
2024,2024-08-01,347,1625,4.68,190432,309452166,1.47,455016646,280010,"-7,01%",1340,230934,142,"2,36%",ford,"-3,13%",-0.03,"5,93%",6883,0.04,"4,17%"
2024,2024-09-01,325,1480,4.55,195966,290030793,1.42,412160856,278485,"-0,54%",1243,233331,157,"10,94%",ford,"2,91%",0.03,"-8,92%",7122,0.03,"3,47%"
2024,2024-10-01,361,1805,5.0,196599,354862654,1.38,491074547,272062,"-2,31%",1201,295472,163,"3,83%",ford,"0,32%",0.0,"21,96%",7313,0.03,"2,69%"
2024,2024-11-01,354,1482,4.19,208249,308625851,1.35,416971967,281356,"3,42%",1124,274578,185,"13,18%",ford,"5,93%",0.06,"-17,89%",7491,0.02,"2,43%"
2024,2024-12-01,286,1251,4.37,220490,275833512,1.32,362855566,290051,"3,09%",1105,249623,199,"7,70%",ford,"5,88%",0.06,"-15,59%",7694,0.03,"2,70%"
2025,2025-01-01,312,1545,4.95,214868,331972195,1.29,427258418,276541,"-4,66%",1216,273003,176,"-11,45%",ford,"-2,55%",-0.03,"23,50%",7864,0.02,"2,21%"
2025,2025-02-01,245,1095,4.47,209311,229195718,1.26,288063716,263071,"-4,87%",1212,189105,172,"-2,26%",ford,"-2,59%",-0.03,"-29,13%",8052,0.02,"2,40%"
2025,2025-03-01,335,1376,4.11,217836,299743152,1.21,363186531,263942,"0,33%",1251,239602,174,"0,83%",ford,"4,07%",0.04,"25,66%",8353,0.04,"3,73%"
