año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,marca,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2024,2024-10-01,7,235,33.0,502887,118178448,1.46,173126297,736707,"30,71%",1201,98400,418,"38,92%",VOLVO,"34,23%",0.34,8.4,7313,0.03,"2,69%"
2024,2024-11-01,6,136,22.0,424378,57715447,1.43,82547562,606966,"-17,61%",1124,51348,377,"-9,83%",VOLVO,"-15,61%",-0.16,-0.4212765957,7491,0.02,"2,43%"
2024,2024-12-01,1,1,1.0,3414015,3414015,1.39,4754335,4754335,"683,29%",1105,3089,3089,"718,31%",VOLVO,"704,48%",7.04,-0.9926470588,7694,0.03,"2,70%"
2025,2025-01-01,4,12,3.0,1402652,16831833,1.36,22932846,1911069,"-59,80%",1216,13841,1153,"-62,67%",VOLVO,"-58,91%",-0.59,11,7864,0.02,"2,21%"
2025,2025-02-01,4,86,21.0,551966,47469152,1.33,63158406,734398,"-61,57%",1212,39165,455,"-60,52%",VOLVO,"-60,65%",-0.61,6.166666667,8052,0.02,"2,40%"
2025,2025-03-01,2,17,8.0,532291,9048951,1.28,11606902,682758,"-7,03%",1251,7233,425,"-6,57%",VOLVO,"-3,56%",-0.04,-0.8023255814,8353,0.04,"3,73%"
2025,2025-04-01,3,16,5.0,1049716,16795466,1.25,20960324,1310019,"91,87%",1263,13298,831,"95,33%",VOLVO,"97,21%",0.97,-0.05882352941,8585,0.03,"2,78%"
2025,2025-05-01,2,4,2.0,462690,1850761,1.23,2275545,568886,"-56,57%",1162,1592,398,"-52,09%",VOLVO,"-55,92%",-0.56,-0.75,8714,0.02,"1,50%"
2025,2025-06-01,1,19,19.0,1035003,19665058,1.21,23793361,1252282,"120,13%",1181,16651,876,"120,09%",VOLVO,"123,69%",1.24,3.75,8855,0.02,"1,62%"
2025,2025-09-01,1,27,27.0,479408,12944040,1.14,14779324,547381,"-56,29%",1406,9206,340,"-61,09%",VOLVO,"-53,68%",-0.54,0.4210526316,9384,0.06,"5,97%"
2025,2025-10-01,3,94,31.0,394091,37044592,1.12,41329094,439670,"-19,68%",1462,25338,269,"-20,95%",VOLVO,"-17,80%",-0.18,2.481481481,9603,0.02,"2,34%"
2025,2025-11-01,1,25,25.0,1113973,27849331,1.09,30320526,1212821,"175,85%",1426,19520,780,"189,66%",VOLVO,"182,67%",1.83,-0.7340425532,9841,0.02,"2,47%"
2025,2025-12-01,4,24,6.0,514530,12348735,1.06,13072544,544689,"-55,09%",1446,8535,355,"-54,45%",VOLVO,"-53,81%",-0.54,-0.04,10121,0.03,"2,85%"
2026,2026-01-01,3,4,1.33,295816,1183267,1.03,1217538,304384,"-44,12%",1448,817,204,"-42,56%",VOLVO,"-42,51%",-0.43,-0.8333333333,10413,0.03,"2,88%"
2026,2026-02-01,1,64,64.0,608485,38943048,1.0,38943048,608485,"99,91%",1409,27620,431,"111,28%",VOLVO,"105,70%",1.06,15,10714,0.03,"2,90%"
