año_mes,tva,tipo_costo,valor_costo_hist,var_costo_hist,ipc,valor_costo_ipc,usd_blue,valor_costo_usd,var_costo_usd,ipc_empalme_ipim,var_ipc
2024-09-01,camion,cm_hs_mec,37004,-0.08,1.42,52586,1243,29.76,-0.01,7122,0.03
2024-10-01,camion,cm_hs_mec,43985,0.19,1.38,60868,1201,36.62,0.23,7313,0.03
2024-11-01,camion,cm_hs_mec,35468,-0.19,1.35,47919,1124,31.55,-0.14,7491,0.02
2024-12-01,camion,cm_hs_mec,42963,0.21,1.32,56517,1105,38.87,0.23,7694,0.03
2025-01-01,camion,cm_hs_mec,47108,0.1,1.29,60629,1216,38.72,0.0,7864,0.02
2025-02-01,camion,cm_hs_mec,43743,-0.07,1.26,54978,1212,36.07,-0.07,8052,0.02
2025-03-01,camion,cm_hs_mec,55807,0.28,1.21,67619,1251,44.58,0.24,8353,0.04
2025-04-01,camion,cm_hs_mec,46615,-0.16,1.18,54953,1263,36.88,-0.17,8585,0.03
2025-05-01,camion,cm_hs_mec,47901,0.03,1.16,55634,1162,41.22,0.12,8714,0.02
2025-06-01,camion,cm_hs_mec,51501,0.08,1.14,58862,1181,43.58,0.06,8855,0.02
2025-07-01,camion,cm_hs_mec,62120,0.21,1.12,69674,1282,48.43,0.11,9023,0.02
2025-08-01,camion,cm_hs_mec,55274,-0.11,1.1,60854,1329,41.59,-0.14,9193,0.02
2025-09-01,camion,cm_hs_mec,62046,0.12,1.08,66921,1406,44.13,0.06,9384,0.02
2025-10-01,camion,cm_hs_mec,53394,-0.14,1.05,56271,1462,36.52,-0.17,9603,0.02
2025-11-01,camion,cm_hs_mec,68875,0.29,1.03,70835,1426,48.28,0.32,9841,0.02
2025-12-01,camion,cm_hs_mec,51572,-0.25,1.0,51572,1446,35.65,-0.26,10121,0.03
2023-01-01,camion,cm_hs_pint,5639,,8.41,47444,366,15.4,,1202,
2023-02-01,camion,cm_hs_pint,5021,-0.11,7.89,39618,375,13.36,-0.13,1282,0.07
2023-03-01,camion,cm_hs_pint,5372,0.07,7.33,39366,380,14.13,0.06,1381,0.08
2023-04-01,camion,cm_hs_pint,7781,0.45,6.76,52600,419,18.54,0.31,1497,0.08
2023-05-01,camion,cm_hs_pint,7065,-0.09,6.27,44315,477,14.79,-0.2,1613,0.08
2023-06-01,camion,cm_hs_pint,7439,0.05,5.92,44040,487,15.25,0.03,1709,0.06
2023-07-01,camion,cm_hs_pint,7943,0.07,5.57,44219,516,15.38,0.01,1818,0.06
2023-08-01,camion,cm_hs_pint,9533,0.2,4.95,47198,646,14.74,-0.04,2044,0.12
2023-09-01,camion,cm_hs_pint,10711,0.12,4.39,47034,733,14.6,-0.01,2304,0.13
2023-10-01,camion,cm_hs_pint,10391,-0.03,4.05,42131,912,11.38,-0.22,2496,0.08
2023-11-01,camion,cm_hs_pint,14976,0.44,3.59,53826,931,16.07,0.41,2816,0.13
2023-12-01,camion,cm_hs_pint,17349,0.16,2.86,49698,965,17.97,0.12,3533,0.25
2024-01-01,camion,cm_hs_pint,15588,-0.1,2.38,37022,1141,13.65,-0.24,4261,0.21
2024-02-01,camion,cm_hs_pint,24415,0.57,2.1,51206,1081,22.58,0.65,4825,0.13
2024-03-01,camion,cm_hs_pint,19499,-0.2,1.89,36840,1001,19.47,-0.14,5357,0.11
2024-04-01,camion,cm_hs_pint,18073,-0.07,1.74,31375,1004,17.99,-0.08,5830,0.09
2024-05-01,camion,cm_hs_pint,26289,0.45,1.67,43808,1119,23.48,0.31,6073,0.04
2024-06-01,camion,cm_hs_pint,26578,0.01,1.59,42351,1278,20.79,-0.11,6351,0.05
2024-07-01,camion,cm_hs_pint,25212,-0.05,1.53,38618,1416,17.81,-0.14,6607,0.04
2024-08-01,camion,cm_hs_pint,24892,-0.01,1.47,36601,1340,18.57,0.04,6883,0.04
2024-09-01,camion,cm_hs_pint,29330,0.18,1.42,41680,1243,23.59,0.27,7122,0.03
2024-10-01,camion,cm_hs_pint,33373,0.14,1.38,46183,1201,27.79,0.18,7313,0.03
2024-11-01,camion,cm_hs_pint,27601,-0.17,1.35,37290,1124,24.56,-0.12,7491,0.02
2024-12-01,camion,cm_hs_pint,30497,0.1,1.32,40118,1105,27.59,0.12,7694,0.03
2025-01-01,camion,cm_hs_pint,31904,0.05,1.29,41061,1216,26.22,-0.05,7864,0.02
2025-02-01,camion,cm_hs_pint,38731,0.21,1.26,48678,1212,31.94,0.22,8052,0.02
2025-03-01,camion,cm_hs_pint,42556,0.1,1.21,51563,1251,34.0,0.06,8353,0.04
2025-04-01,camion,cm_hs_pint,38208,-0.1,1.18,45042,1263,30.23,-0.11,8585,0.03
2025-05-01,camion,cm_hs_pint,39524,0.03,1.16,45904,1162,34.01,0.12,8714,0.02
2025-06-01,camion,cm_hs_pint,39481,0.0,1.14,45124,1181,33.41,-0.02,8855,0.02
2025-07-01,camion,cm_hs_pint,44629,0.13,1.12,50056,1282,34.79,0.04,9023,0.02
2025-08-01,camion,cm_hs_pint,45456,0.02,1.1,50045,1329,34.2,-0.02,9193,0.02
2025-09-01,camion,cm_hs_pint,45421,-0.0,1.08,48990,1406,32.31,-0.06,9384,0.02
2025-10-01,camion,cm_hs_pint,48942,0.08,1.05,51579,1462,33.48,0.04,9603,0.02
2025-11-01,camion,cm_hs_pint,54193,0.11,1.03,55735,1426,37.99,0.13,9841,0.02
2025-12-01,camion,cm_hs_pint,48895,-0.1,1.0,48895,1446,33.79,-0.11,10121,0.03
2023-01-01,camion,cm_hs_total,6140,,8.41,51659,366,16.77,,1202,
2023-02-01,camion,cm_hs_total,5861,-0.05,7.89,46246,375,15.59,-0.07,1282,0.07
2023-03-01,camion,cm_hs_total,5774,-0.01,7.33,42312,380,15.19,-0.03,1381,0.08
2023-04-01,camion,cm_hs_total,8108,0.4,6.76,54811,419,19.32,0.27,1497,0.08
2023-05-01,camion,cm_hs_total,7573,-0.07,6.27,47502,477,15.85,-0.18,1613,0.08
2023-06-01,camion,cm_hs_total,7489,-0.01,5.92,44336,487,15.35,-0.03,1709,0.06
2023-07-01,camion,cm_hs_total,8409,0.12,5.57,46813,516,16.28,0.06,1818,0.06
2023-08-01,camion,cm_hs_total,9793,0.16,4.95,48485,646,15.14,-0.07,2044,0.12
2023-09-01,camion,cm_hs_total,10265,0.05,4.39,45075,733,13.99,-0.08,2304,0.13
2023-10-01,camion,cm_hs_total,10786,0.05,4.05,43732,912,11.82,-0.16,2496,0.08
2023-11-01,camion,cm_hs_total,14446,0.34,3.59,51921,931,15.51,0.31,2816,0.13
2023-12-01,camion,cm_hs_total,17306,0.2,2.86,49575,965,17.92,0.16,3533,0.25
2024-01-01,camion,cm_hs_total,17460,0.01,2.38,41468,1141,15.29,-0.15,4261,0.21
2024-02-01,camion,cm_hs_total,27939,0.6,2.1,58597,1081,25.84,0.69,4825,0.13
2024-03-01,camion,cm_hs_total,22710,-0.19,1.89,42906,1001,22.67,-0.12,5357,0.11
2024-04-01,camion,cm_hs_total,20812,-0.08,1.74,36129,1004,20.71,-0.09,5830,0.09
2024-05-01,camion,cm_hs_total,28327,0.36,1.67,47204,1119,25.3,0.22,6073,0.04
2024-06-01,camion,cm_hs_total,26740,-0.06,1.59,42609,1278,20.91,-0.17,6351,0.05
2024-07-01,camion,cm_hs_total,29834,0.12,1.53,45698,1416,21.07,0.01,6607,0.04
2024-08-01,camion,cm_hs_total,30878,0.04,1.47,45402,1340,23.03,0.09,6883,0.04
2024-09-01,camion,cm_hs_total,32712,0.06,1.42,46486,1243,26.31,0.14,7122,0.03
2024-10-01,camion,cm_hs_total,31739,-0.03,1.38,43921,1201,26.43,0.0,7313,0.03
2024-11-01,camion,cm_hs_total,26489,-0.17,1.35,35788,1124,23.57,-0.11,7491,0.02
2024-12-01,camion,cm_hs_total,35473,0.34,1.32,46664,1105,32.1,0.36,7694,0.03
2025-01-01,camion,cm_hs_total,37270,0.05,1.29,47967,1216,30.63,-0.05,7864,0.02
2025-02-01,camion,cm_hs_total,38028,0.02,1.26,47795,1212,31.36,0.02,8052,0.02
2025-03-01,camion,cm_hs_total,47357,0.25,1.21,57380,1251,37.83,0.21,8353,0.04
2025-04-01,camion,cm_hs_total,43112,-0.09,1.18,50823,1263,34.11,-0.1,8585,0.03
2025-05-01,camion,cm_hs_total,46292,0.07,1.16,53765,1162,39.83,0.17,8714,0.02
2025-06-01,camion,cm_hs_total,44552,-0.04,1.14,50920,1181,37.7,-0.05,8855,0.02
2025-07-01,camion,cm_hs_total,49925,0.12,1.12,55996,1282,38.92,0.03,9023,0.02
2025-08-01,camion,cm_hs_total,49484,-0.01,1.1,54479,1329,37.23,-0.04,9193,0.02
2025-09-01,camion,cm_hs_total,51550,0.04,1.08,55600,1406,36.66,-0.02,9384,0.02
2025-10-01,camion,cm_hs_total,51988,0.01,1.05,54790,1462,35.56,-0.03,9603,0.02
2025-11-01,camion,cm_hs_total,56441,0.09,1.03,58047,1426,39.56,0.11,9841,0.02
2025-12-01,camion,cm_hs_total,52397,-0.07,1.0,52397,1446,36.22,-0.08,10121,0.03
2023-01-01,moto,cm_hs_chapa,2185,,8.41,18383,366,5.97,,1202,
2023-02-01,moto,cm_hs_chapa,1770,-0.19,7.89,13966,375,4.71,-0.21,1282,0.07
2023-03-01,moto,cm_hs_chapa,1845,0.04,7.33,13520,380,4.85,0.03,1381,0.08
2023-04-01,moto,cm_hs_chapa,2168,0.17,6.76,14655,419,5.16,0.06,1497,0.08
2023-05-01,moto,cm_hs_chapa,2332,0.08,6.27,14627,477,4.88,-0.05,1613,0.08
2023-06-01,moto,cm_hs_chapa,2747,0.18,5.92,16262,487,5.63,0.15,1709,0.06
2023-07-01,moto,cm_hs_chapa,2607,-0.05,5.57,14513,516,5.05,-0.1,1818,0.06
2023-08-01,moto,cm_hs_chapa,2050,-0.21,4.95,10149,646,3.17,-0.37,2044,0.12
2023-09-01,moto,cm_hs_chapa,2844,0.39,4.39,12488,733,3.88,0.22,2304,0.13
2023-10-01,moto,cm_hs_chapa,2469,-0.13,4.05,10010,912,2.71,-0.3,2496,0.08
2023-11-01,moto,cm_hs_chapa,3567,0.44,3.59,12820,931,3.83,0.41,2816,0.13
2023-12-01,moto,cm_hs_chapa,3742,0.05,2.86,10719,965,3.88,0.01,3533,0.25
2024-01-01,moto,cm_hs_chapa,4149,0.11,2.38,9854,1141,3.63,-0.06,4261,0.21
2024-02-01,moto,cm_hs_chapa,5317,0.28,2.1,11151,1081,4.92,0.35,4825,0.13
2024-03-01,moto,cm_hs_chapa,5302,0.0,1.89,10017,1001,5.29,0.08,5357,0.11
2024-04-01,moto,cm_hs_chapa,5781,0.09,1.74,10035,1004,5.75,0.09,5830,0.09
2024-05-01,moto,cm_hs_chapa,8390,0.45,1.67,13981,1119,7.49,0.3,6073,0.04
2024-06-01,moto,cm_hs_chapa,9611,0.15,1.59,15314,1278,7.52,0.0,6351,0.05
2024-07-01,moto,cm_hs_chapa,10227,0.06,1.53,15665,1416,7.22,-0.04,6607,0.04
2024-08-01,moto,cm_hs_chapa,11878,0.16,1.47,17465,1340,8.86,0.23,6883,0.04
2024-09-01,moto,cm_hs_chapa,8644,-0.27,1.42,12283,1243,6.95,-0.22,7122,0.03
2024-10-01,moto,cm_hs_chapa,14309,0.66,1.38,19801,1201,11.91,0.71,7313,0.03
2024-11-01,moto,cm_hs_chapa,12104,-0.15,1.35,16353,1124,10.77,-0.1,7491,0.02
2024-12-01,moto,cm_hs_chapa,11691,-0.03,1.32,15379,1105,10.58,-0.02,7694,0.03
2025-01-01,moto,cm_hs_chapa,12579,0.08,1.29,16189,1216,10.34,-0.02,7864,0.02
2025-02-01,moto,cm_hs_chapa,14857,0.18,1.26,18672,1212,12.25,0.19,8052,0.02
2025-03-01,moto,cm_hs_chapa,17293,0.16,1.21,20953,1251,13.81,0.13,8353,0.04
2025-04-01,moto,cm_hs_chapa,19838,0.15,1.18,23386,1263,15.7,0.14,8585,0.03
2025-05-01,moto,cm_hs_chapa,17126,-0.14,1.16,19890,1162,14.74,-0.06,8714,0.02
2025-06-01,moto,cm_hs_chapa,20257,0.18,1.14,23152,1181,17.14,0.16,8855,0.02
2025-07-01,moto,cm_hs_chapa,18063,-0.11,1.12,20259,1282,14.08,-0.18,9023,0.02
2025-08-01,moto,cm_hs_chapa,20486,0.13,1.1,22554,1329,15.41,0.09,9193,0.02
2025-09-01,moto,cm_hs_chapa,20427,-0.0,1.08,22032,1406,14.53,-0.06,9384,0.02
2025-10-01,moto,cm_hs_chapa,20072,-0.02,1.05,21153,1462,13.73,-0.06,9603,0.02
2025-11-01,moto,cm_hs_chapa,24263,0.21,1.03,24953,1426,17.01,0.24,9841,0.02
2025-12-01,moto,cm_hs_chapa,24211,-0.0,1.0,24211,1446,16.73,-0.02,10121,0.03
2023-01-01,moto,cm_hs_elect,2500,,8.41,21033,366,6.83,,1202,
2023-02-01,moto,cm_hs_elect,65535,25.21,7.89,517111,375,174.32,24.53,1282,0.07
2023-03-01,moto,cm_hs_elect,65535,0.0,7.33,480251,380,172.37,-0.01,1381,0.08
2023-04-01,moto,cm_hs_elect,65535,0.0,6.76,443025,419,156.11,-0.09,1497,0.08
2023-05-01,moto,cm_hs_elect,65535,0.0,6.27,411073,477,137.18,-0.12,1613,0.08
2023-06-01,moto,cm_hs_elect,65535,0.0,5.92,387985,487,134.31,-0.02,1709,0.06
2023-07-01,moto,cm_hs_elect,65535,0.0,5.57,364836,516,126.87,-0.06,1818,0.06
2023-08-01,moto,cm_hs_elect,65535,0.0,4.95,324467,646,101.3,-0.2,2044,0.12
2023-09-01,moto,cm_hs_elect,5000,-0.92,4.39,21955,733,6.81,-0.93,2304,0.13
2023-10-01,moto,cm_hs_elect,65535,12.11,4.05,265717,912,71.8,9.54,2496,0.08
2023-11-01,moto,cm_hs_elect,5000,-0.92,3.59,17970,931,5.37,-0.93,2816,0.13
2023-12-01,moto,cm_hs_elect,65535,12.11,2.86,187735,965,67.87,11.65,3533,0.25
2024-01-01,moto,cm_hs_elect,65535,0.0,2.38,155649,1141,57.4,-0.15,4261,0.21
2024-02-01,moto,cm_hs_elect,65535,0.0,2.1,137449,1081,60.6,0.06,4825,0.13
2024-03-01,moto,cm_hs_elect,10000,-0.85,1.89,18893,1001,9.98,-0.84,5357,0.11
2024-04-01,moto,cm_hs_elect,65535,5.55,1.74,113769,1004,65.23,5.53,5830,0.09
2024-05-01,moto,cm_hs_elect,38400,-0.41,1.67,63990,1119,34.3,-0.47,6073,0.04
2024-06-01,moto,cm_hs_elect,65535,0.71,1.59,104429,1278,51.25,0.49,6351,0.05
2024-07-01,moto,cm_hs_elect,65535,0.0,1.53,100382,1416,46.28,-0.1,6607,0.04
2024-08-01,moto,cm_hs_elect,65535,0.0,1.47,96362,1340,48.88,0.06,6883,0.04
2024-09-01,moto,cm_hs_elect,65535,0.0,1.42,93131,1243,52.71,0.08,7122,0.03
2024-10-01,moto,cm_hs_elect,65535,0.0,1.38,90690,1201,54.57,0.04,7313,0.03
2024-11-01,moto,cm_hs_elect,65535,0.0,1.35,88541,1124,58.3,0.07,7491,0.02
2024-12-01,moto,cm_hs_elect,65535,0.0,1.32,86210,1105,59.3,0.02,7694,0.03
2025-01-01,moto,cm_hs_elect,18000,-0.73,1.29,23166,1216,14.79,-0.75,7864,0.02
2025-02-01,moto,cm_hs_elect,20000,0.11,1.26,25136,1212,16.49,0.11,8052,0.02
2025-03-01,moto,cm_hs_elect,65535,2.28,1.21,79406,1251,52.35,2.17,8353,0.04
2025-04-01,moto,cm_hs_elect,30000,-0.54,1.18,35366,1263,23.74,-0.55,8585,0.03
2025-05-01,moto,cm_hs_elect,65535,1.18,1.16,76115,1162,56.39,1.38,8714,0.02
2025-06-01,moto,cm_hs_elect,65535,0.0,1.14,74902,1181,55.45,-0.02,8855,0.02
2025-07-01,moto,cm_hs_elect,30000,-0.54,1.12,33648,1282,23.39,-0.58,9023,0.02
2025-08-01,moto,cm_hs_elect,65535,1.18,1.1,72151,1329,49.31,1.11,9193,0.02
2025-09-01,moto,cm_hs_elect,65535,0.0,1.08,70683,1406,46.61,-0.05,9384,0.02
2025-10-01,moto,cm_hs_elect,40000,-0.39,1.05,42155,1462,27.36,-0.41,9603,0.02
2025-11-01,moto,cm_hs_elect,65535,0.64,1.03,67399,1426,45.93,0.68,9841,0.02
2025-12-01,moto,cm_hs_elect,25000,-0.62,1.0,25000,1446,17.28,-0.62,10121,0.03
2023-01-01,moto,cm_hs_mec,2356,,8.41,19822,366,6.44,,1202,
2023-02-01,moto,cm_hs_mec,2564,0.09,7.89,20231,375,6.82,0.06,1282,0.07
2023-03-01,moto,cm_hs_mec,4022,0.57,7.33,29473,380,10.58,0.55,1381,0.08
2023-04-01,moto,cm_hs_mec,2950,-0.27,6.76,19942,419,7.03,-0.34,1497,0.08
2023-05-01,moto,cm_hs_mec,3582,0.21,6.27,22468,477,7.5,0.07,1613,0.08
2023-06-01,moto,cm_hs_mec,3213,-0.1,5.92,19021,487,6.59,-0.12,1709,0.06
2023-07-01,moto,cm_hs_mec,3180,-0.01,5.57,17703,516,6.16,-0.06,1818,0.06
2023-08-01,moto,cm_hs_mec,4370,0.37,4.95,21636,646,6.75,0.1,2044,0.12
2023-09-01,moto,cm_hs_mec,4738,0.08,4.39,20805,733,6.46,-0.04,2304,0.13
2023-10-01,moto,cm_hs_mec,4837,0.02,4.05,19612,912,5.3,-0.18,2496,0.08
2023-11-01,moto,cm_hs_mec,7372,0.52,3.59,26496,931,7.91,0.49,2816,0.13
2023-12-01,moto,cm_hs_mec,4538,-0.38,2.86,12999,965,4.7,-0.41,3533,0.25
2024-01-01,moto,cm_hs_mec,6163,0.36,2.38,14637,1141,5.4,0.15,4261,0.21
2024-02-01,moto,cm_hs_mec,8016,0.3,2.1,16812,1081,7.41,0.37,4825,0.13
2024-03-01,moto,cm_hs_mec,8649,0.08,1.89,16340,1001,8.64,0.16,5357,0.11
2024-04-01,moto,cm_hs_mec,7616,-0.12,1.74,13221,1004,7.58,-0.12,5830,0.09
2024-05-01,moto,cm_hs_mec,10505,0.38,1.67,17505,1119,9.38,0.24,6073,0.04
2024-06-01,moto,cm_hs_mec,13005,0.24,1.59,20723,1278,10.17,0.08,6351,0.05
2024-07-01,moto,cm_hs_mec,10726,-0.18,1.53,16429,1416,7.58,-0.26,6607,0.04
2024-08-01,moto,cm_hs_mec,19875,0.85,1.47,29224,1340,14.83,0.96,6883,0.04
2024-09-01,moto,cm_hs_mec,14545,-0.27,1.42,20669,1243,11.7,-0.21,7122,0.03
2024-10-01,moto,cm_hs_mec,18035,0.24,1.38,24957,1201,15.02,0.28,7313,0.03
2024-11-01,moto,cm_hs_mec,17116,-0.05,1.35,23124,1124,15.23,0.01,7491,0.02
2024-12-01,moto,cm_hs_mec,16684,-0.03,1.32,21947,1105,15.1,-0.01,7694,0.03
2025-01-01,moto,cm_hs_mec,18007,0.08,1.29,23175,1216,14.8,-0.02,7864,0.02
2025-02-01,moto,cm_hs_mec,18222,0.01,1.26,22902,1212,15.03,0.02,8052,0.02
2025-03-01,moto,cm_hs_mec,20818,0.14,1.21,25224,1251,16.63,0.11,8353,0.04
2025-04-01,moto,cm_hs_mec,19416,-0.07,1.18,22889,1263,15.36,-0.08,8585,0.03
2025-05-01,moto,cm_hs_mec,33158,0.71,1.16,38511,1162,28.53,0.86,8714,0.02
2025-06-01,moto,cm_hs_mec,25248,-0.24,1.14,28856,1181,21.36,-0.25,8855,0.02
2025-07-01,moto,cm_hs_mec,26501,0.05,1.12,29723,1282,20.66,-0.03,9023,0.02
2025-08-01,moto,cm_hs_mec,30170,0.14,1.1,33215,1329,22.7,0.1,9193,0.02
2025-09-01,moto,cm_hs_mec,28181,-0.07,1.08,30395,1406,20.04,-0.12,9384,0.02
2025-10-01,moto,cm_hs_mec,46093,0.64,1.05,48576,1462,31.53,0.57,9603,0.02
2025-11-01,moto,cm_hs_mec,38001,-0.18,1.03,39083,1426,26.64,-0.16,9841,0.02
2025-12-01,moto,cm_hs_mec,30014,-0.21,1.0,30014,1446,20.75,-0.22,10121,0.03
2023-01-01,moto,cm_hs_pint,1926,,8.41,16204,366,5.26,,1202,
2023-02-01,moto,cm_hs_pint,2125,0.1,7.89,16767,375,5.65,0.07,1282,0.07
2023-03-01,moto,cm_hs_pint,2097,-0.01,7.33,15367,380,5.52,-0.02,1381,0.08
2023-04-01,moto,cm_hs_pint,2201,0.05,6.76,14879,419,5.24,-0.05,1497,0.08
2023-05-01,moto,cm_hs_pint,2493,0.13,6.27,15637,477,5.22,0.0,1613,0.08
2023-06-01,moto,cm_hs_pint,4419,0.77,5.92,26161,487,9.06,0.74,1709,0.06
2023-07-01,moto,cm_hs_pint,2986,-0.32,5.57,16623,516,5.78,-0.36,1818,0.06
2023-08-01,moto,cm_hs_pint,3230,0.08,4.95,15991,646,4.99,-0.14,2044,0.12
2023-09-01,moto,cm_hs_pint,3589,0.11,4.39,15759,733,4.89,-0.02,2304,0.13
2023-10-01,moto,cm_hs_pint,4079,0.14,4.05,16538,912,4.47,-0.09,2496,0.08
2023-11-01,moto,cm_hs_pint,5474,0.34,3.59,19674,931,5.88,0.31,2816,0.13
2023-12-01,moto,cm_hs_pint,3911,-0.29,2.86,11203,965,4.05,-0.31,3533,0.25
2024-01-01,moto,cm_hs_pint,5032,0.29,2.38,11951,1141,4.41,0.09,4261,0.21
2024-02-01,moto,cm_hs_pint,6012,0.19,2.1,12609,1081,5.56,0.26,4825,0.13
2024-03-01,moto,cm_hs_pint,6561,0.09,1.89,12395,1001,6.55,0.18,5357,0.11
2024-04-01,moto,cm_hs_pint,6171,-0.06,1.74,10712,1004,6.14,-0.06,5830,0.09
2024-05-01,moto,cm_hs_pint,8077,0.31,1.67,13459,1119,7.21,0.17,6073,0.04
2024-06-01,moto,cm_hs_pint,9244,0.14,1.59,14730,1278,7.23,0.0,6351,0.05
2024-07-01,moto,cm_hs_pint,8852,-0.04,1.53,13558,1416,6.25,-0.14,6607,0.04
2024-08-01,moto,cm_hs_pint,12831,0.45,1.47,18866,1340,9.57,0.53,6883,0.04
2024-09-01,moto,cm_hs_pint,9168,-0.29,1.42,13028,1243,7.37,-0.23,7122,0.03
2024-10-01,moto,cm_hs_pint,13988,0.53,1.38,19357,1201,11.65,0.58,7313,0.03
2024-11-01,moto,cm_hs_pint,11009,-0.21,1.35,14873,1124,9.79,-0.16,7491,0.02
2024-12-01,moto,cm_hs_pint,10850,-0.01,1.32,14273,1105,9.82,0.0,7694,0.03
2025-01-01,moto,cm_hs_pint,12888,0.19,1.29,16587,1216,10.59,0.08,7864,0.02
2025-02-01,moto,cm_hs_pint,14571,0.13,1.26,18313,1212,12.02,0.13,8052,0.02
2025-03-01,moto,cm_hs_pint,16189,0.11,1.21,19615,1251,12.93,0.08,8353,0.04
2025-04-01,moto,cm_hs_pint,20287,0.25,1.18,23915,1263,16.05,0.24,8585,0.03
2025-05-01,moto,cm_hs_pint,17254,-0.15,1.16,20039,1162,14.85,-0.08,8714,0.02
2025-06-01,moto,cm_hs_pint,20338,0.18,1.14,23245,1181,17.21,0.16,8855,0.02
2025-07-01,moto,cm_hs_pint,18197,-0.11,1.12,20409,1282,14.19,-0.18,9023,0.02
2025-08-01,moto,cm_hs_pint,17242,-0.05,1.1,18982,1329,12.97,-0.09,9193,0.02
2025-09-01,moto,cm_hs_pint,18059,0.05,1.08,19478,1406,12.84,-0.01,9384,0.02
2025-10-01,moto,cm_hs_pint,20447,0.13,1.05,21549,1462,13.99,0.09,9603,0.02
2025-11-01,moto,cm_hs_pint,23928,0.17,1.03,24609,1426,16.77,0.2,9841,0.02
2025-12-01,moto,cm_hs_pint,19637,-0.18,1.0,19637,1446,13.57,-0.19,10121,0.03
2023-01-01,moto,cm_hs_total,2177,,8.41,18316,366,5.95,,1202,
2023-02-01,moto,cm_hs_total,1897,-0.13,7.89,14968,375,5.05,-0.15,1282,0.07
2023-03-01,moto,cm_hs_total,2179,0.15,7.33,15968,380,5.73,0.14,1381,0.08
2023-04-01,moto,cm_hs_total,2276,0.04,6.76,15386,419,5.42,-0.05,1497,0.08
2023-05-01,moto,cm_hs_total,2571,0.13,6.27,16126,477,5.38,-0.01,1613,0.08
2023-06-01,moto,cm_hs_total,3075,0.2,5.92,18204,487,6.3,0.17,1709,0.06
2023-07-01,moto,cm_hs_total,2794,-0.09,5.57,15554,516,5.41,-0.14,1818,0.06
2023-08-01,moto,cm_hs_total,2326,-0.17,4.95,11516,646,3.6,-0.34,2044,0.12
2023-09-01,moto,cm_hs_total,3268,0.4,4.39,14350,733,4.45,0.24,2304,0.13
2023-10-01,moto,cm_hs_total,2952,-0.1,4.05,11969,912,3.24,-0.27,2496,0.08
2023-11-01,moto,cm_hs_total,4537,0.54,3.59,16306,931,4.87,0.51,2816,0.13
2023-12-01,moto,cm_hs_total,3838,-0.15,2.86,10994,965,3.98,-0.18,3533,0.25
2024-01-01,moto,cm_hs_total,4386,0.14,2.38,10416,1141,3.84,-0.03,4261,0.21
2024-02-01,moto,cm_hs_total,5677,0.29,2.1,11906,1081,5.25,0.37,4825,0.13
2024-03-01,moto,cm_hs_total,5951,0.05,1.89,11243,1001,5.94,0.13,5357,0.11
2024-04-01,moto,cm_hs_total,6005,0.01,1.74,10424,1004,5.98,0.01,5830,0.09
2024-05-01,moto,cm_hs_total,8752,0.46,1.67,14584,1119,7.82,0.31,6073,0.04
2024-06-01,moto,cm_hs_total,9877,0.13,1.59,15738,1278,7.73,-0.01,6351,0.05
2024-07-01,moto,cm_hs_total,9945,0.01,1.53,15233,1416,7.02,-0.09,6607,0.04
2024-08-01,moto,cm_hs_total,13640,0.37,1.47,20056,1340,10.17,0.45,6883,0.04
2024-09-01,moto,cm_hs_total,9555,-0.3,1.42,13578,1243,7.69,-0.24,7122,0.03
2024-10-01,moto,cm_hs_total,14888,0.56,1.38,20602,1201,12.4,0.61,7313,0.03
2024-11-01,moto,cm_hs_total,12307,-0.17,1.35,16627,1124,10.95,-0.12,7491,0.02
2024-12-01,moto,cm_hs_total,12459,0.01,1.32,16389,1105,11.27,0.03,7694,0.03
2025-01-01,moto,cm_hs_total,14332,0.15,1.29,18445,1216,11.78,0.04,7864,0.02
2025-02-01,moto,cm_hs_total,15479,0.08,1.26,19454,1212,12.76,0.08,8052,0.02
2025-03-01,moto,cm_hs_total,17452,0.13,1.21,21145,1251,13.94,0.09,8353,0.04
2025-04-01,moto,cm_hs_total,19977,0.14,1.18,23550,1263,15.81,0.13,8585,0.03
2025-05-01,moto,cm_hs_total,21180,0.06,1.16,24599,1162,18.23,0.15,8714,0.02
2025-06-01,moto,cm_hs_total,21234,0.0,1.14,24269,1181,17.97,-0.01,8855,0.02
2025-07-01,moto,cm_hs_total,19622,-0.08,1.12,22008,1282,15.3,-0.15,9023,0.02
2025-08-01,moto,cm_hs_total,21469,0.09,1.1,23636,1329,16.15,0.06,9193,0.02
2025-09-01,moto,cm_hs_total,21434,-0.0,1.08,23118,1406,15.25,-0.06,9384,0.02
2025-10-01,moto,cm_hs_total,26226,0.22,1.05,27639,1462,17.94,0.18,9603,0.02
2025-11-01,moto,cm_hs_total,26159,-0.0,1.03,26904,1426,18.34,0.02,9841,0.02
2025-12-01,moto,cm_hs_total,24337,-0.07,1.0,24337,1446,16.82,-0.08,10121,0.03
